,HCPID,egs,alpha,r,LL
11,173435_fnca,0.05,0.1,1,-1.8467057842416803
21,173435_fnca,0.1,0.1,1,-1.8486666634004736
31,173435_fnca,0.15,0.1,1,-1.8529846656468834
1,173435_fnca,0.0,0.1,1,-1.8685430510640768
41,173435_fnca,0.2,0.1,1,-1.8687494915510157
51,173435_fnca,0.25,0.1,1,-1.8737556056211644
61,173435_fnca,0.3,0.1,1,-1.8931078706377211
81,173435_fnca,0.4,0.1,1,-1.8934706884436616
71,173435_fnca,0.35,0.1,1,-1.895630671684907
102,173435_fnca,0.5,0.15,1,-1.897071598796125
101,173435_fnca,0.5,0.1,1,-1.9008006838452995
91,173435_fnca,0.45,0.1,1,-1.9036081513780951
52,173435_fnca,0.25,0.15,1,-1.9076657755186166
92,173435_fnca,0.45,0.15,1,-1.910080240036341
62,173435_fnca,0.3,0.15,1,-1.9110640566526687
82,173435_fnca,0.4,0.15,1,-1.9126474114338672
20,173435_fnca,0.1,0.05,1,-1.915563667773272
30,173435_fnca,0.15,0.05,1,-1.9250512645920859
80,173435_fnca,0.4,0.05,1,-1.925327018250933
100,173435_fnca,0.5,0.05,1,-1.9291247994675382
72,173435_fnca,0.35,0.15,1,-1.932283865128218
10,173435_fnca,0.05,0.05,1,-1.937515705858548
60,173435_fnca,0.3,0.05,1,-1.9392542847944383
40,173435_fnca,0.2,0.05,1,-1.9419423888204168
50,173435_fnca,0.25,0.05,1,-1.9468763252240011
70,173435_fnca,0.35,0.05,1,-1.9621041402162889
42,173435_fnca,0.2,0.15,1,-1.9669108062480738
90,173435_fnca,0.45,0.05,1,-1.9687861303877656
103,173435_fnca,0.5,0.2,1,-1.9809240118754763
83,173435_fnca,0.4,0.2,1,-2.005205024681224
93,173435_fnca,0.45,0.2,1,-2.0088481133873914
32,173435_fnca,0.15,0.15,1,-2.0484841321790954
22,173435_fnca,0.1,0.15,1,-2.0851624923485907
12,173435_fnca,0.05,0.15,1,-2.0899632444655962
104,173435_fnca,0.5,0.25,1,-2.0940285897981488
2,173435_fnca,0.0,0.15,1,-2.126153987879688
73,173435_fnca,0.35,0.2,1,-2.141222967153698
63,173435_fnca,0.3,0.2,1,-2.1649717401277213
94,173435_fnca,0.45,0.25,1,-2.1825281896336155
53,173435_fnca,0.25,0.2,1,-2.297781970292518
43,173435_fnca,0.2,0.2,1,-2.3046911766051275
0,173435_fnca,0.0,0.05,1,-2.308353066752865
84,173435_fnca,0.4,0.25,1,-2.320589095657027
23,173435_fnca,0.1,0.2,1,-2.384693112243595
4,173435_fnca,0.0,0.25,1,-2.416207319514584
13,173435_fnca,0.05,0.2,1,-2.416705906128052
5,173435_fnca,0.0,0.3,1,-2.4201353238977017
64,173435_fnca,0.3,0.25,1,-2.424244892287358
14,173435_fnca,0.05,0.25,1,-2.4268308852546117
3,173435_fnca,0.0,0.2,1,-2.431475519261344
24,173435_fnca,0.1,0.25,1,-2.435197578641308
74,173435_fnca,0.35,0.25,1,-2.441575214174046
33,173435_fnca,0.15,0.2,1,-2.4431325123061547
105,173435_fnca,0.5,0.3,1,-2.4857864063937205
44,173435_fnca,0.2,0.25,1,-2.492003896176927
107,173435_fnca,0.5,0.4,1,-2.5000932365211295
34,173435_fnca,0.15,0.25,1,-2.520225529413527
106,173435_fnca,0.5,0.35,1,-2.533485425842983
95,173435_fnca,0.45,0.3,1,-2.556643229404626
54,173435_fnca,0.25,0.25,1,-2.5782895998549566
85,173435_fnca,0.4,0.3,1,-2.6040753550760907
75,173435_fnca,0.35,0.3,1,-2.623857583602888
7,173435_fnca,0.0,0.4,1,-2.6300824456742733
8,173435_fnca,0.0,0.45,1,-2.6415443618679495
9,173435_fnca,0.0,0.5,1,-2.642910926126592
6,173435_fnca,0.0,0.35,1,-2.6471305481134837
15,173435_fnca,0.05,0.3,1,-2.652688747679117
35,173435_fnca,0.15,0.3,1,-2.7046344397363082
65,173435_fnca,0.3,0.3,1,-2.7131132008551107
55,173435_fnca,0.25,0.3,1,-2.7190215130659006
17,173435_fnca,0.05,0.4,1,-2.7262684732201343
87,173435_fnca,0.4,0.4,1,-2.7273629064045926
108,173435_fnca,0.5,0.45,1,-2.7300001633850757
16,173435_fnca,0.05,0.35,1,-2.7300614899289912
18,173435_fnca,0.05,0.45,1,-2.757852437828464
86,173435_fnca,0.4,0.35,1,-2.7771422820435547
25,173435_fnca,0.1,0.3,1,-2.7913570692845315
66,173435_fnca,0.3,0.35,1,-2.7968635176785277
96,173435_fnca,0.45,0.35,1,-2.7972418504625023
45,173435_fnca,0.2,0.3,1,-2.799738060101781
19,173435_fnca,0.05,0.5,1,-2.8114223566280043
97,173435_fnca,0.45,0.4,1,-2.8320587094930403
98,173435_fnca,0.45,0.45,1,-2.856681081420038
26,173435_fnca,0.1,0.35,1,-2.8584304336869373
88,173435_fnca,0.4,0.45,1,-2.86775027194604
46,173435_fnca,0.2,0.35,1,-2.8753694748032856
47,173435_fnca,0.2,0.4,1,-2.8930977297001856
76,173435_fnca,0.35,0.35,1,-2.911250585635587
77,173435_fnca,0.35,0.4,1,-2.926340002284721
99,173435_fnca,0.45,0.5,1,-2.932502073147754
28,173435_fnca,0.1,0.45,1,-2.933416608694091
37,173435_fnca,0.15,0.4,1,-2.9418162062585775
56,173435_fnca,0.25,0.35,1,-2.9544772827704264
109,173435_fnca,0.5,0.5,1,-2.993803944631919
27,173435_fnca,0.1,0.4,1,-3.0160781359280615
68,173435_fnca,0.3,0.45,1,-3.0238777404197172
38,173435_fnca,0.15,0.45,1,-3.0274815638814223
57,173435_fnca,0.25,0.4,1,-3.033590161031544
36,173435_fnca,0.15,0.35,1,-3.0478457003575192
39,173435_fnca,0.15,0.5,1,-3.067223951439317
78,173435_fnca,0.35,0.45,1,-3.07169324739952
89,173435_fnca,0.4,0.5,1,-3.0752691906814995
79,173435_fnca,0.35,0.5,1,-3.077451073855392
67,173435_fnca,0.3,0.4,1,-3.0809721568507356
29,173435_fnca,0.1,0.5,1,-3.0928963787296633
59,173435_fnca,0.25,0.5,1,-3.1552673787996577
48,173435_fnca,0.2,0.45,1,-3.172783521448194
