,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
10625,166438_fnca,1,1,Reward,2,5,2.0,0,519,26,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
10626,166438_fnca,2,1,Reward,3,5,2.0,0,372,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10627,166438_fnca,3,1,Punishment,4,5,3.0,0,493,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
10628,166438_fnca,4,1,Reward,5,5,3.0,0,502,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
10629,166438_fnca,5,1,Reward,6,5,3.0,0,314,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
10630,166438_fnca,6,1,Reward,7,5,3.0,0,657,14,4,4,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
10631,166438_fnca,7,1,Neutral,8,5,3.0,0,393,14,5,5,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
10633,166438_fnca,10,1,Reward,10,5,3.0,0,1026,13,7,7,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
10634,166438_fnca,11,1,Punishment,11,5,2.0,0,337,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
10635,166438_fnca,12,1,Punishment,12,5,2.0,0,286,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10636,166438_fnca,13,1,Punishment,13,5,3.0,0,422,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10637,166438_fnca,14,1,Neutral,14,5,2.0,0,316,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10638,166438_fnca,15,1,Punishment,15,5,2.0,0,467,13,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
10639,166438_fnca,16,1,Punishment,16,5,2.0,0,443,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10641,166438_fnca,19,1,Punishment,18,5,2.0,0,849,13,5,0,5,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
10642,166438_fnca,20,1,Punishment,19,5,3.0,0,256,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10643,166438_fnca,21,1,Punishment,20,5,3.0,0,242,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10644,166438_fnca,22,1,Neutral,21,5,3.0,0,294,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10645,166438_fnca,23,1,Punishment,22,5,3.0,0,337,13,4,4,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
10646,166438_fnca,24,1,Neutral,23,5,2.0,0,293,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10647,166438_fnca,25,1,Punishment,24,5,2.0,0,240,13,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
10649,166438_fnca,28,1,Reward,26,5,2.0,0,776,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
10650,166438_fnca,29,1,Reward,27,5,2.0,0,246,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
10651,166438_fnca,30,1,Punishment,28,5,2.0,0,378,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
10652,166438_fnca,31,1,Reward,29,5,2.0,0,369,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
