,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1472,0.3544469863504365,128632_fnca,0.48,-0.9389274357406034,0.2567298541764911,-1.359730897997885
286,Reward,0.0,0.2,0.1,0.1608,0.3674934028263591,128632_fnca,0.28,-0.3243595642350132,0.37849852742764456,-0.9715430966600365
144,Punishment,0.0,0.25,0.1,0.1184,0.3232104763302201,128632_fnca,0.48,-1.118775616761128,0.21336137096489124,-1.5447679735342938
287,Reward,0.0,0.25,0.1,0.1184,0.32321047633022,128632_fnca,0.28,-0.4999837933313009,0.3520681796326778,-1.0439304300016512
145,Punishment,0.0,0.3,0.1,0.1304,0.3368777661162026,128632_fnca,0.48,-1.0377651337174,0.23283697007143983,-1.4574167695844193
288,Reward,0.0,0.3,0.1,0.136,0.342925762320025,128632_fnca,0.28,-0.4199159579781481,0.36527556447339543,-1.0071032390870256
146,Punishment,0.0,0.35,0.1,0.1192,0.3241533901353939,128632_fnca,0.48,-1.1130532981601684,0.21472817448620682,-1.5383823554772869
289,Reward,0.0,0.35,0.1,0.1264,0.3324326234883209,128632_fnca,0.28,-0.46204851493883636,0.358551509631445,-1.0256829482832646
147,Punishment,0.0,0.4,0.1,0.1424,0.3495997940686041,128632_fnca,0.48,-0.9656756260381284,0.2502729290104367,-1.3852032405667383
290,Reward,0.0,0.4,0.1,0.156,0.3630005723582619,128632_fnca,0.28,-0.3415972575316458,0.3763322521741318,-0.9772828763812434
148,Punishment,0.0,0.45,0.1,0.144,0.3512302523304643,128632_fnca,0.48,-0.9566374131231311,0.25245655529750743,-1.3765161032981308
291,Reward,0.0,0.45,0.1,0.14,0.3471259096029771,128632_fnca,0.28,-0.4033118707852262,0.3677805810585149,-1.0002687657628122
149,Punishment,0.0,0.5,0.1,0.1376,0.3446175401792531,128632_fnca,0.48,-0.993565213836476,0.24352773286444768,-1.4125244502776337
292,Reward,0.0,0.5,0.1,0.1328,0.3394942784379049,128632_fnca,0.28,-0.4335860995281062,0.3631508428261129,-1.012936986056671
150,Punishment,0.0,0.55,0.1,0.1592,0.3660089206891259,128632_fnca,0.48,-0.8764813693502168,0.27170229151011427,-1.3030483286136882
293,Reward,0.0,0.55,0.1,0.18,0.3843412214941711,128632_fnca,0.28,-0.2601854664749163,0.3856647648601312,-0.9527867716870575
151,Punishment,0.0,0.6,0.1,0.1448,0.3520399205836572,128632_fnca,0.48,-0.952164741556191,0.2535365256981233,-1.3722473807360567
294,Reward,0.0,0.6,0.1,0.144,0.3512302523304644,128632_fnca,0.28,-0.38721038150221976,0.3701287085171667,-0.99390447297622
152,Punishment,0.0,0.65,0.1,0.1808,0.3850064206674536,128632_fnca,0.48,-0.7771298969022435,0.2949634078465146,-1.2209039715343186
295,Reward,0.0,0.65,0.1,0.1912,0.3934035753504014,128632_fnca,0.28,-0.22572240204199104,0.38890746820550454,-0.9444138345964757
153,Punishment,0.0,0.7,0.1,0.152,0.3591645853358701,128632_fnca,0.48,-0.91323035007272,0.2629126662736202,-1.335933369351644
296,Reward,0.0,0.7,0.1,0.1616,0.3682307905812682,128632_fnca,0.28,-0.32153747874560007,0.3788436438144946,-0.9706317083237113
154,Punishment,0.0,0.75,0.1,0.128,0.3342235244434974,128632_fnca,0.48,-1.053187385855324,0.22911290360885622,-1.4735403680670582
297,Reward,0.0,0.75,0.1,0.112,0.3154926758306794,128632_fnca,0.28,-0.5325004758277283,0.34620752115794245,-1.060716911583051
155,Punishment,0.0,0.8,0.1,0.2088,0.4066138559644641,128632_fnca,0.48,-0.6669718604564756,0.31938300156151117,-1.1413642645250588
298,Reward,0.0,0.8,0.1,0.2248,0.417617628443615,128632_fnca,0.28,-0.13217832830888962,0.3954724754758183,-0.9276740884419389
156,Punishment,0.05,0.2,0.1,0.1712,0.3768343977540589,128632_fnca,0.48,-0.8194581010662896,0.28516300270112,-1.2546943229062573
299,Reward,0.05,0.2,0.1,0.16,0.3667527860628572,128632_fnca,0.28,-0.3271958784232205,0.3781489532999666,-0.972467104633244
157,Punishment,0.05,0.25,0.1,0.1848,0.3882905814728559,128632_fnca,0.48,-0.760255370810833,0.29881439596170073,-1.2079326476280314
300,Reward,0.05,0.25,0.1,0.1784,0.383002340246254,128632_fnca,0.28,-0.2652725305403502,0.3851496607788436,-0.9541232909343131
158,Punishment,0.05,0.3,0.1,0.1824,0.3863284091440458,128632_fnca,0.48,-0.7703290593082873,0.29651959856602494,-1.215641963012068
301,Reward,0.05,0.3,0.1,0.184,0.3876392799615326,128632_fnca,0.28,-0.24765292105982292,0.38689400287063286,-0.949604517859404
159,Punishment,0.05,0.35,0.1,0.1784,0.3830023402462539,128632_fnca,0.48,-0.7874625512890712,0.2925887709151118,-1.2289871680460192
302,Reward,0.05,0.35,0.1,0.1832,0.3869852271764935,128632_fnca,0.28,-0.25013874743040815,0.38665470101183935,-0.9502232296876993
160,Punishment,0.05,0.4,0.1,0.1856,0.3889391455319738,128632_fnca,0.48,-0.7569307522320302,0.29956896673157934,-1.2054106150419461
303,Reward,0.05,0.4,0.1,0.1912,0.3934035753504012,128632_fnca,0.28,-0.22572240204199115,0.3889074682055045,-0.9444138345964759
161,Punishment,0.05,0.45,0.1,0.1088,0.3115127479794734,128632_fnca,0.48,-1.1916045247190319,0.19614537120030287,-1.6288992048701074
304,Reward,0.05,0.45,0.1,0.1168,0.3213103675293179,128632_fnca,0.28,-0.5079201186532173,0.3506628856873877,-1.0479299566710218
162,Punishment,0.05,0.5,0.1,0.1616,0.3682307905812681,128632_fnca,0.48,-0.8646751117618164,0.2745093222819785,-1.2927700576548276
305,Reward,0.05,0.5,0.1,0.1864,0.3895849858104583,128632_fnca,0.28,-0.24025566541093163,0.3875928191485402,-0.9477999255856974
163,Punishment,0.05,0.55,0.1,0.132,0.3386262455678088,128632_fnca,0.48,-1.0276817126695932,0.23527425929779036,-1.4470033844824266
