,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.0,0.4,0.1,0.13,0.3368653453081294,105216_fnca,-1.8438973697416214,0.1666666666666666
1,Punishment,0.0,0.4,0.1,0.1056,0.3074479783760597,105216_fnca,-1.8438973697416214,0.08
2,Reward,0.0,0.4,0.1,0.1016,0.3022424861205538,105216_fnca,-1.8438973697416214,0.08
