,HCPID,egs,alpha,r,LL
39,105216_fnca,0.15,0.5,1,-1.8472254125002767
69,105216_fnca,0.3,0.5,1,-1.8483917593872043
67,105216_fnca,0.3,0.4,1,-1.8493087544987128
89,105216_fnca,0.4,0.5,1,-1.849579628952319
49,105216_fnca,0.2,0.5,1,-1.8500370947278808
58,105216_fnca,0.25,0.45,1,-1.8501479311404854
59,105216_fnca,0.25,0.5,1,-1.8501706443357535
79,105216_fnca,0.35,0.5,1,-1.8508175696130147
48,105216_fnca,0.2,0.45,1,-1.8527588445255292
88,105216_fnca,0.4,0.45,1,-1.8538081077466284
57,105216_fnca,0.25,0.4,1,-1.8541150338593766
78,105216_fnca,0.35,0.45,1,-1.8541766333847662
77,105216_fnca,0.35,0.4,1,-1.8554484332137338
29,105216_fnca,0.1,0.5,1,-1.855697565443862
38,105216_fnca,0.15,0.45,1,-1.856424440817058
28,105216_fnca,0.1,0.45,1,-1.856806877895374
68,105216_fnca,0.3,0.45,1,-1.8571628895032926
47,105216_fnca,0.2,0.4,1,-1.85823209072043
87,105216_fnca,0.4,0.4,1,-1.8608802110321019
56,105216_fnca,0.25,0.35,1,-1.8611625995633887
46,105216_fnca,0.2,0.35,1,-1.8611888318530259
36,105216_fnca,0.15,0.35,1,-1.8613465081492604
19,105216_fnca,0.05,0.5,1,-1.8615234616442997
99,105216_fnca,0.45,0.5,1,-1.861948715200961
98,105216_fnca,0.45,0.45,1,-1.8620755424450595
27,105216_fnca,0.1,0.4,1,-1.862556163565746
25,105216_fnca,0.1,0.3,1,-1.8626875712240314
66,105216_fnca,0.3,0.35,1,-1.863016418587616
26,105216_fnca,0.1,0.35,1,-1.8633173060945665
109,105216_fnca,0.5,0.5,1,-1.863321612442597
37,105216_fnca,0.15,0.4,1,-1.864260297310652
97,105216_fnca,0.45,0.4,1,-1.8651307990753703
35,105216_fnca,0.15,0.3,1,-1.866269108106301
65,105216_fnca,0.3,0.3,1,-1.8669623039858265
76,105216_fnca,0.35,0.35,1,-1.8677558209030836
55,105216_fnca,0.25,0.3,1,-1.8684463588479596
86,105216_fnca,0.4,0.35,1,-1.8690703351895221
75,105216_fnca,0.35,0.3,1,-1.8697608022803125
96,105216_fnca,0.45,0.35,1,-1.8716645062410557
16,105216_fnca,0.05,0.35,1,-1.8718674024220774
45,105216_fnca,0.2,0.3,1,-1.8727786865409772
18,105216_fnca,0.05,0.45,1,-1.8727990886553638
15,105216_fnca,0.05,0.3,1,-1.873184214015991
106,105216_fnca,0.5,0.35,1,-1.8736211302889463
6,105216_fnca,0.0,0.35,1,-1.8746874595077907
17,105216_fnca,0.05,0.4,1,-1.8748805472577361
85,105216_fnca,0.4,0.3,1,-1.8752209439338992
9,105216_fnca,0.0,0.5,1,-1.876605748579888
8,105216_fnca,0.0,0.45,1,-1.8775968483184196
7,105216_fnca,0.0,0.4,1,-1.8779317951909884
107,105216_fnca,0.5,0.4,1,-1.8781373141151523
108,105216_fnca,0.5,0.45,1,-1.8801416606585883
44,105216_fnca,0.2,0.25,1,-1.882974447400306
54,105216_fnca,0.25,0.25,1,-1.884848557401567
95,105216_fnca,0.45,0.3,1,-1.885079215444713
34,105216_fnca,0.15,0.25,1,-1.8925080661186873
24,105216_fnca,0.1,0.25,1,-1.8954224480946142
33,105216_fnca,0.15,0.2,1,-1.8955646037071334
