,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,105216_fnca,0.08,2.4608448906336178,0.019316080932034144,-3.9468173210834636
220,Reward,0.0,0.05,1,0.5016,0.5001975590488845,105216_fnca,0.08,0.8428669680069288,0.2796683349112116,-1.2741508960832695
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,105216_fnca,0.08,1.0610208920343343,0.2272234919367569,-1.48182119987134
221,Reward,0.0,0.1,1,0.1816,0.3856688117360236,105216_fnca,0.08,0.26343846561681933,0.3853364439993076,-0.9536384457879448
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,105216_fnca,0.08,0.44525719337700564,0.36129317998379407,-1.0180655173316566
222,Reward,0.0,0.15,1,0.18,0.3843412214941713,105216_fnca,0.08,0.260185466474916,0.3856647648601312,-0.9527867716870575
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,105216_fnca,0.08,0.29987997599039534,0.38140154566902296,-0.9639025332046727
223,Reward,0.0,0.2,1,0.1376,0.3446175401792534,105216_fnca,0.08,0.16714181167342573,0.3934085161076447,-0.9329067258094101
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,105216_fnca,0.08,0.29987997599039534,0.38140154566902296,-0.9639025332046727
224,Reward,0.0,0.25,1,0.1416,0.3487789520683908,105216_fnca,0.08,0.17661616228470425,0.39276839458307866,-0.9345351675947611
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,105216_fnca,0.08,0.29987997599039534,0.38140154566902296,-0.9639025332046727
225,Reward,0.0,0.3,1,0.1352,0.3420739271814291,105216_fnca,0.08,0.16136862711177347,0.3937817527800353,-0.931958450112642
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,105216_fnca,0.08,0.21813058561548004,0.3895632616024125,-0.9427290093951488
226,Reward,0.0,0.35,1,0.1352,0.3420739271814292,105216_fnca,0.08,0.16136862711177344,0.3937817527800353,-0.931958450112642
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,105216_fnca,0.08,0.21813058561548004,0.3895632616024125,-0.9427290093951488
227,Reward,0.0,0.4,1,0.1432,0.3504168854305909,105216_fnca,0.08,0.18035660559661695,0.3925062627657691,-0.9352027857958395
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,105216_fnca,0.08,0.21813058561548004,0.3895632616024125,-0.9427290093951488
228,Reward,0.0,0.45,1,0.1424,0.3495997940686041,105216_fnca,0.08,0.1784898076563365,0.39263775353092717,-0.9348678389232706
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,105216_fnca,0.08,0.21813058561548004,0.3895632616024125,-0.9427290093951488
229,Reward,0.0,0.5,1,0.14,0.3471259096029772,105216_fnca,0.08,0.1728479446222398,0.39302708960936233,-0.9338767391847391
120,Punishment,0.05,0.05,1,0.7128,0.4526367904305184,105216_fnca,0.08,1.3980304150666194,0.15014060550186836,-1.8961830539303446
230,Reward,0.05,0.05,1,0.4824,0.4998901400524894,105216_fnca,0.08,0.8049768694332463,0.2885368667895911,-1.2429324133659474
121,Punishment,0.05,0.1,1,0.5448,0.4981882307025816,105216_fnca,0.08,0.9329806915440473,0.25816276558911766,-1.3541650186016772
231,Reward,0.05,0.1,1,0.2512,0.433876894207864,105216_fnca,0.08,0.39458197079741375,0.36906370814526857,-0.9967859990438582
122,Punishment,0.05,0.15,1,0.3072,0.4615176690518768,105216_fnca,0.08,0.4922888444699212,0.35341485466734496,-1.0401126863994379
232,Reward,0.05,0.15,1,0.1624,0.3689649686874009,105216_fnca,0.08,0.22332743483247033,0.38911665158438896,-0.9438761047790982
123,Punishment,0.05,0.2,1,0.2008,0.4007590875788365,105216_fnca,0.08,0.3014279744217565,0.3812240781588022,-0.9643679450866742
233,Reward,0.05,0.2,1,0.1384,0.3454575411395503,105216_fnca,0.08,0.16905116561461558,0.39328226966552976,-0.9332276815025027
124,Punishment,0.05,0.25,1,0.1976,0.3983480700944317,105216_fnca,0.08,0.29521920357772025,0.3819308444310794,-0.9625157222852043
234,Reward,0.05,0.25,1,0.14,0.3471259096029773,105216_fnca,0.08,0.17284794462223974,0.39302708960936233,-0.9338767391847391
125,Punishment,0.05,0.3,1,0.1504,0.3576061321014691,105216_fnca,0.08,0.19686463312666108,0.39128606005787353,-0.93831637509272
235,Reward,0.05,0.3,1,0.1424,0.3495997940686036,105216_fnca,0.08,0.17848980765633676,0.3926377535309271,-0.9348678389232707
126,Punishment,0.05,0.35,1,0.1504,0.357606132101469,105216_fnca,0.08,0.1968646331266611,0.39128606005787353,-0.93831637509272
236,Reward,0.05,0.35,1,0.1392,0.3462936549178298,105216_fnca,0.08,0.17095317560481216,0.3931551240419686,-0.9335510273293575
127,Punishment,0.05,0.4,1,0.1584,0.3652617868575232,105216_fnca,0.08,0.21464057511874712,0.3898575661957534,-0.941973821448326
237,Reward,0.05,0.4,1,0.1376,0.3446175401792536,105216_fnca,0.08,0.16714181167342562,0.3934085161076447,-0.9329067258094101
128,Punishment,0.05,0.45,1,0.148,0.3552421111946793,105216_fnca,0.08,0.19141874754464208,0.39169997518576627,-0.9372591016604523
238,Reward,0.05,0.45,1,0.144,0.3512302523304645,105216_fnca,0.08,0.1822166501186915,0.3923739314957066,-0.9355399869949115
129,Punishment,0.05,0.5,1,0.136,0.3429257623200251,105216_fnca,0.08,0.16330065032483534,0.39365826868490933,-0.9322720844029297
239,Reward,0.05,0.5,1,0.128,0.3342235244434976,105216_fnca,0.08,0.14361646170754408,0.3948491928473404,-0.92925137724137
130,Punishment,0.1,0.05,1,0.6336,0.4820133914401364,105216_fnca,0.08,1.1485158085462743,0.206287837830596,-1.5784828144450238
240,Reward,0.1,0.05,1,0.4792,0.4997671195056667,105216_fnca,0.08,0.7987720368536041,0.28997605840485213,-1.2379569166343003
131,Punishment,0.1,0.1,1,0.548,0.4978898627732463,105216_fnca,0.08,0.9399669183727506,0.25647926982777824,-1.3607074370222554
241,Reward,0.1,0.1,1,0.3264,0.4690832242331908,105216_fnca,0.08,0.5252799232008125,0.3475321737043365,-1.0568980320635983
132,Punishment,0.1,0.15,1,0.3096,0.4625137567469145,105216_fnca,0.08,0.49641766682766175,0.3526942364233732,-1.0421537831739824
242,Reward,0.1,0.15,1,0.172,0.3775314874539813,105216_fnca,0.08,0.2436882831162903,0.3872710192675767,-0.9486305228687553
133,Punishment,0.1,0.2,1,0.2016,0.4013555892811731,105216_fnca,0.08,0.30297323183610153,0.3810460965669352,-0.9648349228092786
243,Reward,0.1,0.2,1,0.1368,0.3437736235422878,105216_fnca,0.08,0.16522500887277353,0.39353385274277075,-0.9325881849831767
134,Punishment,0.1,0.25,1,0.1976,0.3983480700944318,105216_fnca,0.08,0.29521920357772014,0.38193084443107944,-0.9625157222852042
244,Reward,0.1,0.25,1,0.1376,0.3446175401792534,105216_fnca,0.08,0.16714181167342573,0.3934085161076447,-0.9329067258094101
135,Punishment,0.1,0.3,1,0.1352,0.3420739271814294,105216_fnca,0.08,0.16136862711177333,0.3937817527800353,-0.931958450112642
245,Reward,0.1,0.3,1,0.132,0.338626245567809,105216_fnca,0.08,0.15356163522649086,0.394266137782155,-0.9307291211113895
136,Punishment,0.1,0.35,1,0.132,0.3386262455678087,105216_fnca,0.08,0.15356163522649102,0.39426613778215497,-0.9307291211113897
246,Reward,0.1,0.35,1,0.1368,0.3437736235422882,105216_fnca,0.08,0.16522500887277333,0.39353385274277075,-0.9325881849831767
137,Punishment,0.1,0.4,1,0.1264,0.3324326234883205,105216_fnca,0.08,0.13957715555444036,0.3950750925684391,-0.9286794243810068
247,Reward,0.1,0.4,1,0.14,0.3471259096029774,105216_fnca,0.08,0.17284794462223968,0.39302708960936233,-0.9338767391847391
138,Punishment,0.1,0.45,1,0.1272,0.3333302375089762,105216_fnca,0.08,0.14160131511840104,0.3949626800517332,-0.928963999426303
248,Reward,0.1,0.45,1,0.124,0.3297134646553276,105216_fnca,0.08,0.13344920580054642,0.39540572929915574,-0.9278428784690709
139,Punishment,0.1,0.5,1,0.1224,0.3278783972675171,105216_fnca,0.08,0.12931623538895637,0.3956204932680068,-0.9272998775722586
249,Reward,0.1,0.5,1,0.1256,0.3315306472349802,105216_fnca,0.08,0.1375438451326037,0.3951864153270779,-0.9283976878716035
140,Punishment,0.15,0.05,1,0.6096,0.4880352269110961,105216_fnca,0.08,1.0851675674151195,0.22141138043360747,-1.5077328578894968
250,Reward,0.15,0.05,1,0.4936,0.5001591420076885,105216_fnca,0.08,0.8269367992350763,0.2834128053091502,-1.2608507681692491
141,Punishment,0.15,0.1,1,0.564,0.4960855578471963,105216_fnca,0.08,0.975638158265194,0.2478644038195906,-1.3948734411362225
251,Reward,0.15,0.1,1,0.3552,0.4787654259305418,105216_fnca,0.08,0.5748117660441199,0.3381915539397925,-1.0841428163960527
142,Punishment,0.15,0.15,1,0.3296,0.4702560500430395,105216_fnca,0.08,0.5307746704740018,0.3465253133521839,-1.0597994086130653
252,Reward,0.15,0.15,1,0.2208,0.4149519346701125,105216_fnca,0.08,0.33931640808455615,0.3766245992445846,-0.976506345602375
143,Punishment,0.15,0.2,1,0.1984,0.398954598691949,105216_fnca,0.08,0.29677562406398533,0.381754930775709,-0.9629764187239566
253,Reward,0.15,0.2,1,0.1368,0.343773623542288,105216_fnca,0.08,0.16522500887277342,0.39353385274277075,-0.9325881849831767
144,Punishment,0.15,0.25,1,0.1936,0.3952771625431733,105216_fnca,0.08,0.28739327936152215,0.38280254091523863,-0.9602359817157575
254,Reward,0.15,0.25,1,0.136,0.342925762320025,105216_fnca,0.08,0.16330065032483537,0.39365826868490933,-0.9322720844029297
145,Punishment,0.15,0.3,1,0.144,0.3512302523304641,105216_fnca,0.08,0.18221665011869173,0.3923739314957066,-0.9355399869949115
255,Reward,0.15,0.3,1,0.132,0.3386262455678089,105216_fnca,0.08,0.1535616352264909,0.394266137782155,-0.9307291211113895
146,Punishment,0.15,0.35,1,0.1248,0.330624273047129,105216_fnca,0.08,0.13550124310931627,0.39529663286188255,-0.9281188266467577
256,Reward,0.15,0.35,1,0.1384,0.3454575411395503,105216_fnca,0.08,0.16905116561461558,0.39328226966552976,-0.9332276815025027
147,Punishment,0.15,0.4,1,0.1328,0.339494278437905,105216_fnca,0.08,0.15552544874377716,0.39414649825612535,-0.9310326158081492
257,Reward,0.15,0.4,1,0.1384,0.3454575411395507,105216_fnca,0.08,0.1690511656146154,0.39328226966552976,-0.9332276815025027
148,Punishment,0.15,0.45,1,0.1184,0.3232104763302198,105216_fnca,0.08,0.118808030098527,0.39613658831455945,-0.9259962072126189
258,Reward,0.15,0.45,1,0.1312,0.3377540854790749,105216_fnca,0.08,0.15158958011529972,0.39438478538632304,-0.9304282336044392
149,Punishment,0.15,0.5,1,0.1048,0.3064181353296948,105216_fnca,0.08,0.08093515735717177,0.39763778220300544,-0.9222137830528877
259,Reward,0.15,0.5,1,0.1152,0.3193909335825984,105216_fnca,0.08,0.11020976583512457,0.3965268076605308,-0.925011629447389
150,Punishment,0.2,0.05,1,0.5904,0.4919567635125398,105216_fnca,0.08,1.037489547568727,0.23290356065598225,-1.4571308138618535
260,Reward,0.2,0.05,1,0.5008,0.5001994798234929,105216_fnca,0.08,0.8412643694641369,0.2800460002023062,-1.2728014028696184
151,Punishment,0.2,0.1,1,0.5392,0.4986604955597194,105216_fnca,0.08,0.920867010900017,0.26107787119590303,-1.3429365590866387
261,Reward,0.2,0.1,1,0.3816,0.4859736374547914,105216_fnca,0.08,0.6206097959954812,0.3290594673760782,-1.111516792647449
152,Punishment,0.2,0.15,1,0.3512,0.4775363785034975,105216_fnca,0.08,0.567914848393092,0.3395268763135878,-1.080202170717347
262,Reward,0.2,0.15,1,0.2656,0.4418289377668677,105216_fnca,0.08,0.42007207798130314,0.3652516143343818,-1.0071688085544377
153,Punishment,0.2,0.2,1,0.2288,0.4202283111200068,105216_fnca,0.08,0.3540932299478185,0.3747000120767248,-0.9816295409521121
263,Reward,0.2,0.2,1,0.1496,0.3568216604382173,105216_fnca,0.08,0.19505542324567224,0.3914248084018556,-0.9379618422734468
154,Punishment,0.2,0.25,1,0.1784,0.3830023402462539,105216_fnca,0.08,0.2569174902083707,0.3859907661895541,-0.9519418315921567
264,Reward,0.2,0.25,1,0.1328,0.339494278437905,105216_fnca,0.08,0.15552544874377716,0.39414649825612535,-0.9310326158081492
155,Punishment,0.2,0.3,1,0.1592,0.3660089206891266,105216_fnca,0.08,0.21638816849294593,0.3897107612078321,-0.9423504529365384
265,Reward,0.2,0.3,1,0.1312,0.337754085479075,105216_fnca,0.08,0.15158958011529966,0.3943847853863231,-0.9304282336044389
156,Punishment,0.2,0.35,1,0.1344,0.341218088364409,105216_fnca,0.08,0.1594288282334631,0.3939042935982587,-0.9316473088406202
266,Reward,0.2,0.35,1,0.1288,0.3351125188951557,105216_fnca,0.08,0.14562273042168178,0.394734645642336,-0.9295415230124057
157,Punishment,0.2,0.4,1,0.1256,0.3315306472349803,105216_fnca,0.08,0.13754384513260365,0.3951864153270779,-0.9283976878716035
267,Reward,0.2,0.4,1,0.1296,0.3359972549356013,105216_fnca,0.08,0.14762025365209172,0.3946190527521303,-0.9298344028488266
158,Punishment,0.2,0.45,1,0.1192,0.3241533901353942,105216_fnca,0.08,0.12093040268259025,0.39603582115714075,-0.9262506143511594
268,Reward,0.2,0.45,1,0.12,0.3250915988427116,105216_fnca,0.08,0.12304224453168078,0.39593380920356347,-0.9265082301743697
159,Punishment,0.2,0.5,1,0.1168,0.3213103675293182,105216_fnca,0.08,0.11453100714729399,0.39633430908964573,-0.9254972090037594
269,Reward,0.2,0.5,1,0.1136,0.3174518239488043,105216_fnca,0.08,0.10584283177852745,0.39671391082205315,-0.9245398857241214
160,Punishment,0.25,0.05,1,0.544,0.4982595810298793,105216_fnca,0.08,0.9312415007473287,0.258581617576553,-1.3525438995617414
270,Reward,0.25,0.05,1,0.5216,0.4997331553752111,105216_fnca,0.08,0.8836716060362986,0.2699883991920871,-1.3093762868620582
161,Punishment,0.25,0.1,1,0.5464,0.4980416412119622,105216_fnca,0.08,0.9364678802058324,0.25732263854863563,-1.3574245785332753
271,Reward,0.25,0.1,1,0.4008,0.4902567096053353,105216_fnca,0.08,0.6543510648905738,0.32205717365438935,-1.1330261912663866
