,HCPID,ans,bll,lf,LL
36,157336_fnca,0.1,0.7,0.1,-1.9205308856115182
51,157336_fnca,0.15,0.8,0.1,-1.9464430447770935
15,157336_fnca,0.05,0.3,0.1,-1.9513827618332917
9,157336_fnca,0.0,0.65,0.1,-1.963477977918363
50,157336_fnca,0.15,0.75,0.1,-1.970021359048407
3,157336_fnca,0.0,0.35,0.1,-1.9720746289916906
75,157336_fnca,0.25,0.7,0.1,-1.975710576758471
45,157336_fnca,0.15,0.5,0.1,-1.9773512657697645
40,157336_fnca,0.15,0.25,0.1,-1.9798567042786344
14,157336_fnca,0.05,0.25,0.1,-1.9809098950503559
8,157336_fnca,0.0,0.6,0.1,-1.983499293112306
17,157336_fnca,0.05,0.4,0.1,-1.9835021785471083
39,157336_fnca,0.15,0.2,0.1,-1.9851037121826525
33,157336_fnca,0.1,0.55,0.1,-1.9898301179951101
38,157336_fnca,0.1,0.8,0.1,-1.9925588347970513
25,157336_fnca,0.05,0.8,0.1,-1.9978540302868504
16,157336_fnca,0.05,0.35,0.1,-1.9983889430904958
68,157336_fnca,0.25,0.35,0.1,-2.0013201172362463
1,157336_fnca,0.0,0.25,0.1,-2.00162337113109
31,157336_fnca,0.1,0.45,0.1,-2.0027072055968036
70,157336_fnca,0.25,0.45,0.1,-2.0044060479779318
47,157336_fnca,0.15,0.6,0.1,-2.0076262041651978
10,157336_fnca,0.0,0.7,0.1,-2.0076794489884873
26,157336_fnca,0.1,0.2,0.1,-2.007851503880216
32,157336_fnca,0.1,0.5,0.1,-2.0082183443780623
4,157336_fnca,0.0,0.4,0.1,-2.0114635634306173
21,157336_fnca,0.05,0.6,0.1,-2.013737780391616
22,157336_fnca,0.05,0.65,0.1,-2.0153141621385995
20,157336_fnca,0.05,0.55,0.1,-2.016429957520745
18,157336_fnca,0.05,0.45,0.1,-2.0175478829947666
34,157336_fnca,0.1,0.6,0.1,-2.018648987703286
28,157336_fnca,0.1,0.3,0.1,-2.024345383865544
64,157336_fnca,0.2,0.8,0.1,-2.0248129889495865
6,157336_fnca,0.0,0.5,0.1,-2.0248504310204964
42,157336_fnca,0.15,0.35,0.1,-2.0253970971747988
24,157336_fnca,0.05,0.75,0.1,-2.0259394238237936
11,157336_fnca,0.0,0.75,0.1,-2.0270701498784747
13,157336_fnca,0.05,0.2,0.1,-2.0276672976693138
30,157336_fnca,0.1,0.4,0.1,-2.0293618868707144
27,157336_fnca,0.1,0.25,0.1,-2.0294430477180967
29,157336_fnca,0.1,0.35,0.1,-2.029905064772014
54,157336_fnca,0.2,0.3,0.1,-2.0350372196660502
2,157336_fnca,0.0,0.3,0.1,-2.035126135322183
35,157336_fnca,0.1,0.65,0.1,-2.0361886604323907
37,157336_fnca,0.1,0.75,0.1,-2.0362734288689874
77,157336_fnca,0.25,0.8,0.1,-2.0373732407734586
53,157336_fnca,0.2,0.25,0.1,-2.0402966123922717
0,157336_fnca,0.0,0.2,0.1,-2.0437076904319826
57,157336_fnca,0.2,0.45,0.1,-2.0437413414188863
83,157336_fnca,0.3,0.45,0.1,-2.0452427738608483
71,157336_fnca,0.25,0.5,0.1,-2.047194367836151
44,157336_fnca,0.15,0.45,0.1,-2.0483693885330725
43,157336_fnca,0.15,0.4,0.1,-2.050163295447142
5,157336_fnca,0.0,0.45,0.1,-2.0534186376155605
63,157336_fnca,0.2,0.75,0.1,-2.057255406749859
56,157336_fnca,0.2,0.4,0.1,-2.0614734321019434
61,157336_fnca,0.2,0.65,0.1,-2.071040464521851
66,157336_fnca,0.25,0.25,0.1,-2.0784309023170273
49,157336_fnca,0.15,0.7,0.1,-2.082170784618807
84,157336_fnca,0.3,0.5,0.1,-2.0831550706745836
48,157336_fnca,0.15,0.65,0.1,-2.0864604464503844
59,157336_fnca,0.2,0.55,0.1,-2.0889273166595954
23,157336_fnca,0.05,0.7,0.1,-2.0891390680288566
58,157336_fnca,0.2,0.5,0.1,-2.09089831927637
19,157336_fnca,0.05,0.5,0.1,-2.0914353412338187
60,157336_fnca,0.2,0.6,0.1,-2.0918438144230516
46,157336_fnca,0.15,0.55,0.1,-2.0927386402313983
73,157336_fnca,0.25,0.6,0.1,-2.097750926517895
69,157336_fnca,0.25,0.4,0.1,-2.1030038292007958
85,157336_fnca,0.3,0.55,0.1,-2.10545825469111
12,157336_fnca,0.0,0.8,0.1,-2.1086710286235584
74,157336_fnca,0.25,0.65,0.1,-2.11829888164585
52,157336_fnca,0.2,0.2,0.1,-2.1229988879401036
41,157336_fnca,0.15,0.3,0.1,-2.1264167910535114
76,157336_fnca,0.25,0.75,0.1,-2.127184196847089
65,157336_fnca,0.25,0.2,0.1,-2.1289787157959617
87,157336_fnca,0.3,0.65,0.1,-2.1405526163642623
67,157336_fnca,0.25,0.3,0.1,-2.1516461916957645
72,157336_fnca,0.25,0.55,0.1,-2.152451244829718
80,157336_fnca,0.3,0.3,0.1,-2.1632269773980513
62,157336_fnca,0.2,0.7,0.1,-2.170307730370837
55,157336_fnca,0.2,0.35,0.1,-2.171660727489229
90,157336_fnca,0.3,0.8,0.1,-2.1745120555024924
7,157336_fnca,0.0,0.55,0.1,-2.181701794380847
88,157336_fnca,0.3,0.7,0.1,-2.184708841934457
102,157336_fnca,0.35,0.75,0.1,-2.188183212599408
86,157336_fnca,0.3,0.6,0.1,-2.2054743562479153
101,157336_fnca,0.35,0.7,0.1,-2.2092464999854604
81,157336_fnca,0.3,0.35,0.1,-2.222661984319757
100,157336_fnca,0.35,0.65,0.1,-2.226840445125655
89,157336_fnca,0.3,0.75,0.1,-2.242191376040806
97,157336_fnca,0.35,0.5,0.1,-2.243628225433538
79,157336_fnca,0.3,0.25,0.1,-2.251015164330635
95,157336_fnca,0.35,0.4,0.1,-2.252474477352875
96,157336_fnca,0.35,0.45,0.1,-2.2541385440212083
94,157336_fnca,0.35,0.35,0.1,-2.282731220528579
103,157336_fnca,0.35,0.8,0.1,-2.291869140103909
99,157336_fnca,0.35,0.6,0.1,-2.2918873490604175
107,157336_fnca,0.4,0.35,0.1,-2.2945402112697417
92,157336_fnca,0.35,0.25,0.1,-2.2966603398102396
108,157336_fnca,0.4,0.4,0.1,-2.2970214192141984
93,157336_fnca,0.35,0.3,0.1,-2.3064351049779033
