,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.1,0.7,0.1,0.0833333333333333,0.2768471963423703,157336_fnca,-1.9205308856115182,0.0
1,Punishment,0.1,0.7,0.1,0.076,0.265104176088087,157336_fnca,-1.9205308856115182,0.0
2,Reward,0.1,0.7,0.1,0.0768,0.2663804174887055,157336_fnca,-1.9205308856115182,0.0
