,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.2,0.5,1,0.1666666666666666,0.3733006833947205,155231_fnca,-1.953887643243502,0.0
1,Punishment,0.2,0.5,1,0.0992,0.2990500037180724,155231_fnca,-1.953887643243502,0.0
2,Reward,0.2,0.5,1,0.1088,0.3115127479794732,155231_fnca,-1.953887643243502,0.0
