,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
3393,122317_fnca,1,1,Reward,2,5,3.0,0,923,26,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
3394,122317_fnca,2,1,Reward,3,5,2.0,0,36,13,1,0,1,1,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3395,122317_fnca,3,1,Punishment,4,5,3.0,0,229,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3396,122317_fnca,4,1,Reward,5,5,2.0,0,1224,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
3397,122317_fnca,5,1,Reward,6,5,2.0,0,974,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3398,122317_fnca,6,1,Reward,7,5,3.0,0,660,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3399,122317_fnca,7,1,Neutral,8,5,3.0,0,890,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3401,122317_fnca,10,1,Reward,10,5,3.0,0,1477,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
3402,122317_fnca,11,1,Punishment,11,5,3.0,0,1034,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
3405,122317_fnca,14,1,Neutral,14,5,2.0,0,254,14,1,0,1,0,3.0,,1.0,Punishment,MostlyPunishment,MostlyPunishment
3406,122317_fnca,15,1,Punishment,15,5,3.0,0,132,14,1,1,0,1,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3407,122317_fnca,16,1,Punishment,16,5,2.0,0,1422,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3409,122317_fnca,19,1,Punishment,18,5,3.0,0,1027,14,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
3410,122317_fnca,20,1,Punishment,19,5,2.0,0,414,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3411,122317_fnca,21,1,Punishment,20,5,3.0,0,720,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3412,122317_fnca,22,1,Neutral,21,5,2.0,0,667,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3413,122317_fnca,23,1,Punishment,22,5,2.0,0,375,13,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
3414,122317_fnca,24,1,Neutral,23,5,2.0,0,1059,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3415,122317_fnca,25,1,Punishment,24,5,3.0,0,551,13,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
3417,122317_fnca,28,1,Reward,26,5,2.0,0,1081,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
3418,122317_fnca,29,1,Reward,27,5,2.0,0,928,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
