,HCPID,ans,bll,lf,LL
131,108121_fnca,0.5,0.25,0.1,-2.1029556811324936
138,108121_fnca,0.5,0.6,0.1,-2.1075389545030174
133,108121_fnca,0.5,0.35,0.1,-2.1083014349757203
141,108121_fnca,0.5,0.75,0.1,-2.1458168738090944
140,108121_fnca,0.5,0.7,0.1,-2.1631981756125462
142,108121_fnca,0.5,0.8,0.1,-2.165318936088801
117,108121_fnca,0.45,0.2,0.1,-2.1848991921044867
137,108121_fnca,0.5,0.55,0.1,-2.191538333873653
129,108121_fnca,0.45,0.8,0.1,-2.1964709685914534
134,108121_fnca,0.5,0.4,0.1,-2.197214900601175
126,108121_fnca,0.45,0.65,0.1,-2.1982156292777053
130,108121_fnca,0.5,0.2,0.1,-2.2044616909298522
132,108121_fnca,0.5,0.3,0.1,-2.2095173075763004
116,108121_fnca,0.4,0.8,0.1,-2.210770167380698
136,108121_fnca,0.5,0.5,0.1,-2.2117262910941298
139,108121_fnca,0.5,0.65,0.1,-2.2256500537921076
128,108121_fnca,0.45,0.75,0.1,-2.2286696264719184
122,108121_fnca,0.45,0.45,0.1,-2.2338004599112065
127,108121_fnca,0.45,0.7,0.1,-2.2359469344863
120,108121_fnca,0.45,0.35,0.1,-2.2364997816624363
121,108121_fnca,0.45,0.4,0.1,-2.258424684430342
112,108121_fnca,0.4,0.6,0.1,-2.259451205491837
135,108121_fnca,0.5,0.45,0.1,-2.26885408076271
119,108121_fnca,0.45,0.3,0.1,-2.2694089995376556
118,108121_fnca,0.45,0.25,0.1,-2.2884395851604395
114,108121_fnca,0.4,0.7,0.1,-2.2945321211106986
104,108121_fnca,0.4,0.2,0.1,-2.2960905941516385
113,108121_fnca,0.4,0.65,0.1,-2.3033735025341735
125,108121_fnca,0.45,0.6,0.1,-2.3202570583027677
106,108121_fnca,0.4,0.3,0.1,-2.337230892890667
98,108121_fnca,0.35,0.55,0.1,-2.3801815059834612
123,108121_fnca,0.45,0.5,0.1,-2.3995038471960664
94,108121_fnca,0.35,0.35,0.1,-2.4007413193672758
105,108121_fnca,0.4,0.25,0.1,-2.4318972002968087
115,108121_fnca,0.4,0.75,0.1,-2.4407289256180897
95,108121_fnca,0.35,0.4,0.1,-2.450223899630883
110,108121_fnca,0.4,0.5,0.1,-2.4548907018347617
102,108121_fnca,0.35,0.75,0.1,-2.457579336977413
107,108121_fnca,0.4,0.35,0.1,-2.489389269395711
91,108121_fnca,0.35,0.2,0.1,-2.509569927815532
124,108121_fnca,0.45,0.55,0.1,-2.5140412578344824
109,108121_fnca,0.4,0.45,0.1,-2.5316608272199637
82,108121_fnca,0.3,0.4,0.1,-2.6004838072980196
79,108121_fnca,0.3,0.25,0.1,-2.606497855304643
100,108121_fnca,0.35,0.65,0.1,-2.624515700101036
108,108121_fnca,0.4,0.4,0.1,-2.6426134610207423
76,108121_fnca,0.25,0.75,0.1,-2.6587897259948368
90,108121_fnca,0.3,0.8,0.1,-2.6947464680762323
80,108121_fnca,0.3,0.3,0.1,-2.703465923124983
87,108121_fnca,0.3,0.65,0.1,-2.7070909411287607
78,108121_fnca,0.3,0.2,0.1,-2.727607213244982
96,108121_fnca,0.35,0.45,0.1,-2.7335600781896394
97,108121_fnca,0.35,0.5,0.1,-2.75466251493113
111,108121_fnca,0.4,0.55,0.1,-2.7629382107074507
99,108121_fnca,0.35,0.6,0.1,-2.7683701031799246
92,108121_fnca,0.35,0.25,0.1,-2.775694850189611
66,108121_fnca,0.25,0.25,0.1,-2.788033822301532
67,108121_fnca,0.25,0.3,0.1,-2.7988891541385614
101,108121_fnca,0.35,0.7,0.1,-2.8243943965917606
103,108121_fnca,0.35,0.8,0.1,-2.8347872310610227
93,108121_fnca,0.35,0.3,0.1,-2.836497691676529
73,108121_fnca,0.25,0.6,0.1,-2.8500793657016
84,108121_fnca,0.3,0.5,0.1,-2.8760432862539407
81,108121_fnca,0.3,0.35,0.1,-2.8773814804265725
69,108121_fnca,0.25,0.4,0.1,-2.922639104116862
61,108121_fnca,0.2,0.65,0.1,-2.9384304585597354
52,108121_fnca,0.2,0.2,0.1,-2.969406868244144
85,108121_fnca,0.3,0.55,0.1,-2.9777729012389544
88,108121_fnca,0.3,0.7,0.1,-2.978145255925065
83,108121_fnca,0.3,0.45,0.1,-2.98253270710737
68,108121_fnca,0.25,0.35,0.1,-2.991187344976165
55,108121_fnca,0.2,0.35,0.1,-3.02359518195782
72,108121_fnca,0.25,0.55,0.1,-3.045930235322879
77,108121_fnca,0.25,0.8,0.1,-3.1370666786360237
57,108121_fnca,0.2,0.45,0.1,-3.1474281974082334
43,108121_fnca,0.15,0.4,0.1,-3.159879986498357
74,108121_fnca,0.25,0.65,0.1,-3.1605561429828333
75,108121_fnca,0.25,0.7,0.1,-3.170996241143699
86,108121_fnca,0.3,0.6,0.1,-3.1821214412111445
89,108121_fnca,0.3,0.75,0.1,-3.1887410254463284
32,108121_fnca,0.1,0.5,0.1,-3.217602596885955
65,108121_fnca,0.25,0.2,0.1,-3.2259734345729334
70,108121_fnca,0.25,0.45,0.1,-3.2748221470753185
28,108121_fnca,0.1,0.3,0.1,-3.30461101967818
2,108121_fnca,0.0,0.3,0.1,-3.3399127192958975
48,108121_fnca,0.15,0.65,0.1,-3.359608160565883
58,108121_fnca,0.2,0.5,0.1,-3.361528144201425
5,108121_fnca,0.0,0.45,0.1,-3.382078105375707
49,108121_fnca,0.15,0.7,0.1,-3.4315928331803267
10,108121_fnca,0.0,0.7,0.1,-3.434515611603495
42,108121_fnca,0.15,0.35,0.1,-3.4593172856232357
63,108121_fnca,0.2,0.75,0.1,-3.466750198088767
20,108121_fnca,0.05,0.55,0.1,-3.4893686818994225
