,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.05,1,0.42,0.4943831669050469,159138_fnca,-1.9162155276146948,0.3333333333333333
1,Punishment,0.45,0.05,1,0.5504,0.4976524554074846,159138_fnca,-1.9162155276146948,0.4
2,Reward,0.45,0.05,1,0.5392,0.4986604955597198,159138_fnca,-1.9162155276146948,0.6666666666666666
