,HCPID,egs,alpha,r,LL
90,159138_fnca,0.45,0.05,1,-1.9162155276146948
100,159138_fnca,0.5,0.05,1,-1.932154742423878
50,159138_fnca,0.25,0.05,1,-1.9339626935653578
80,159138_fnca,0.4,0.05,1,-1.938400940756058
70,159138_fnca,0.35,0.05,1,-1.938975491211523
101,159138_fnca,0.5,0.1,1,-1.9478057442159336
40,159138_fnca,0.2,0.05,1,-1.9507866776371205
60,159138_fnca,0.3,0.05,1,-1.962255919104995
91,159138_fnca,0.45,0.1,1,-1.967593348834881
81,159138_fnca,0.4,0.1,1,-1.9688530166903793
71,159138_fnca,0.35,0.1,1,-1.9821802442437084
30,159138_fnca,0.15,0.05,1,-1.9919933018069083
61,159138_fnca,0.3,0.1,1,-2.006589875685758
51,159138_fnca,0.25,0.1,1,-2.0297757088812562
20,159138_fnca,0.1,0.05,1,-2.050739071579085
102,159138_fnca,0.5,0.15,1,-2.0517009767721524
92,159138_fnca,0.45,0.15,1,-2.066695879906578
82,159138_fnca,0.4,0.15,1,-2.0805215547986724
41,159138_fnca,0.2,0.1,1,-2.089623651107103
31,159138_fnca,0.15,0.1,1,-2.1090733901712158
10,159138_fnca,0.05,0.05,1,-2.140163673983151
72,159138_fnca,0.35,0.15,1,-2.143105814554089
62,159138_fnca,0.3,0.15,1,-2.1674123834811283
21,159138_fnca,0.1,0.1,1,-2.1833089945109982
52,159138_fnca,0.25,0.15,1,-2.185817182697973
93,159138_fnca,0.45,0.2,1,-2.2459482504296773
11,159138_fnca,0.05,0.1,1,-2.2694933685674084
103,159138_fnca,0.5,0.2,1,-2.2709480218032914
42,159138_fnca,0.2,0.15,1,-2.279086091116246
83,159138_fnca,0.4,0.2,1,-2.3046331655991414
73,159138_fnca,0.35,0.2,1,-2.3463997006784276
32,159138_fnca,0.15,0.15,1,-2.3870839237968644
63,159138_fnca,0.3,0.2,1,-2.498501984299094
22,159138_fnca,0.1,0.15,1,-2.5932586990415536
94,159138_fnca,0.45,0.25,1,-2.6101895985934243
104,159138_fnca,0.5,0.25,1,-2.641017340368736
2,159138_fnca,0.0,0.15,1,-2.6698472947375866
53,159138_fnca,0.25,0.2,1,-2.7250109337814794
12,159138_fnca,0.05,0.15,1,-2.7567405479963223
1,159138_fnca,0.0,0.1,1,-2.7619716503254574
105,159138_fnca,0.5,0.3,1,-2.8493323620569617
84,159138_fnca,0.4,0.25,1,-2.8587981306389754
43,159138_fnca,0.2,0.2,1,-2.894123850146185
0,159138_fnca,0.0,0.05,1,-2.9818385743761464
95,159138_fnca,0.45,0.3,1,-3.0653503670680777
107,159138_fnca,0.5,0.4,1,-3.086092830341152
14,159138_fnca,0.05,0.25,1,-3.113292494392746
5,159138_fnca,0.0,0.3,1,-3.113756616058663
64,159138_fnca,0.3,0.25,1,-3.126302213480898
96,159138_fnca,0.45,0.35,1,-3.126920761069635
24,159138_fnca,0.1,0.25,1,-3.1298499796019734
85,159138_fnca,0.4,0.3,1,-3.140805158662814
3,159138_fnca,0.0,0.2,1,-3.1506174863587457
97,159138_fnca,0.45,0.4,1,-3.1583949286758863
4,159138_fnca,0.0,0.25,1,-3.160105776164851
