,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
2242,113619_fnca,2,1,Reward,3,5,2.0,0,690,13,1,0,1,0,3.0,,1.0,Reward,MostlyReward,MostlyReward
2243,113619_fnca,3,1,Punishment,4,5,3.0,0,619,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
2244,113619_fnca,4,1,Reward,5,5,2.0,0,577,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
2245,113619_fnca,5,1,Reward,6,5,2.0,0,352,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
2246,113619_fnca,6,1,Reward,7,5,3.0,0,334,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2247,113619_fnca,7,1,Neutral,8,5,3.0,0,393,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
2249,113619_fnca,10,1,Reward,10,5,3.0,0,872,13,1,1,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
2250,113619_fnca,11,1,Punishment,11,5,2.0,0,409,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
2251,113619_fnca,12,1,Punishment,12,5,3.0,0,810,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
2252,113619_fnca,13,1,Punishment,13,5,2.0,0,417,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2253,113619_fnca,14,1,Neutral,14,5,2.0,0,331,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2254,113619_fnca,15,1,Punishment,15,5,2.0,0,407,13,3,0,3,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
2255,113619_fnca,16,1,Punishment,16,5,3.0,0,372,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2257,113619_fnca,19,1,Punishment,18,5,3.0,0,609,13,3,3,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
2258,113619_fnca,20,1,Punishment,19,5,2.0,0,362,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2259,113619_fnca,21,1,Punishment,20,5,2.0,0,319,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
2260,113619_fnca,22,1,Neutral,21,5,3.0,0,336,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2261,113619_fnca,23,1,Punishment,22,5,3.0,0,287,13,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
2262,113619_fnca,24,1,Neutral,23,5,3.0,0,311,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2263,113619_fnca,25,1,Punishment,24,5,3.0,0,324,13,4,4,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
2265,113619_fnca,28,1,Reward,26,5,2.0,0,592,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
2266,113619_fnca,29,1,Reward,27,5,2.0,0,318,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2267,113619_fnca,30,1,Punishment,28,5,2.0,0,613,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
2268,113619_fnca,31,1,Reward,29,5,3.0,0,366,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
2269,113619_fnca,32,1,Punishment,30,5,3.0,0,363,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2270,113619_fnca,33,1,Reward,31,5,3.0,0,277,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
2271,113619_fnca,34,1,Reward,32,5,2.0,0,365,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2273,113619_fnca,1,2,Punishment,2,5,2.0,0,554,27,1,0,1,0,3.0,,1.0,,,MostlyPunishment
2274,113619_fnca,2,2,Punishment,3,5,3.0,0,357,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
2275,113619_fnca,3,2,Reward,4,5,3.0,0,361,14,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
2276,113619_fnca,4,2,Punishment,5,5,2.0,0,320,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
2277,113619_fnca,5,2,Reward,6,5,3.0,0,369,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
2278,113619_fnca,6,2,Punishment,7,5,3.0,0,366,14,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
2279,113619_fnca,7,2,Punishment,8,5,3.0,0,324,13,3,3,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
2282,113619_fnca,11,2,Neutral,11,5,2.0,0,405,13,1,0,1,0,3.0,,1.0,Reward,,MostlyReward
2283,113619_fnca,12,2,Reward,12,5,3.0,0,413,13,1,1,0,0,3.0,2.0,0.0,Neutral,,MostlyReward
2284,113619_fnca,13,2,Reward,13,5,3.0,0,348,14,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyReward
2285,113619_fnca,14,2,Reward,14,5,3.0,0,463,13,3,3,0,0,2.0,3.0,1.0,Reward,,MostlyReward
2286,113619_fnca,15,2,Reward,15,5,2.0,0,725,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
2287,113619_fnca,16,2,Neutral,16,5,2.0,0,403,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
2289,113619_fnca,19,2,Punishment,18,5,2.0,0,718,14,4,0,4,0,3.0,,1.0,,,MostlyPunishment
2290,113619_fnca,20,2,Punishment,19,5,3.0,0,359,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
2291,113619_fnca,21,2,Reward,20,5,2.0,0,338,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
2292,113619_fnca,22,2,Punishment,21,5,2.0,0,364,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
2293,113619_fnca,23,2,Reward,22,5,3.0,0,338,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
2294,113619_fnca,24,2,Punishment,23,5,2.0,0,418,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
2295,113619_fnca,25,2,Punishment,24,5,3.0,0,350,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
2297,113619_fnca,28,2,Reward,26,5,2.0,0,641,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
2298,113619_fnca,29,2,Reward,27,5,2.0,0,426,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2299,113619_fnca,30,2,Punishment,28,5,2.0,0,414,14,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
2300,113619_fnca,31,2,Reward,29,5,3.0,0,538,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
2301,113619_fnca,32,2,Punishment,30,5,2.0,0,423,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
2302,113619_fnca,33,2,Reward,31,5,3.0,0,551,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
2303,113619_fnca,34,2,Reward,32,5,2.0,0,399,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
