,HCPID,ans,bll,lf,LL
131,161630_fnca,0.5,0.25,0.1,-1.961874654683942
132,161630_fnca,0.5,0.3,0.1,-1.9833673911081142
137,161630_fnca,0.5,0.55,0.1,-1.9864227181282712
120,161630_fnca,0.45,0.35,0.1,-1.99789435483757
116,161630_fnca,0.4,0.8,0.1,-1.9995977284037585
133,161630_fnca,0.5,0.35,0.1,-2.003065940929118
125,161630_fnca,0.45,0.6,0.1,-2.003261955457297
130,161630_fnca,0.5,0.2,0.1,-2.0093874339311837
138,161630_fnca,0.5,0.6,0.1,-2.011103278322338
136,161630_fnca,0.5,0.5,0.1,-2.011601442380919
140,161630_fnca,0.5,0.7,0.1,-2.0365772820613315
134,161630_fnca,0.5,0.4,0.1,-2.03696021843708
124,161630_fnca,0.45,0.55,0.1,-2.0431133400461983
117,161630_fnca,0.45,0.2,0.1,-2.0443846796936045
123,161630_fnca,0.45,0.5,0.1,-2.055111239380289
139,161630_fnca,0.5,0.65,0.1,-2.055629384240977
142,161630_fnca,0.5,0.8,0.1,-2.0560600348163924
128,161630_fnca,0.45,0.75,0.1,-2.067692609630601
119,161630_fnca,0.45,0.3,0.1,-2.0686978980385735
135,161630_fnca,0.5,0.45,0.1,-2.07373734628542
114,161630_fnca,0.4,0.7,0.1,-2.0824121366476316
141,161630_fnca,0.5,0.75,0.1,-2.0837034020991934
126,161630_fnca,0.45,0.65,0.1,-2.086819043953165
127,161630_fnca,0.45,0.7,0.1,-2.089208867196916
122,161630_fnca,0.45,0.45,0.1,-2.0927727293913083
104,161630_fnca,0.4,0.2,0.1,-2.100885924113553
108,161630_fnca,0.4,0.4,0.1,-2.1062509791919735
129,161630_fnca,0.45,0.8,0.1,-2.110330482367882
118,161630_fnca,0.45,0.25,0.1,-2.1133562175119005
92,161630_fnca,0.35,0.25,0.1,-2.1201497651690575
115,161630_fnca,0.4,0.75,0.1,-2.128935781394898
109,161630_fnca,0.4,0.45,0.1,-2.129388090670232
101,161630_fnca,0.35,0.7,0.1,-2.1386425856261075
121,161630_fnca,0.45,0.4,0.1,-2.1536929131114455
111,161630_fnca,0.4,0.55,0.1,-2.1597144749349093
102,161630_fnca,0.35,0.75,0.1,-2.161630053023604
107,161630_fnca,0.4,0.35,0.1,-2.1774844005885665
106,161630_fnca,0.4,0.3,0.1,-2.184008176897192
112,161630_fnca,0.4,0.6,0.1,-2.1844137158732058
95,161630_fnca,0.35,0.4,0.1,-2.1861210021648185
105,161630_fnca,0.4,0.25,0.1,-2.2093960077896
80,161630_fnca,0.3,0.3,0.1,-2.2172678589086434
113,161630_fnca,0.4,0.65,0.1,-2.22024909395151
110,161630_fnca,0.4,0.5,0.1,-2.237813746982531
99,161630_fnca,0.35,0.6,0.1,-2.2386606445459023
93,161630_fnca,0.35,0.3,0.1,-2.2470955036850846
81,161630_fnca,0.3,0.35,0.1,-2.2603316555770605
83,161630_fnca,0.3,0.45,0.1,-2.2768830023685753
90,161630_fnca,0.3,0.8,0.1,-2.2797294940579027
82,161630_fnca,0.3,0.4,0.1,-2.283091531084918
88,161630_fnca,0.3,0.7,0.1,-2.3081556128315706
91,161630_fnca,0.35,0.2,0.1,-2.318574636992727
73,161630_fnca,0.25,0.6,0.1,-2.3295088266543975
100,161630_fnca,0.35,0.65,0.1,-2.3372542349226286
69,161630_fnca,0.25,0.4,0.1,-2.3411308364439494
84,161630_fnca,0.3,0.5,0.1,-2.3662532019240254
103,161630_fnca,0.35,0.8,0.1,-2.366741298505427
96,161630_fnca,0.35,0.45,0.1,-2.36718782076772
89,161630_fnca,0.3,0.75,0.1,-2.3761339410946523
71,161630_fnca,0.25,0.5,0.1,-2.3882751898069214
97,161630_fnca,0.35,0.5,0.1,-2.400530634877186
98,161630_fnca,0.35,0.55,0.1,-2.4094638886260826
74,161630_fnca,0.25,0.65,0.1,-2.425973711462103
94,161630_fnca,0.35,0.35,0.1,-2.4284969362992994
78,161630_fnca,0.3,0.2,0.1,-2.4293395907965487
85,161630_fnca,0.3,0.55,0.1,-2.4306917210138956
51,161630_fnca,0.15,0.8,0.1,-2.4352153490422634
79,161630_fnca,0.3,0.25,0.1,-2.4729160323151635
67,161630_fnca,0.25,0.3,0.1,-2.487605233076931
70,161630_fnca,0.25,0.45,0.1,-2.5957647319726247
87,161630_fnca,0.3,0.65,0.1,-2.598200176641948
65,161630_fnca,0.25,0.2,0.1,-2.598757283168809
86,161630_fnca,0.3,0.6,0.1,-2.621597483645873
76,161630_fnca,0.25,0.75,0.1,-2.6634380653803547
72,161630_fnca,0.25,0.55,0.1,-2.673614540298326
50,161630_fnca,0.15,0.75,0.1,-2.6881889501150287
53,161630_fnca,0.2,0.25,0.1,-2.705930769399269
52,161630_fnca,0.2,0.2,0.1,-2.716844207584991
17,161630_fnca,0.05,0.4,0.1,-2.732996936200823
3,161630_fnca,0.0,0.35,0.1,-2.736249043746632
19,161630_fnca,0.05,0.5,0.1,-2.7466043922245404
56,161630_fnca,0.2,0.4,0.1,-2.7513529557479304
4,161630_fnca,0.0,0.4,0.1,-2.755839632434209
40,161630_fnca,0.15,0.25,0.1,-2.7894609588891437
55,161630_fnca,0.2,0.35,0.1,-2.8145033932509262
77,161630_fnca,0.25,0.8,0.1,-2.8421820792834303
57,161630_fnca,0.2,0.45,0.1,-2.8435447750186933
24,161630_fnca,0.05,0.75,0.1,-2.8435447750186933
44,161630_fnca,0.15,0.45,0.1,-2.8489408174030393
35,161630_fnca,0.1,0.65,0.1,-2.8642298700541446
58,161630_fnca,0.2,0.5,0.1,-2.888290827079408
64,161630_fnca,0.2,0.8,0.1,-2.924066386317842
