,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.13,0.3368653453081294
1,Neutral,0.0,0.25,0.1,0.21666666666666667,0.4126619137653289
2,Neutral,0.0,0.3,0.1,0.15333333333333332,0.3609105294341109
3,Neutral,0.0,0.35,0.1,0.14,0.34756679298414606
4,Neutral,0.0,0.4,0.1,0.15,0.357668032405305
5,Neutral,0.0,0.45,0.1,0.14666666666666667,0.354364411318234
6,Neutral,0.0,0.5,0.1,0.19666666666666666,0.3981422858999376
7,Neutral,0.0,0.55,0.1,0.18,0.38482937191039585
8,Neutral,0.0,0.6,0.1,0.11666666666666667,0.32155905051085154
9,Neutral,0.0,0.65,0.1,0.13666666666666666,0.3440690345808724
10,Neutral,0.0,0.7,0.1,0.22666666666666666,0.4193747004212344
11,Neutral,0.0,0.75,0.1,0.19,0.3929563789010984
12,Neutral,0.0,0.8,0.1,0.13,0.3368653453081293
13,Neutral,0.05,0.2,0.1,0.17666666666666667,0.382023597419724
14,Neutral,0.05,0.25,0.1,0.08666666666666667,0.28181605677298166
15,Neutral,0.05,0.3,0.1,0.08666666666666667,0.28181605677298166
16,Neutral,0.05,0.35,0.1,0.24,0.427796719768649
17,Neutral,0.05,0.4,0.1,0.16666666666666666,0.37330068339472045
18,Neutral,0.05,0.45,0.1,0.19666666666666666,0.3981422858999376
19,Neutral,0.05,0.5,0.1,0.18,0.38482937191039596
20,Neutral,0.05,0.55,0.1,0.18333333333333332,0.3875860748793186
21,Neutral,0.05,0.6,0.1,0.17,0.3762604235825435
22,Neutral,0.05,0.65,0.1,0.16666666666666666,0.37330068339472067
23,Neutral,0.05,0.7,0.1,0.14333333333333334,0.35099794026335707
24,Neutral,0.05,0.75,0.1,0.17666666666666667,0.38202359741972386
25,Neutral,0.05,0.8,0.1,0.14333333333333334,0.3509979402633574
26,Neutral,0.1,0.2,0.1,0.19333333333333333,0.39557192271742886
27,Neutral,0.1,0.25,0.1,0.25333333333333335,0.4356468556430324
28,Neutral,0.1,0.3,0.1,0.15333333333333332,0.3609105294341109
29,Neutral,0.1,0.35,0.1,0.13666666666666666,0.3440690345808724
30,Neutral,0.1,0.4,0.1,0.19,0.3929563789010983
31,Neutral,0.1,0.45,0.1,0.12666666666666668,0.33315491323044827
32,Neutral,0.1,0.5,0.1,0.19666666666666666,0.39814228589993755
33,Neutral,0.1,0.55,0.1,0.15,0.3576680324053051
34,Neutral,0.1,0.6,0.1,0.20666666666666667,0.40559080597963043
35,Neutral,0.1,0.65,0.1,0.17333333333333334,0.3791676620467902
36,Neutral,0.1,0.7,0.1,0.14666666666666667,0.35436441131823415
37,Neutral,0.1,0.75,0.1,0.20666666666666667,0.4055908059796305
38,Neutral,0.1,0.8,0.1,0.22666666666666666,0.4193747004212343
39,Neutral,0.15,0.2,0.1,0.21,0.4079887859958013
40,Neutral,0.15,0.25,0.1,0.15333333333333332,0.3609105294341111
41,Neutral,0.15,0.3,0.1,0.05333333333333334,0.22507276167731266
42,Neutral,0.15,0.35,0.1,0.10333333333333333,0.3049023456071546
43,Neutral,0.15,0.4,0.1,0.18,0.38482937191039607
44,Neutral,0.15,0.45,0.1,0.17666666666666667,0.3820235974197239
45,Neutral,0.15,0.5,0.1,0.15,0.357668032405305
46,Neutral,0.15,0.55,0.1,0.2,0.40066833797650664
47,Neutral,0.15,0.6,0.1,0.14666666666666667,0.35436441131823426
48,Neutral,0.15,0.65,0.1,0.15666666666666668,0.36409353546046735
49,Neutral,0.15,0.7,0.1,0.16666666666666666,0.3733006833947207
50,Neutral,0.15,0.75,0.1,0.16666666666666666,0.37330068339472067
51,Neutral,0.15,0.8,0.1,0.17333333333333334,0.37916766204679037
52,Neutral,0.2,0.2,0.1,0.19666666666666666,0.3981422858999378
53,Neutral,0.2,0.25,0.1,0.25333333333333335,0.4356468556430325
54,Neutral,0.2,0.3,0.1,0.2733333333333333,0.44641517737511827
55,Neutral,0.2,0.35,0.1,0.22,0.4149384448848746
56,Neutral,0.2,0.4,0.1,0.13666666666666666,0.3440690345808724
57,Neutral,0.2,0.45,0.1,0.22333333333333333,0.4171758315991678
58,Neutral,0.2,0.5,0.1,0.23,0.42153565411754645
59,Neutral,0.2,0.55,0.1,0.20666666666666667,0.4055908059796306
60,Neutral,0.2,0.6,0.1,0.21333333333333335,0.4103455867405104
61,Neutral,0.2,0.65,0.1,0.19333333333333333,0.39557192271742875
62,Neutral,0.2,0.7,0.1,0.13,0.3368653453081294
63,Neutral,0.2,0.75,0.1,0.19666666666666666,0.39814228589993766
64,Neutral,0.2,0.8,0.1,0.24666666666666667,0.43179127043782395
65,Neutral,0.25,0.2,0.1,0.18333333333333332,0.3875860748793186
66,Neutral,0.25,0.25,0.1,0.19666666666666666,0.39814228589993766
67,Neutral,0.25,0.3,0.1,0.23,0.4215356541175464
68,Neutral,0.25,0.35,0.1,0.2,0.4006683379765068
69,Neutral,0.25,0.4,0.1,0.22666666666666666,0.4193747004212346
70,Neutral,0.25,0.45,0.1,0.25666666666666665,0.4375236894366785
71,Neutral,0.25,0.5,0.1,0.17666666666666667,0.3820235974197238
72,Neutral,0.25,0.55,0.1,0.20666666666666667,0.4055908059796306
