,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.05,0.55,0.1,0.1133333333333333,0.3175294822993922,137633_fnca,-1.867728096238036,0.0
1,Punishment,0.05,0.55,0.1,0.1176,0.322262816127034,137633_fnca,-1.867728096238036,0.16
2,Reward,0.05,0.55,0.1,0.1072,0.3094911756904616,137633_fnca,-1.867728096238036,0.0434782608695652
