,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.5,1,0.2,0.4006683379765067,105115_fnca,-1.9579254855602035,0.0
1,Punishment,0.4,0.5,1,0.1,0.3001200720480337,105115_fnca,-1.9579254855602035,0.0
2,Reward,0.4,0.5,1,0.1144,0.3184238606072151,105115_fnca,-1.9579254855602035,0.0
