,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.15,1,0.3966666666666666,0.4900230923050425,111716_fnca,-1.8405586006872219,0.1666666666666666
1,Punishment,0.5,0.15,1,0.46,0.4985969104429775,111716_fnca,-1.8405586006872219,0.44
2,Reward,0.5,0.15,1,0.3704,0.4831051153133795,111716_fnca,-1.8405586006872219,0.4
