,HCPID,egs,alpha,r,LL
102,111716_fnca,0.5,0.15,1,-1.8405586006872219
92,111716_fnca,0.45,0.15,1,-1.8407703683042222
82,111716_fnca,0.4,0.15,1,-1.847110571072084
71,111716_fnca,0.35,0.1,1,-1.8472989516371567
91,111716_fnca,0.45,0.1,1,-1.8494396297948832
61,111716_fnca,0.3,0.1,1,-1.8518726972894313
101,111716_fnca,0.5,0.1,1,-1.8521753752579706
41,111716_fnca,0.2,0.1,1,-1.8543234748402369
100,111716_fnca,0.5,0.05,1,-1.8571163042663232
81,111716_fnca,0.4,0.1,1,-1.8574701761576837
72,111716_fnca,0.35,0.15,1,-1.859075556118214
62,111716_fnca,0.3,0.15,1,-1.8595520777828178
51,111716_fnca,0.25,0.1,1,-1.8660765650518094
103,111716_fnca,0.5,0.2,1,-1.8668667954022384
40,111716_fnca,0.2,0.05,1,-1.8702188761503686
80,111716_fnca,0.4,0.05,1,-1.8706121033754846
60,111716_fnca,0.3,0.05,1,-1.871642708775376
90,111716_fnca,0.45,0.05,1,-1.874547611908749
31,111716_fnca,0.15,0.1,1,-1.8755115823739676
21,111716_fnca,0.1,0.1,1,-1.8789480102084741
50,111716_fnca,0.25,0.05,1,-1.8841862745850493
70,111716_fnca,0.35,0.05,1,-1.8842686655841883
42,111716_fnca,0.2,0.15,1,-1.9054093783290138
11,111716_fnca,0.05,0.1,1,-1.9124647608364942
93,111716_fnca,0.45,0.2,1,-1.9206712088392304
52,111716_fnca,0.25,0.15,1,-1.9237377003382632
30,111716_fnca,0.15,0.05,1,-1.925929243598884
20,111716_fnca,0.1,0.05,1,-1.945571887980206
83,111716_fnca,0.4,0.2,1,-1.9533172235635483
73,111716_fnca,0.35,0.2,1,-1.9928861413369159
32,111716_fnca,0.15,0.15,1,-1.9938609967110432
22,111716_fnca,0.1,0.15,1,-2.018514651540476
63,111716_fnca,0.3,0.2,1,-2.024219630552987
10,111716_fnca,0.05,0.05,1,-2.0482764775358104
1,111716_fnca,0.0,0.1,1,-2.0532424081313216
2,111716_fnca,0.0,0.15,1,-2.0599443808140787
12,111716_fnca,0.05,0.15,1,-2.0690553139001318
104,111716_fnca,0.5,0.25,1,-2.0900963976016937
53,111716_fnca,0.25,0.2,1,-2.1140180331413347
74,111716_fnca,0.35,0.25,1,-2.1838161672650482
43,111716_fnca,0.2,0.2,1,-2.214517080223656
94,111716_fnca,0.45,0.25,1,-2.227224263801771
84,111716_fnca,0.4,0.25,1,-2.263992821687851
4,111716_fnca,0.0,0.25,1,-2.2804859650237366
13,111716_fnca,0.05,0.2,1,-2.2833563270531667
5,111716_fnca,0.0,0.3,1,-2.2892015302698185
3,111716_fnca,0.0,0.2,1,-2.3013264604186605
106,111716_fnca,0.5,0.35,1,-2.3016708409528466
14,111716_fnca,0.05,0.25,1,-2.306198411378328
33,111716_fnca,0.15,0.2,1,-2.3090894390206085
105,111716_fnca,0.5,0.3,1,-2.3141501857850733
96,111716_fnca,0.45,0.35,1,-2.3219524502132485
23,111716_fnca,0.1,0.2,1,-2.3220490635521074
95,111716_fnca,0.45,0.3,1,-2.325569786093318
24,111716_fnca,0.1,0.25,1,-2.33227593070754
44,111716_fnca,0.2,0.25,1,-2.336204264649955
34,111716_fnca,0.15,0.25,1,-2.3394113552890583
85,111716_fnca,0.4,0.3,1,-2.340217686968054
54,111716_fnca,0.25,0.25,1,-2.342831516272486
75,111716_fnca,0.35,0.3,1,-2.367923897363499
64,111716_fnca,0.3,0.25,1,-2.3786300417002257
6,111716_fnca,0.0,0.35,1,-2.4007788636031506
9,111716_fnca,0.0,0.5,1,-2.400778863603151
8,111716_fnca,0.0,0.45,1,-2.409816712035037
7,111716_fnca,0.0,0.4,1,-2.416029172183788
17,111716_fnca,0.05,0.4,1,-2.418371312716869
16,111716_fnca,0.05,0.35,1,-2.435110327219549
97,111716_fnca,0.45,0.4,1,-2.443883405459186
35,111716_fnca,0.15,0.3,1,-2.452507759353721
45,111716_fnca,0.2,0.3,1,-2.4582171006640383
65,111716_fnca,0.3,0.3,1,-2.4621768392934684
15,111716_fnca,0.05,0.3,1,-2.4853908797390165
107,111716_fnca,0.5,0.4,1,-2.488082726932616
87,111716_fnca,0.4,0.4,1,-2.5018522247838835
55,111716_fnca,0.25,0.3,1,-2.506137659429759
18,111716_fnca,0.05,0.45,1,-2.5144020508326026
19,111716_fnca,0.05,0.5,1,-2.5199047571994955
