,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
2945,118932_fnca,1,1,Reward,2,5,2.0,0,1269,26,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
2946,118932_fnca,2,1,Reward,3,5,2.0,0,565,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
2947,118932_fnca,3,1,Punishment,4,5,3.0,0,514,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2948,118932_fnca,4,1,Reward,5,5,3.0,0,374,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
2949,118932_fnca,5,1,Reward,6,5,2.0,0,306,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
2950,118932_fnca,6,1,Reward,7,5,3.0,0,396,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2951,118932_fnca,7,1,Neutral,8,5,3.0,0,629,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
2953,118932_fnca,10,1,Reward,10,5,2.0,0,1128,14,2,0,2,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
2954,118932_fnca,11,1,Punishment,11,5,2.0,0,300,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
2955,118932_fnca,12,1,Punishment,12,5,2.0,0,536,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2956,118932_fnca,13,1,Punishment,13,5,2.0,0,431,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2957,118932_fnca,14,1,Neutral,14,5,2.0,0,585,13,6,0,6,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
2958,118932_fnca,15,1,Punishment,15,5,3.0,0,289,14,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
2959,118932_fnca,16,1,Punishment,16,5,3.0,0,292,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
