,HCPID,ans,bll,lf,LL
134,156233_fnca,0.5,0.4,0.1,-2.027331027295625
135,156233_fnca,0.5,0.45,0.1,-2.040288817424309
137,156233_fnca,0.5,0.55,0.1,-2.0429078778289087
125,156233_fnca,0.45,0.6,0.1,-2.061055071262618
132,156233_fnca,0.5,0.3,0.1,-2.0635113311255093
136,156233_fnca,0.5,0.5,0.1,-2.064259061626349
118,156233_fnca,0.45,0.25,0.1,-2.0709333456997405
130,156233_fnca,0.5,0.2,0.1,-2.073842969619069
127,156233_fnca,0.45,0.7,0.1,-2.074361962568978
122,156233_fnca,0.45,0.45,0.1,-2.0749229270823752
140,156233_fnca,0.5,0.7,0.1,-2.07867621728429
129,156233_fnca,0.45,0.8,0.1,-2.078804153147348
139,156233_fnca,0.5,0.65,0.1,-2.0805745425186157
120,156233_fnca,0.45,0.35,0.1,-2.086642029828515
133,156233_fnca,0.5,0.35,0.1,-2.087369340000916
138,156233_fnca,0.5,0.6,0.1,-2.087437715503558
124,156233_fnca,0.45,0.55,0.1,-2.087587851267581
141,156233_fnca,0.5,0.75,0.1,-2.09187267913799
131,156233_fnca,0.5,0.25,0.1,-2.1023610369792243
123,156233_fnca,0.45,0.5,0.1,-2.1042151927185113
117,156233_fnca,0.45,0.2,0.1,-2.1068802392400627
112,156233_fnca,0.4,0.6,0.1,-2.1101284746973965
142,156233_fnca,0.5,0.8,0.1,-2.1119555317626313
126,156233_fnca,0.45,0.65,0.1,-2.1125830559786207
128,156233_fnca,0.45,0.75,0.1,-2.120682671111484
119,156233_fnca,0.45,0.3,0.1,-2.1282395407236363
116,156233_fnca,0.4,0.8,0.1,-2.1295718189131163
108,156233_fnca,0.4,0.4,0.1,-2.129976133009461
105,156233_fnca,0.4,0.25,0.1,-2.135280210929699
114,156233_fnca,0.4,0.7,0.1,-2.139734671895749
121,156233_fnca,0.45,0.4,0.1,-2.143897332291532
111,156233_fnca,0.4,0.55,0.1,-2.1472228880353676
115,156233_fnca,0.4,0.75,0.1,-2.1486747560337025
110,156233_fnca,0.4,0.5,0.1,-2.1497243298842816
95,156233_fnca,0.35,0.4,0.1,-2.160106887976781
104,156233_fnca,0.4,0.2,0.1,-2.166653695518764
113,156233_fnca,0.4,0.65,0.1,-2.1778264428280774
107,156233_fnca,0.4,0.35,0.1,-2.1800983606032336
85,156233_fnca,0.3,0.55,0.1,-2.2021471544472178
92,156233_fnca,0.35,0.25,0.1,-2.2073172855725662
106,156233_fnca,0.4,0.3,0.1,-2.2182640936623117
80,156233_fnca,0.3,0.3,0.1,-2.2237107854155016
109,156233_fnca,0.4,0.45,0.1,-2.226585647204399
97,156233_fnca,0.35,0.5,0.1,-2.232163616590255
91,156233_fnca,0.35,0.2,0.1,-2.232718600320128
102,156233_fnca,0.35,0.75,0.1,-2.2465176715644035
84,156233_fnca,0.3,0.5,0.1,-2.2486865978065502
101,156233_fnca,0.35,0.7,0.1,-2.2564973655817817
99,156233_fnca,0.35,0.6,0.1,-2.2620568119502718
93,156233_fnca,0.35,0.3,0.1,-2.285324779732826
78,156233_fnca,0.3,0.2,0.1,-2.285329562900338
