,HCPID,ans,bll,lf,LL
137,153833_fnca,0.5,0.55,0.1,-1.8731869476811407
140,153833_fnca,0.5,0.7,0.1,-1.8849628299114696
120,153833_fnca,0.45,0.35,0.1,-1.8882458289300144
135,153833_fnca,0.5,0.45,0.1,-1.8883941706121048
132,153833_fnca,0.5,0.3,0.1,-1.8938206192225155
142,153833_fnca,0.5,0.8,0.1,-1.8945416883123922
119,153833_fnca,0.45,0.3,0.1,-1.899683251634216
122,153833_fnca,0.45,0.45,0.1,-1.9036308137576377
131,153833_fnca,0.5,0.25,0.1,-1.9081992888604675
130,153833_fnca,0.5,0.2,0.1,-1.9101350050796935
134,153833_fnca,0.5,0.4,0.1,-1.9132171609194457
121,153833_fnca,0.45,0.4,0.1,-1.9142768258409721
133,153833_fnca,0.5,0.35,0.1,-1.918723890973304
138,153833_fnca,0.5,0.6,0.1,-1.9226742383152753
128,153833_fnca,0.45,0.75,0.1,-1.9311138815176085
136,153833_fnca,0.5,0.5,0.1,-1.9320890368920538
124,153833_fnca,0.45,0.55,0.1,-1.9337196871195426
113,153833_fnca,0.4,0.65,0.1,-1.9377996066760002
129,153833_fnca,0.45,0.8,0.1,-1.942561165445332
112,153833_fnca,0.4,0.6,0.1,-1.9520454760765957
126,153833_fnca,0.45,0.65,0.1,-1.9602220809188218
127,153833_fnca,0.45,0.7,0.1,-1.9646868504095325
109,153833_fnca,0.4,0.45,0.1,-1.9662186401566304
139,153833_fnca,0.5,0.65,0.1,-1.9716072129265094
118,153833_fnca,0.45,0.25,0.1,-1.9716444463315814
125,153833_fnca,0.45,0.6,0.1,-1.9780822176006034
110,153833_fnca,0.4,0.5,0.1,-1.9793410171168984
117,153833_fnca,0.45,0.2,0.1,-1.9807502619747903
111,153833_fnca,0.4,0.55,0.1,-1.990266144806094
104,153833_fnca,0.4,0.2,0.1,-1.9927444127422704
115,153833_fnca,0.4,0.75,0.1,-1.9962770881446354
114,153833_fnca,0.4,0.7,0.1,-1.9970134811495326
108,153833_fnca,0.4,0.4,0.1,-2.0034041598388552
103,153833_fnca,0.35,0.8,0.1,-2.006309035032265
141,153833_fnca,0.5,0.75,0.1,-2.008395943823535
123,153833_fnca,0.45,0.5,0.1,-2.0109732454763587
107,153833_fnca,0.4,0.35,0.1,-2.015017106923364
102,153833_fnca,0.35,0.75,0.1,-2.022535202851919
97,153833_fnca,0.35,0.5,0.1,-2.0238786146145373
105,153833_fnca,0.4,0.25,0.1,-2.0365336408918777
83,153833_fnca,0.3,0.45,0.1,-2.049428095913628
101,153833_fnca,0.35,0.7,0.1,-2.085485462022616
96,153833_fnca,0.35,0.45,0.1,-2.0897173281689634
93,153833_fnca,0.35,0.3,0.1,-2.092600644032983
106,153833_fnca,0.4,0.3,0.1,-2.0997032456329094
116,153833_fnca,0.4,0.8,0.1,-2.100658505343703
76,153833_fnca,0.25,0.75,0.1,-2.109582440758382
91,153833_fnca,0.35,0.2,0.1,-2.115380506090773
88,153833_fnca,0.3,0.7,0.1,-2.1298584676818098
95,153833_fnca,0.35,0.4,0.1,-2.133106531252645
92,153833_fnca,0.35,0.25,0.1,-2.1527174995156733
86,153833_fnca,0.3,0.6,0.1,-2.1680577944635453
94,153833_fnca,0.35,0.35,0.1,-2.1714512666034427
