,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.65,0.1,0.3866666666666666,0.4877998748961686,128632_fnca,-1.8642799498143137,0.5
1,Punishment,0.45,0.65,0.1,0.3856,0.4869315371358543,128632_fnca,-1.8642799498143137,0.48
2,Reward,0.45,0.65,0.1,0.3384,0.4733547208525576,128632_fnca,-1.8642799498143137,0.28
