,HCPID,egs,alpha,r,LL
11,128632_fnca,0.05,0.1,1,-1.8493610161891634
72,128632_fnca,0.35,0.15,1,-1.8512391528450052
82,128632_fnca,0.4,0.15,1,-1.852451068782575
42,128632_fnca,0.2,0.15,1,-1.8526554200034941
62,128632_fnca,0.3,0.15,1,-1.8537863345376135
31,128632_fnca,0.15,0.1,1,-1.8542395027780771
92,128632_fnca,0.45,0.15,1,-1.8543712781916182
21,128632_fnca,0.1,0.1,1,-1.858718665049205
52,128632_fnca,0.25,0.15,1,-1.8595355566840883
102,128632_fnca,0.5,0.15,1,-1.866736456714761
41,128632_fnca,0.2,0.1,1,-1.8715090540273798
61,128632_fnca,0.3,0.1,1,-1.8760416169256617
51,128632_fnca,0.25,0.1,1,-1.8769827064358493
83,128632_fnca,0.4,0.2,1,-1.8835460270428463
91,128632_fnca,0.45,0.1,1,-1.8844848721904688
103,128632_fnca,0.5,0.2,1,-1.890256013103711
71,128632_fnca,0.35,0.1,1,-1.8911269194225926
81,128632_fnca,0.4,0.1,1,-1.8919373543163074
93,128632_fnca,0.45,0.2,1,-1.8960934629853312
1,128632_fnca,0.0,0.1,1,-1.8985190510640768
101,128632_fnca,0.5,0.1,1,-1.8993952968718046
32,128632_fnca,0.15,0.15,1,-1.90178582706386
90,128632_fnca,0.45,0.05,1,-1.9310152264188631
70,128632_fnca,0.35,0.05,1,-1.9350519864516689
80,128632_fnca,0.4,0.05,1,-1.935827945563749
60,128632_fnca,0.3,0.05,1,-1.940380147494992
73,128632_fnca,0.35,0.2,1,-1.9493152484619443
12,128632_fnca,0.05,0.15,1,-1.9558175194884428
30,128632_fnca,0.15,0.05,1,-1.9629003652067927
22,128632_fnca,0.1,0.15,1,-1.9671172479221415
50,128632_fnca,0.25,0.05,1,-1.9671897066169244
100,128632_fnca,0.5,0.05,1,-1.9692372717781454
40,128632_fnca,0.2,0.05,1,-1.9693532489030023
2,128632_fnca,0.0,0.15,1,-1.9695525642366407
63,128632_fnca,0.3,0.2,1,-1.9699023256816495
20,128632_fnca,0.1,0.05,1,-1.9726830329385716
10,128632_fnca,0.05,0.05,1,-2.012111631213731
53,128632_fnca,0.25,0.2,1,-2.01527571633164
104,128632_fnca,0.5,0.25,1,-2.0478927399592917
84,128632_fnca,0.4,0.25,1,-2.082198280264678
94,128632_fnca,0.45,0.25,1,-2.08654518114101
43,128632_fnca,0.2,0.2,1,-2.111700574277088
74,128632_fnca,0.35,0.25,1,-2.126209518068666
33,128632_fnca,0.15,0.2,1,-2.1552245409123705
23,128632_fnca,0.1,0.2,1,-2.1618361278328107
3,128632_fnca,0.0,0.2,1,-2.164011298967485
4,128632_fnca,0.0,0.25,1,-2.1680530213646887
5,128632_fnca,0.0,0.3,1,-2.170845772291698
105,128632_fnca,0.5,0.3,1,-2.1713874514011895
13,128632_fnca,0.05,0.2,1,-2.1722726433515813
14,128632_fnca,0.05,0.25,1,-2.1723574110369577
24,128632_fnca,0.1,0.25,1,-2.1830252163285033
106,128632_fnca,0.5,0.35,1,-2.190636734558179
44,128632_fnca,0.2,0.25,1,-2.2056793808047592
64,128632_fnca,0.3,0.25,1,-2.2107471114142028
95,128632_fnca,0.45,0.3,1,-2.2270705704340186
54,128632_fnca,0.25,0.25,1,-2.244670618640879
34,128632_fnca,0.15,0.25,1,-2.260530395878569
6,128632_fnca,0.0,0.35,1,-2.294727699399971
108,128632_fnca,0.5,0.45,1,-2.2973245915608027
9,128632_fnca,0.0,0.5,1,-2.298545685964836
85,128632_fnca,0.4,0.3,1,-2.299873296741854
7,128632_fnca,0.0,0.4,1,-2.30118294294532
8,128632_fnca,0.0,0.45,1,-2.3066893913393165
75,128632_fnca,0.35,0.3,1,-2.3149395105463
109,128632_fnca,0.5,0.5,1,-2.3406490496422134
35,128632_fnca,0.15,0.3,1,-2.340649049642214
16,128632_fnca,0.05,0.35,1,-2.3533214928428414
17,128632_fnca,0.05,0.4,1,-2.3559214722957424
99,128632_fnca,0.45,0.5,1,-2.3561628968265107
66,128632_fnca,0.3,0.35,1,-2.370971389896103
88,128632_fnca,0.4,0.45,1,-2.3716576504458105
96,128632_fnca,0.45,0.35,1,-2.3753382329760107
45,128632_fnca,0.2,0.3,1,-2.3845810899142776
25,128632_fnca,0.1,0.3,1,-2.3962897115411605
18,128632_fnca,0.05,0.45,1,-2.3988896909940634
15,128632_fnca,0.05,0.3,1,-2.4005191268616284
76,128632_fnca,0.35,0.35,1,-2.4015648491326242
65,128632_fnca,0.3,0.3,1,-2.411702807148331
107,128632_fnca,0.5,0.4,1,-2.41754008273413
86,128632_fnca,0.4,0.35,1,-2.4223217936555494
55,128632_fnca,0.25,0.3,1,-2.4365302150914108
26,128632_fnca,0.1,0.35,1,-2.438966197958452
36,128632_fnca,0.15,0.35,1,-2.447665063850149
56,128632_fnca,0.25,0.35,1,-2.452831202331767
46,128632_fnca,0.2,0.35,1,-2.4651143100801907
19,128632_fnca,0.05,0.5,1,-2.483448454288367
27,128632_fnca,0.1,0.4,1,-2.4890319987853045
77,128632_fnca,0.35,0.4,1,-2.508969373852821
98,128632_fnca,0.45,0.45,1,-2.520666125005964
87,128632_fnca,0.4,0.4,1,-2.523713002971915
67,128632_fnca,0.3,0.4,1,-2.5363004330394787
37,128632_fnca,0.15,0.4,1,-2.538863713896129
29,128632_fnca,0.1,0.5,1,-2.5420955793062414
97,128632_fnca,0.45,0.4,1,-2.5480678517727493
58,128632_fnca,0.25,0.45,1,-2.549706152120317
28,128632_fnca,0.1,0.45,1,-2.567785889858887
47,128632_fnca,0.2,0.4,1,-2.5703641927390075
48,128632_fnca,0.2,0.45,1,-2.5765422133057894
69,128632_fnca,0.3,0.5,1,-2.5841412772336825
39,128632_fnca,0.15,0.5,1,-2.585701055040565
89,128632_fnca,0.4,0.5,1,-2.58681976371288
57,128632_fnca,0.25,0.4,1,-2.5987941995448915
68,128632_fnca,0.3,0.45,1,-2.6057380650196293
38,128632_fnca,0.15,0.45,1,-2.616071500980675
78,128632_fnca,0.35,0.45,1,-2.6336759934366922
