,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.05,0.1,1,0.1433333333333333,0.3509979402633572,128632_fnca,-1.8493610161891634,0.5
1,Punishment,0.05,0.1,1,0.5352,0.4989590445141586,128632_fnca,-1.8493610161891634,0.48
2,Reward,0.05,0.1,1,0.236,0.4247921358581742,128632_fnca,-1.8493610161891634,0.28
