,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
12033,175439_fnca,1,1,Reward,2,5,3.0,0,415,27,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
12034,175439_fnca,2,1,Reward,3,5,3.0,0,949,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12035,175439_fnca,3,1,Punishment,4,5,2.0,0,723,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12036,175439_fnca,4,1,Reward,5,5,3.0,0,1187,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
12037,175439_fnca,5,1,Reward,6,5,2.0,0,162,13,1,0,1,1,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12038,175439_fnca,6,1,Reward,7,5,3.0,0,590,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12039,175439_fnca,7,1,Neutral,8,5,2.0,0,349,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12041,175439_fnca,10,1,Reward,10,5,3.0,0,811,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
12042,175439_fnca,11,1,Punishment,11,5,3.0,0,843,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
12043,175439_fnca,12,1,Punishment,12,5,2.0,0,455,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12044,175439_fnca,13,1,Punishment,13,5,2.0,0,859,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12045,175439_fnca,14,1,Neutral,14,5,2.0,0,488,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12046,175439_fnca,15,1,Punishment,15,5,3.0,0,426,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
12047,175439_fnca,16,1,Punishment,16,5,2.0,0,523,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12049,175439_fnca,19,1,Punishment,18,5,2.0,0,615,14,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
12050,175439_fnca,20,1,Punishment,19,5,2.0,0,588,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12051,175439_fnca,21,1,Punishment,20,5,2.0,0,476,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12052,175439_fnca,22,1,Neutral,21,5,3.0,0,409,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12053,175439_fnca,23,1,Punishment,22,5,2.0,0,273,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
12054,175439_fnca,24,1,Neutral,23,5,3.0,0,348,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12055,175439_fnca,25,1,Punishment,24,5,3.0,0,584,13,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12057,175439_fnca,28,1,Reward,26,5,2.0,0,766,14,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
12058,175439_fnca,29,1,Reward,27,5,3.0,0,574,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12059,175439_fnca,30,1,Punishment,28,5,2.0,0,440,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12060,175439_fnca,31,1,Reward,29,5,2.0,0,334,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
12061,175439_fnca,32,1,Punishment,30,5,3.0,0,511,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12062,175439_fnca,33,1,Reward,31,5,2.0,0,487,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
12063,175439_fnca,34,1,Reward,32,5,3.0,0,341,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12065,175439_fnca,1,2,Punishment,2,5,3.0,0,528,26,1,1,0,0,3.0,,0.0,,,MostlyPunishment
12066,175439_fnca,2,2,Punishment,3,5,3.0,0,300,14,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
12067,175439_fnca,3,2,Reward,4,5,3.0,0,353,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
12068,175439_fnca,4,2,Punishment,5,5,2.0,0,683,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
12069,175439_fnca,5,2,Reward,6,5,3.0,0,364,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
12070,175439_fnca,6,2,Punishment,7,5,3.0,0,460,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
12071,175439_fnca,7,2,Punishment,8,5,2.0,0,390,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
12073,175439_fnca,10,2,Reward,10,5,2.0,0,536,13,1,0,1,0,2.0,,0.0,,,MostlyReward
12074,175439_fnca,11,2,Neutral,11,5,2.0,0,968,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
12075,175439_fnca,12,2,Reward,12,5,3.0,0,326,14,1,1,0,0,2.0,2.0,1.0,Neutral,,MostlyReward
12076,175439_fnca,13,2,Reward,13,5,2.0,0,383,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
12077,175439_fnca,14,2,Reward,14,5,3.0,0,520,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
12078,175439_fnca,15,2,Reward,15,5,3.0,0,761,14,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
12079,175439_fnca,16,2,Neutral,16,5,2.0,0,517,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
12081,175439_fnca,19,2,Punishment,18,5,3.0,0,692,13,2,2,0,0,3.0,,0.0,,,MostlyPunishment
12082,175439_fnca,20,2,Punishment,19,5,3.0,0,350,13,3,3,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
12083,175439_fnca,21,2,Reward,20,5,3.0,0,307,13,4,4,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
12084,175439_fnca,22,2,Punishment,21,5,2.0,0,634,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
12085,175439_fnca,23,2,Reward,22,5,3.0,0,369,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
12086,175439_fnca,24,2,Punishment,23,5,2.0,0,368,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
12087,175439_fnca,25,2,Punishment,24,5,3.0,0,579,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
12089,175439_fnca,28,2,Reward,26,5,3.0,0,509,14,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
12090,175439_fnca,29,2,Reward,27,5,2.0,0,673,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12091,175439_fnca,30,2,Punishment,28,5,3.0,0,494,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12092,175439_fnca,31,2,Reward,29,5,3.0,0,341,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
12093,175439_fnca,32,2,Punishment,30,5,2.0,0,597,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12094,175439_fnca,33,2,Reward,31,5,2.0,0,549,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
12095,175439_fnca,34,2,Reward,32,5,3.0,0,318,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
