,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1392,0.3462936549178299,150625_fnca,0.625,-1.402855620081381,0.14912946188114612,-1.9029404786016308
286,Reward,0.0,0.2,0.1,0.1176,0.322262816127034,150625_fnca,0.44,-1.0004256894252173,0.2418677201467246,-1.4193643132356333
144,Punishment,0.0,0.25,0.1,0.112,0.3154926758306794,150625_fnca,0.625,-1.6260282386882416,0.10636034704227543,-2.240922449710465
287,Reward,0.0,0.25,0.1,0.12,0.3250915988427116,150625_fnca,0.44,-0.9843379562534464,0.24576016951487425,-1.4033991392652785
145,Punishment,0.0,0.3,0.1,0.1864,0.3895849858104587,150625_fnca,0.625,-1.1258134065089154,0.211682779857847,-1.5526664463422766
288,Reward,0.0,0.3,0.1,0.1984,0.3989545986919486,150625_fnca,0.44,-0.6055826923467815,0.33210512060959796,-1.102303731839661
146,Punishment,0.0,0.35,0.1,0.196,0.3971273953462633,150625_fnca,0.625,-1.0802578845661008,0.2225914875720113,-1.5024170817882863
289,Reward,0.0,0.35,0.1,0.2048,0.4037169180006011,150625_fnca,0.44,-0.5825864349822709,0.3366733823911704,-1.0886420103173486
147,Punishment,0.0,0.4,0.1,0.1376,0.3446175401792536,150625_fnca,0.625,-1.4143215105838134,0.14674025897308143,-1.9190912008547125
290,Reward,0.0,0.4,0.1,0.132,0.3386262455678089,150625_fnca,0.44,-0.9095573778799845,0.2637942475518884,-1.3325858450326291
148,Punishment,0.0,0.45,0.1,0.1944,0.3958964854880344,150625_fnca,0.625,-1.0876580514959242,0.22081311875417886,-1.5104385516966279
291,Reward,0.0,0.45,0.1,0.1872,0.3902281158321486,150625_fnca,0.44,-0.6478262066302228,0.32342826692435406,-1.1287779302031247
149,Punishment,0.0,0.5,0.1,0.1768,0.3816520491616722,150625_fnca,0.625,-1.1743681213935715,0.2001859137476309,-1.6085087754774057
292,Reward,0.0,0.5,0.1,0.1768,0.3816520491616718,150625_fnca,0.44,-0.6896333992654805,0.3145111828582477,-1.1567356458959035
150,Punishment,0.0,0.55,0.1,0.232,0.4222779356347416,150625_fnca,0.625,-0.9306666695934922,0.2587200323406608,-1.352008758150794
293,Reward,0.0,0.55,0.1,0.22,0.414412101551016,150625_fnca,0.44,-0.5308725280381732,0.34650731352610037,-1.0598513537174932
151,Punishment,0.0,0.6,0.1,0.1728,0.3782255989260197,150625_fnca,0.625,-1.1955827455466588,0.19521620638637696,-1.6336475839291158
294,Reward,0.0,0.6,0.1,0.164,0.3704237722080126,150625_fnca,0.44,-0.7450925688565457,0.3022441932892105,-1.1965200012872959
152,Punishment,0.0,0.65,0.1,0.0872,0.2822408331732464,150625_fnca,0.625,-1.9054648966044014,0.06493706107737546,-2.7343367693004836
295,Reward,0.0,0.65,0.1,0.088,0.2834082853498888,150625_fnca,0.44,-1.2420243803579332,0.18447324973372106,-1.6902508139064265
153,Punishment,0.0,0.7,0.1,0.2376,0.4257831290908725,150625_fnca,0.625,-0.9098528653006337,0.2637233474942281,-1.3328546514525592
296,Reward,0.0,0.7,0.1,0.2232,0.4165580109194501,150625_fnca,0.44,-0.5204557212126756,0.34840990234030167,-1.0543756120761758
154,Punishment,0.0,0.75,0.1,0.14,0.3471259096029772,150625_fnca,0.625,-1.3971875523631045,0.15031757422050968,-1.895005061443874
297,Reward,0.0,0.75,0.1,0.1552,0.3622401611465491,150625_fnca,0.44,-0.7862187315138156,0.292875264190329,-1.2280084800962692
155,Punishment,0.0,0.8,0.1,0.1176,0.3222628161270338,150625_fnca,0.625,-1.5744912990519713,0.11550401836346001,-2.1584499585998547
298,Reward,0.0,0.8,0.1,0.1528,0.3599386123267619,150625_fnca,0.44,-0.7979138390945181,0.2901747995510971,-1.237271780513949
156,Punishment,0.05,0.2,0.1,0.1568,0.3637576331742801,150625_fnca,0.625,-1.28712075651669,0.17424752134775962,-1.7472784541327209
299,Reward,0.05,0.2,0.1,0.1688,0.3747250927227758,150625_fnca,0.44,-0.7237305567914973,0.30702334479097776,-1.180831492621538
157,Punishment,0.05,0.25,0.1,0.1992,0.3995586035391177,150625_fnca,0.625,-1.0656759639973894,0.22610152309898798,-1.4867711633255551
