,HCPID,egs,alpha,r,LL
20,150625_fnca,0.1,0.05,1,-1.8401397944999576
30,150625_fnca,0.15,0.05,1,-1.8438918515178189
40,150625_fnca,0.2,0.05,1,-1.8475989234793322
41,150625_fnca,0.2,0.1,1,-1.8493218674682046
50,150625_fnca,0.25,0.05,1,-1.8520996017132467
51,150625_fnca,0.25,0.1,1,-1.854476810344004
71,150625_fnca,0.35,0.1,1,-1.8570119337728883
100,150625_fnca,0.5,0.05,1,-1.8575450307020334
61,150625_fnca,0.3,0.1,1,-1.857679808435008
31,150625_fnca,0.15,0.1,1,-1.858334931588416
60,150625_fnca,0.3,0.05,1,-1.859921442676418
90,150625_fnca,0.45,0.05,1,-1.8615032119906445
80,150625_fnca,0.4,0.05,1,-1.8622352989251958
10,150625_fnca,0.05,0.05,1,-1.8639650432011352
81,150625_fnca,0.4,0.1,1,-1.8667884142369102
70,150625_fnca,0.35,0.05,1,-1.8685456482011684
101,150625_fnca,0.5,0.1,1,-1.8722160464239073
91,150625_fnca,0.45,0.1,1,-1.882852569427573
21,150625_fnca,0.1,0.1,1,-1.8993976321944368
102,150625_fnca,0.5,0.15,1,-1.925664131589719
92,150625_fnca,0.45,0.15,1,-1.9263317352675404
11,150625_fnca,0.05,0.1,1,-1.9342073321658593
82,150625_fnca,0.4,0.15,1,-1.9573066651618254
62,150625_fnca,0.3,0.15,1,-1.9884718929727443
72,150625_fnca,0.35,0.15,1,-1.9964297873395687
52,150625_fnca,0.25,0.15,1,-2.024455942993278
1,150625_fnca,0.0,0.1,1,-2.059354763380128
42,150625_fnca,0.2,0.15,1,-2.0836746040084044
93,150625_fnca,0.45,0.2,1,-2.101932964601798
103,150625_fnca,0.5,0.2,1,-2.113512774497463
0,150625_fnca,0.0,0.05,1,-2.1523300152155413
83,150625_fnca,0.4,0.2,1,-2.1744337869271986
73,150625_fnca,0.35,0.2,1,-2.221635246090686
32,150625_fnca,0.15,0.15,1,-2.2243744807305497
63,150625_fnca,0.3,0.2,1,-2.296210234328087
22,150625_fnca,0.1,0.15,1,-2.3399457955592426
2,150625_fnca,0.0,0.15,1,-2.355146388794932
12,150625_fnca,0.05,0.15,1,-2.3597912553624294
104,150625_fnca,0.5,0.25,1,-2.4975703278598917
53,150625_fnca,0.25,0.2,1,-2.498637957142252
94,150625_fnca,0.45,0.25,1,-2.5121166660371976
