,HCPID,egs,alpha,r,LL
90,120212_fnca,0.45,0.05,1,-1.8847563074225864
80,120212_fnca,0.4,0.05,1,-1.885549683478799
100,120212_fnca,0.5,0.05,1,-1.9030054810950023
70,120212_fnca,0.35,0.05,1,-1.905738039790978
60,120212_fnca,0.3,0.05,1,-1.9174159334126668
101,120212_fnca,0.5,0.1,1,-1.9260744868420072
71,120212_fnca,0.35,0.1,1,-1.9310174435039689
50,120212_fnca,0.25,0.05,1,-1.9400012615712325
30,120212_fnca,0.15,0.05,1,-1.9403124713704096
91,120212_fnca,0.45,0.1,1,-1.9525618103946951
61,120212_fnca,0.3,0.1,1,-1.9526150900384875
40,120212_fnca,0.2,0.05,1,-1.9551528780082204
102,120212_fnca,0.5,0.15,1,-1.9626550889147185
81,120212_fnca,0.4,0.1,1,-1.9661072113016285
51,120212_fnca,0.25,0.1,1,-1.9708154999337633
92,120212_fnca,0.45,0.15,1,-1.9783454197207577
82,120212_fnca,0.4,0.15,1,-1.9874516722646787
41,120212_fnca,0.2,0.1,1,-2.0032150915215174
31,120212_fnca,0.15,0.1,1,-2.0395291028826805
20,120212_fnca,0.1,0.05,1,-2.0402827643882766
72,120212_fnca,0.35,0.15,1,-2.0515907418034893
62,120212_fnca,0.3,0.15,1,-2.079698261889452
21,120212_fnca,0.1,0.1,1,-2.135180874691772
52,120212_fnca,0.25,0.15,1,-2.1595656433830333
10,120212_fnca,0.05,0.05,1,-2.1655957330670232
103,120212_fnca,0.5,0.2,1,-2.1755486018917196
42,120212_fnca,0.2,0.15,1,-2.205004209620624
93,120212_fnca,0.45,0.2,1,-2.2225940547290546
11,120212_fnca,0.05,0.1,1,-2.2409092058064592
83,120212_fnca,0.4,0.2,1,-2.3140574809085135
32,120212_fnca,0.15,0.15,1,-2.3205110173176617
104,120212_fnca,0.5,0.25,1,-2.361157130931202
73,120212_fnca,0.35,0.2,1,-2.384755649646458
63,120212_fnca,0.3,0.2,1,-2.48016448319482
22,120212_fnca,0.1,0.15,1,-2.488796028134598
2,120212_fnca,0.0,0.15,1,-2.520692919761556
1,120212_fnca,0.0,0.1,1,-2.586709794612413
12,120212_fnca,0.05,0.15,1,-2.625166172311082
84,120212_fnca,0.4,0.25,1,-2.640714177487446
105,120212_fnca,0.5,0.3,1,-2.6659221578457934
53,120212_fnca,0.25,0.2,1,-2.741648296932362
74,120212_fnca,0.35,0.25,1,-2.821938677567105
94,120212_fnca,0.45,0.25,1,-2.847093314968019
43,120212_fnca,0.2,0.2,1,-2.85961566274592
