,HCPID,egs,alpha,r,LL
80,141422_fnca,0.4,0.05,1,-1.839470763561466
90,141422_fnca,0.45,0.05,1,-1.8401985326022738
70,141422_fnca,0.35,0.05,1,-1.8403266622013916
50,141422_fnca,0.25,0.05,1,-1.8409649995285722
40,141422_fnca,0.2,0.05,1,-1.8421811854233585
60,141422_fnca,0.3,0.05,1,-1.8423698615819393
100,141422_fnca,0.5,0.05,1,-1.8428892821853946
30,141422_fnca,0.15,0.05,1,-1.8444346320150953
81,141422_fnca,0.4,0.1,1,-1.850955026188171
91,141422_fnca,0.45,0.1,1,-1.8522453477060266
20,141422_fnca,0.1,0.05,1,-1.854382130123771
51,141422_fnca,0.25,0.1,1,-1.863615567803313
101,141422_fnca,0.5,0.1,1,-1.8638046201231466
71,141422_fnca,0.35,0.1,1,-1.8650069135060434
61,141422_fnca,0.3,0.1,1,-1.8723536038358193
41,141422_fnca,0.2,0.1,1,-1.888700144243459
31,141422_fnca,0.15,0.1,1,-1.8953394933068268
10,141422_fnca,0.05,0.05,1,-1.9001099396103929
92,141422_fnca,0.45,0.15,1,-1.9149990919594133
102,141422_fnca,0.5,0.15,1,-1.9216100510385736
82,141422_fnca,0.4,0.15,1,-1.9290936973203177
21,141422_fnca,0.1,0.1,1,-1.9441986754056222
72,141422_fnca,0.35,0.15,1,-1.9727971072700483
62,141422_fnca,0.3,0.15,1,-1.9845414967401624
52,141422_fnca,0.25,0.15,1,-2.025345588311305
11,141422_fnca,0.05,0.1,1,-2.056082151553912
103,141422_fnca,0.5,0.2,1,-2.0660781205445984
42,141422_fnca,0.2,0.15,1,-2.1081040944887866
93,141422_fnca,0.45,0.2,1,-2.122114905057919
73,141422_fnca,0.35,0.2,1,-2.200767068489509
32,141422_fnca,0.15,0.15,1,-2.2098788229528283
1,141422_fnca,0.0,0.1,1,-2.2230302963334707
83,141422_fnca,0.4,0.2,1,-2.2237693069662177
0,141422_fnca,0.0,0.05,1,-2.322901723989502
12,141422_fnca,0.05,0.15,1,-2.395456664096346
22,141422_fnca,0.1,0.15,1,-2.4185687661795225
2,141422_fnca,0.0,0.15,1,-2.4431965883228726
104,141422_fnca,0.5,0.25,1,-2.471132309405366
63,141422_fnca,0.3,0.2,1,-2.548477779767837
53,141422_fnca,0.25,0.2,1,-2.556511774467152
84,141422_fnca,0.4,0.25,1,-2.584011173749351
94,141422_fnca,0.45,0.25,1,-2.585468072394357
105,141422_fnca,0.5,0.3,1,-2.6322171415491806
95,141422_fnca,0.45,0.3,1,-2.660471980909433
74,141422_fnca,0.35,0.25,1,-2.7533392297977395
43,141422_fnca,0.2,0.2,1,-2.7887232075511976
3,141422_fnca,0.0,0.2,1,-2.8206780558464613
23,141422_fnca,0.1,0.2,1,-2.8237394691911994
13,141422_fnca,0.05,0.2,1,-2.8269884090649056
5,141422_fnca,0.0,0.3,1,-2.847162355816686
4,141422_fnca,0.0,0.25,1,-2.847162355816687
33,141422_fnca,0.15,0.2,1,-2.8478173051046047
14,141422_fnca,0.05,0.25,1,-2.849647964876589
24,141422_fnca,0.1,0.25,1,-2.893053350031897
106,141422_fnca,0.5,0.35,1,-2.8980919501655427
34,141422_fnca,0.15,0.25,1,-2.9034326520651055
54,141422_fnca,0.25,0.25,1,-2.90723188254956
64,141422_fnca,0.3,0.25,1,-2.9093690976320277
44,141422_fnca,0.2,0.25,1,-2.9427456277058504
6,141422_fnca,0.0,0.35,1,-3.0005912351242383
107,141422_fnca,0.5,0.4,1,-3.016993547973277
96,141422_fnca,0.45,0.35,1,-3.021707057714709
7,141422_fnca,0.0,0.4,1,-3.0427338525855827
8,141422_fnca,0.0,0.45,1,-3.0482849046397726
9,141422_fnca,0.0,0.5,1,-3.0482849046397744
15,141422_fnca,0.05,0.3,1,-3.0506939588080244
35,141422_fnca,0.15,0.3,1,-3.0559264515769
17,141422_fnca,0.05,0.4,1,-3.071757009238018
98,141422_fnca,0.45,0.45,1,-3.094341041336035
16,141422_fnca,0.05,0.35,1,-3.096335208360201
97,141422_fnca,0.45,0.4,1,-3.1039359178521275
75,141422_fnca,0.35,0.3,1,-3.115686420754671
55,141422_fnca,0.25,0.3,1,-3.1263791167878985
108,141422_fnca,0.5,0.45,1,-3.1318647087948923
18,141422_fnca,0.05,0.45,1,-3.1379923308333533
85,141422_fnca,0.4,0.3,1,-3.1528238296052873
76,141422_fnca,0.35,0.35,1,-3.1778071262204124
65,141422_fnca,0.3,0.3,1,-3.1839795975136163
45,141422_fnca,0.2,0.3,1,-3.1896813757227913
25,141422_fnca,0.1,0.3,1,-3.19479813610156
36,141422_fnca,0.15,0.35,1,-3.2334795090585158
26,141422_fnca,0.1,0.35,1,-3.241609520298317
87,141422_fnca,0.4,0.4,1,-3.2579215098843166
67,141422_fnca,0.3,0.4,1,-3.283618606621868
56,141422_fnca,0.25,0.35,1,-3.2976505101157194
19,141422_fnca,0.05,0.5,1,-3.3169543196616695
77,141422_fnca,0.35,0.4,1,-3.3169543196616713
86,141422_fnca,0.4,0.35,1,-3.333145964336186
27,141422_fnca,0.1,0.4,1,-3.341562885314575
37,141422_fnca,0.15,0.4,1,-3.364723380798968
79,141422_fnca,0.35,0.5,1,-3.3935635547541354
109,141422_fnca,0.5,0.5,1,-3.40512419698301
66,141422_fnca,0.3,0.35,1,-3.415279670060233
57,141422_fnca,0.25,0.4,1,-3.4311575526912446
46,141422_fnca,0.2,0.35,1,-3.43749549724616
78,141422_fnca,0.35,0.45,1,-3.4590638576299595
28,141422_fnca,0.1,0.45,1,-3.461532097655433
29,141422_fnca,0.1,0.5,1,-3.4679661920494547
88,141422_fnca,0.4,0.45,1,-3.4686033666105844
39,141422_fnca,0.15,0.5,1,-3.469165160786613
58,141422_fnca,0.25,0.45,1,-3.532602565726138
99,141422_fnca,0.45,0.5,1,-3.5479678043337137
68,141422_fnca,0.3,0.45,1,-3.571509531355435
48,141422_fnca,0.2,0.45,1,-3.581332449874747
38,141422_fnca,0.15,0.45,1,-3.5917269770198725
47,141422_fnca,0.2,0.4,1,-3.6536397002944483
59,141422_fnca,0.25,0.5,1,-3.6560064180040386
49,141422_fnca,0.2,0.5,1,-3.679584665307257
89,141422_fnca,0.4,0.5,1,-3.7193796480817247
69,141422_fnca,0.3,0.5,1,-3.819594176492629
