,HCPID,ans,bll,lf,LL
140,151526_fnca,0.5,0.7,0.1,-1.9534306182627743
138,151526_fnca,0.5,0.6,0.1,-1.9809210281430085
131,151526_fnca,0.5,0.25,0.1,-1.982538066705371
134,151526_fnca,0.5,0.4,0.1,-1.9868212016583433
128,151526_fnca,0.45,0.75,0.1,-1.9904152025729405
133,151526_fnca,0.5,0.35,0.1,-1.992600116635497
137,151526_fnca,0.5,0.55,0.1,-1.993527085927144
136,151526_fnca,0.5,0.5,0.1,-1.9950814554083343
119,151526_fnca,0.45,0.3,0.1,-1.9951042273230546
129,151526_fnca,0.45,0.8,0.1,-1.9983720421998972
125,151526_fnca,0.45,0.6,0.1,-2.0007087393897978
109,151526_fnca,0.4,0.45,0.1,-2.001666290440169
127,151526_fnca,0.45,0.7,0.1,-2.002763073721431
141,151526_fnca,0.5,0.75,0.1,-2.0081978710305552
117,151526_fnca,0.45,0.2,0.1,-2.010358475510281
121,151526_fnca,0.45,0.4,0.1,-2.0113396934061005
139,151526_fnca,0.5,0.65,0.1,-2.017158981097188
126,151526_fnca,0.45,0.65,0.1,-2.0176877879831796
135,151526_fnca,0.5,0.45,0.1,-2.0181718983851744
118,151526_fnca,0.45,0.25,0.1,-2.020845492792745
132,151526_fnca,0.5,0.3,0.1,-2.0252600323106176
124,151526_fnca,0.45,0.55,0.1,-2.0292693290016413
108,151526_fnca,0.4,0.4,0.1,-2.0311570767552185
115,151526_fnca,0.4,0.75,0.1,-2.03441999044363
101,151526_fnca,0.35,0.7,0.1,-2.036481465617083
123,151526_fnca,0.45,0.5,0.1,-2.036638747351038
99,151526_fnca,0.35,0.6,0.1,-2.0378484858537593
104,151526_fnca,0.4,0.2,0.1,-2.0394876332813814
130,151526_fnca,0.5,0.2,0.1,-2.0475148984544598
111,151526_fnca,0.4,0.55,0.1,-2.050603888002474
142,151526_fnca,0.5,0.8,0.1,-2.0595210965518946
120,151526_fnca,0.45,0.35,0.1,-2.06219971311973
93,151526_fnca,0.35,0.3,0.1,-2.064927684602874
86,151526_fnca,0.3,0.6,0.1,-2.0703006558222814
122,151526_fnca,0.45,0.45,0.1,-2.0718292142267245
114,151526_fnca,0.4,0.7,0.1,-2.072433383806426
116,151526_fnca,0.4,0.8,0.1,-2.072975816905103
103,151526_fnca,0.35,0.8,0.1,-2.076482395076006
110,151526_fnca,0.4,0.5,0.1,-2.078241754131659
112,151526_fnca,0.4,0.6,0.1,-2.080627415217396
96,151526_fnca,0.35,0.45,0.1,-2.0854792744736566
107,151526_fnca,0.4,0.35,0.1,-2.0865960222428974
100,151526_fnca,0.35,0.65,0.1,-2.0867935518864686
97,151526_fnca,0.35,0.5,0.1,-2.1095072960613135
80,151526_fnca,0.3,0.3,0.1,-2.111581955079414
102,151526_fnca,0.35,0.75,0.1,-2.1151119456564036
106,151526_fnca,0.4,0.3,0.1,-2.123816142286766
92,151526_fnca,0.35,0.25,0.1,-2.1261595133372486
113,151526_fnca,0.4,0.65,0.1,-2.1278776743818892
