,HCPID,egs,alpha,r,LL
30,135528_fnca,0.15,0.05,1,-1.839027739421165
40,135528_fnca,0.2,0.05,1,-1.8411360730825745
70,135528_fnca,0.35,0.05,1,-1.84118625831449
50,135528_fnca,0.25,0.05,1,-1.8420484310169276
80,135528_fnca,0.4,0.05,1,-1.8432490779967907
90,135528_fnca,0.45,0.05,1,-1.8446183506405915
60,135528_fnca,0.3,0.05,1,-1.8471863533126283
100,135528_fnca,0.5,0.05,1,-1.850497147141684
20,135528_fnca,0.1,0.05,1,-1.8541274205445166
81,135528_fnca,0.4,0.1,1,-1.8569915949677298
101,135528_fnca,0.5,0.1,1,-1.8602020300442927
41,135528_fnca,0.2,0.1,1,-1.8645698561260304
61,135528_fnca,0.3,0.1,1,-1.873171974774714
91,135528_fnca,0.45,0.1,1,-1.8783476925971976
51,135528_fnca,0.25,0.1,1,-1.878565028960625
10,135528_fnca,0.05,0.05,1,-1.8876032194970453
71,135528_fnca,0.35,0.1,1,-1.8904924279815332
31,135528_fnca,0.15,0.1,1,-1.8988615414442955
102,135528_fnca,0.5,0.15,1,-1.9090445442646424
21,135528_fnca,0.1,0.1,1,-1.9329495445764584
92,135528_fnca,0.45,0.15,1,-1.9362707670423227
82,135528_fnca,0.4,0.15,1,-1.9412223731023128
72,135528_fnca,0.35,0.15,1,-1.9656247685749508
11,135528_fnca,0.05,0.1,1,-2.0389308925888807
52,135528_fnca,0.25,0.15,1,-2.0542788184321124
62,135528_fnca,0.3,0.15,1,-2.0570754716181634
103,135528_fnca,0.5,0.2,1,-2.0943934718721042
42,135528_fnca,0.2,0.15,1,-2.1106711309273876
93,135528_fnca,0.45,0.2,1,-2.181148160848605
1,135528_fnca,0.0,0.1,1,-2.2265571876810593
32,135528_fnca,0.15,0.15,1,-2.2423499961873175
83,135528_fnca,0.4,0.2,1,-2.2460703994925915
0,135528_fnca,0.0,0.05,1,-2.2551275570720968
73,135528_fnca,0.35,0.2,1,-2.3282311707619736
94,135528_fnca,0.45,0.25,1,-2.374118717445505
22,135528_fnca,0.1,0.15,1,-2.3822790097540167
63,135528_fnca,0.3,0.2,1,-2.3868497677907685
2,135528_fnca,0.0,0.15,1,-2.444622905824196
12,135528_fnca,0.05,0.15,1,-2.4805706711737994
104,135528_fnca,0.5,0.25,1,-2.496215650237953
53,135528_fnca,0.25,0.2,1,-2.6657545055389824
84,135528_fnca,0.4,0.25,1,-2.787129572427394
