,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.15,0.05,1,0.29,0.4545202182109633,135528_fnca,-1.839027739421165,0.8333333333333334
1,Punishment,0.15,0.05,1,0.5936,0.4913574928182114,135528_fnca,-1.839027739421165,0.5833333333333334
2,Reward,0.15,0.05,1,0.4984,0.5001975590488852,135528_fnca,-1.839027739421165,0.52
