,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
3585,123420_fnca,1,1,Reward,2,5,2.0,0,502,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
3586,123420_fnca,2,1,Reward,3,5,3.0,0,444,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3587,123420_fnca,3,1,Punishment,4,5,3.0,0,531,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3588,123420_fnca,4,1,Reward,5,5,3.0,0,614,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
3589,123420_fnca,5,1,Reward,6,5,2.0,0,380,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3590,123420_fnca,6,1,Reward,7,5,3.0,0,260,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3591,123420_fnca,7,1,Neutral,8,5,2.0,0,338,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3593,123420_fnca,10,1,Reward,10,5,3.0,0,410,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
3594,123420_fnca,11,1,Punishment,11,5,3.0,0,406,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
3597,123420_fnca,14,1,Neutral,14,5,3.0,0,404,13,4,4,0,0,2.0,,1.0,Punishment,MostlyPunishment,MostlyPunishment
3598,123420_fnca,15,1,Punishment,15,5,2.0,0,382,13,1,0,1,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
3599,123420_fnca,16,1,Punishment,16,5,2.0,0,386,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3601,123420_fnca,19,1,Punishment,18,5,3.0,0,439,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
3602,123420_fnca,20,1,Punishment,19,5,3.0,0,334,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3603,123420_fnca,21,1,Punishment,20,5,3.0,0,371,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3604,123420_fnca,22,1,Neutral,21,5,3.0,0,416,13,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3605,123420_fnca,23,1,Punishment,22,5,3.0,0,496,13,5,5,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3606,123420_fnca,24,1,Neutral,23,5,2.0,0,259,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3607,123420_fnca,25,1,Punishment,24,5,3.0,0,342,13,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
3609,123420_fnca,28,1,Reward,26,5,2.0,0,346,14,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
3610,123420_fnca,29,1,Reward,27,5,2.0,0,347,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3611,123420_fnca,30,1,Punishment,28,5,3.0,0,322,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3612,123420_fnca,31,1,Reward,29,5,2.0,0,292,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
3613,123420_fnca,32,1,Punishment,30,5,3.0,0,533,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3614,123420_fnca,33,1,Reward,31,5,2.0,0,314,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
3615,123420_fnca,34,1,Reward,32,5,2.0,0,643,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3617,123420_fnca,1,2,Punishment,2,5,2.0,0,472,27,1,0,1,0,2.0,,0.0,,,MostlyPunishment
3618,123420_fnca,2,2,Punishment,3,5,2.0,0,373,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
3619,123420_fnca,3,2,Reward,4,5,3.0,0,309,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
3620,123420_fnca,4,2,Punishment,5,5,3.0,0,264,14,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
3621,123420_fnca,5,2,Reward,6,5,3.0,0,271,14,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
3622,123420_fnca,6,2,Punishment,7,5,2.0,0,303,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
3623,123420_fnca,7,2,Punishment,8,5,2.0,0,298,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
3625,123420_fnca,10,2,Reward,10,5,3.0,0,444,14,2,2,0,0,2.0,,1.0,,,MostlyReward
3626,123420_fnca,11,2,Neutral,11,5,2.0,0,396,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
3627,123420_fnca,12,2,Reward,12,5,3.0,0,333,13,1,1,0,0,2.0,2.0,1.0,Neutral,,MostlyReward
3628,123420_fnca,13,2,Reward,13,5,2.0,0,388,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
3629,123420_fnca,14,2,Reward,14,5,3.0,0,425,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
3630,123420_fnca,15,2,Reward,15,5,2.0,0,428,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
3631,123420_fnca,16,2,Neutral,16,5,3.0,0,357,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
3633,123420_fnca,19,2,Punishment,18,5,3.0,0,737,13,1,1,0,0,3.0,,0.0,,,MostlyPunishment
3634,123420_fnca,20,2,Punishment,19,5,3.0,0,500,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
3635,123420_fnca,21,2,Reward,20,5,2.0,0,399,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
3636,123420_fnca,22,2,Punishment,21,5,3.0,0,356,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyPunishment
