,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
6721,145531_fnca,1,1,Reward,2,5,2.0,0,436,26,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
6722,145531_fnca,2,1,Reward,3,5,3.0,0,797,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6723,145531_fnca,3,1,Punishment,4,5,3.0,0,498,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6724,145531_fnca,4,1,Reward,5,5,3.0,0,304,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
6725,145531_fnca,5,1,Reward,6,5,2.0,0,457,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6726,145531_fnca,6,1,Reward,7,5,3.0,0,265,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6727,145531_fnca,7,1,Neutral,8,5,2.0,0,636,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6730,145531_fnca,11,1,Punishment,11,5,2.0,0,370,13,1,0,1,0,3.0,,1.0,Reward,MostlyPunishment,MostlyPunishment
6731,145531_fnca,12,1,Punishment,12,5,3.0,0,375,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6732,145531_fnca,13,1,Punishment,13,5,2.0,0,643,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6733,145531_fnca,14,1,Neutral,14,5,2.0,0,568,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6734,145531_fnca,15,1,Punishment,15,5,3.0,0,262,13,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
6735,145531_fnca,16,1,Punishment,16,5,3.0,0,283,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6737,145531_fnca,19,1,Punishment,18,5,2.0,0,528,13,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
6738,145531_fnca,20,1,Punishment,19,5,2.0,0,923,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6739,145531_fnca,21,1,Punishment,20,5,3.0,0,243,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6740,145531_fnca,22,1,Neutral,21,5,3.0,0,343,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6741,145531_fnca,23,1,Punishment,22,5,2.0,0,371,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6742,145531_fnca,24,1,Neutral,23,5,3.0,0,275,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6743,145531_fnca,25,1,Punishment,24,5,3.0,0,285,14,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
6745,145531_fnca,28,1,Reward,26,5,2.0,0,547,13,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
6746,145531_fnca,29,1,Reward,27,5,3.0,0,387,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6747,145531_fnca,30,1,Punishment,28,5,2.0,0,578,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6748,145531_fnca,31,1,Reward,29,5,3.0,0,290,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
6749,145531_fnca,32,1,Punishment,30,5,2.0,0,349,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6750,145531_fnca,33,1,Reward,31,5,3.0,0,347,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
6751,145531_fnca,34,1,Reward,32,5,2.0,0,432,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6753,145531_fnca,1,2,Punishment,2,5,2.0,0,904,27,1,0,1,0,2.0,,0.0,,,MostlyPunishment
6754,145531_fnca,2,2,Punishment,3,5,2.0,0,253,14,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
6755,145531_fnca,3,2,Reward,4,5,2.0,0,302,14,3,0,3,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
6756,145531_fnca,4,2,Punishment,5,5,3.0,0,278,14,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
6757,145531_fnca,5,2,Reward,6,5,3.0,0,272,14,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
6758,145531_fnca,6,2,Punishment,7,5,2.0,0,331,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
6759,145531_fnca,7,2,Punishment,8,5,2.0,0,287,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
6761,145531_fnca,10,2,Reward,10,5,2.0,0,391,13,1,0,1,0,2.0,,0.0,,,MostlyReward
6762,145531_fnca,11,2,Neutral,11,5,2.0,0,252,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
6763,145531_fnca,12,2,Reward,12,5,2.0,0,342,13,3,0,3,0,3.0,2.0,1.0,Neutral,,MostlyReward
6764,145531_fnca,13,2,Reward,13,5,3.0,0,386,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
6765,145531_fnca,14,2,Reward,14,5,2.0,0,312,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
6766,145531_fnca,15,2,Reward,15,5,3.0,0,352,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
6767,145531_fnca,16,2,Neutral,16,5,2.0,0,295,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
6769,145531_fnca,19,2,Punishment,18,5,2.0,0,378,13,1,0,1,0,3.0,,1.0,,,MostlyPunishment
6770,145531_fnca,20,2,Punishment,19,5,3.0,0,242,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
6771,145531_fnca,21,2,Reward,20,5,2.0,0,252,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
6772,145531_fnca,22,2,Punishment,21,5,2.0,0,368,14,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
6773,145531_fnca,23,2,Reward,22,5,3.0,0,248,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
6774,145531_fnca,24,2,Punishment,23,5,2.0,0,270,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
6775,145531_fnca,25,2,Punishment,24,5,3.0,0,329,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
6777,145531_fnca,28,2,Reward,26,5,3.0,0,494,13,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
6778,145531_fnca,29,2,Reward,27,5,2.0,0,313,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6779,145531_fnca,30,2,Punishment,28,5,3.0,0,317,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6780,145531_fnca,31,2,Reward,29,5,3.0,0,384,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
