,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.2,1,0.3,0.4590232468373728,130013_fnca,-1.9619321736137467,0.6666666666666666
1,Punishment,0.5,0.2,1,0.3416,0.4744359931637641,130013_fnca,-1.9619321736137467,0.2
2,Reward,0.5,0.2,1,0.2976,0.4573856155160816,130013_fnca,-1.9619321736137467,0.48
