,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
385,101915_fnca,1,1,Reward,2,5,2.0,0,578,54,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
386,101915_fnca,2,1,Reward,3,5,2.0,0,505,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
387,101915_fnca,3,1,Punishment,4,5,3.0,0,449,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
388,101915_fnca,4,1,Reward,5,5,3.0,0,419,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
389,101915_fnca,5,1,Reward,6,5,2.0,0,353,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
390,101915_fnca,6,1,Reward,7,5,2.0,0,512,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
391,101915_fnca,7,1,Neutral,8,5,2.0,0,391,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
393,101915_fnca,10,1,Reward,10,5,3.0,0,1165,14,2,2,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
394,101915_fnca,11,1,Punishment,11,5,3.0,0,529,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
395,101915_fnca,12,1,Punishment,12,5,3.0,0,623,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
396,101915_fnca,13,1,Punishment,13,5,2.0,0,634,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
397,101915_fnca,14,1,Neutral,14,5,2.0,0,376,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
398,101915_fnca,15,1,Punishment,15,5,2.0,0,437,13,3,0,3,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
399,101915_fnca,16,1,Punishment,16,5,3.0,0,467,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
401,101915_fnca,19,1,Punishment,18,5,3.0,0,865,13,3,3,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
402,101915_fnca,20,1,Punishment,19,5,3.0,0,682,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
403,101915_fnca,21,1,Punishment,20,5,2.0,0,538,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
404,101915_fnca,22,1,Neutral,21,5,2.0,0,498,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
405,101915_fnca,23,1,Punishment,22,5,2.0,0,567,13,3,0,3,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
406,101915_fnca,24,1,Neutral,23,5,2.0,0,421,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
