,HCPID,egs,alpha,r,LL
0,164131_fnca,0.0,0.05,1,-2.214088124900847
10,164131_fnca,0.05,0.05,1,-2.354130576027864
40,164131_fnca,0.2,0.05,1,-2.479943889273428
30,164131_fnca,0.15,0.05,1,-2.4834440954199817
80,164131_fnca,0.4,0.05,1,-2.494565512290448
20,164131_fnca,0.1,0.05,1,-2.5042105851826966
50,164131_fnca,0.25,0.05,1,-2.5094392488712383
70,164131_fnca,0.35,0.05,1,-2.5329125272966166
90,164131_fnca,0.45,0.05,1,-2.534185056800921
100,164131_fnca,0.5,0.05,1,-2.595638855430172
60,164131_fnca,0.3,0.05,1,-2.59730236029678
91,164131_fnca,0.45,0.1,1,-2.7007305656056317
101,164131_fnca,0.5,0.1,1,-2.7265806847765495
61,164131_fnca,0.3,0.1,1,-2.734442529594812
81,164131_fnca,0.4,0.1,1,-2.7502630628622518
71,164131_fnca,0.35,0.1,1,-2.7524676699916286
41,164131_fnca,0.2,0.1,1,-2.7636399907623095
51,164131_fnca,0.25,0.1,1,-2.8864053533037395
31,164131_fnca,0.15,0.1,1,-2.899317337594395
21,164131_fnca,0.1,0.1,1,-3.0454730795420604
102,164131_fnca,0.5,0.15,1,-3.0633611257932323
92,164131_fnca,0.45,0.15,1,-3.150910454698441
82,164131_fnca,0.4,0.15,1,-3.259207022865654
72,164131_fnca,0.35,0.15,1,-3.3301292722257467
62,164131_fnca,0.3,0.15,1,-3.333539004645624
11,164131_fnca,0.05,0.1,1,-3.3648435033826902
52,164131_fnca,0.25,0.15,1,-3.6086100003907173
103,164131_fnca,0.5,0.2,1,-3.871964109922046
93,164131_fnca,0.45,0.2,1,-3.9208771220251615
1,164131_fnca,0.0,0.1,1,-4.001203234439136
83,164131_fnca,0.4,0.2,1,-4.035522924787076
42,164131_fnca,0.2,0.15,1,-4.049540317998324
32,164131_fnca,0.15,0.15,1,-4.110523291741566
73,164131_fnca,0.35,0.2,1,-4.145620444488543
63,164131_fnca,0.3,0.2,1,-4.539342072648244
22,164131_fnca,0.1,0.15,1,-4.608878367321637
12,164131_fnca,0.05,0.15,1,-4.773822780897671
2,164131_fnca,0.0,0.15,1,-4.874209076590809
104,164131_fnca,0.5,0.25,1,-5.095904358305266
84,164131_fnca,0.4,0.25,1,-5.437812471199043
105,164131_fnca,0.5,0.3,1,-5.465300641377808
53,164131_fnca,0.25,0.2,1,-5.488516573297996
43,164131_fnca,0.2,0.2,1,-5.586337333890613
94,164131_fnca,0.45,0.25,1,-5.672253941903939
74,164131_fnca,0.35,0.25,1,-5.757354209802639
33,164131_fnca,0.15,0.2,1,-6.089114800270572
5,164131_fnca,0.0,0.3,1,-6.090606262849327
95,164131_fnca,0.45,0.3,1,-6.104595130973504
14,164131_fnca,0.05,0.25,1,-6.107192349165739
4,164131_fnca,0.0,0.25,1,-6.123965894711089
64,164131_fnca,0.3,0.25,1,-6.127606593404083
3,164131_fnca,0.0,0.2,1,-6.210759943598715
13,164131_fnca,0.05,0.2,1,-6.229177787384887
23,164131_fnca,0.1,0.2,1,-6.238101760673477
54,164131_fnca,0.25,0.25,1,-6.28095639959664
96,164131_fnca,0.45,0.35,1,-6.367235312323663
85,164131_fnca,0.4,0.3,1,-6.384533371029997
24,164131_fnca,0.1,0.25,1,-6.5280086504369965
34,164131_fnca,0.15,0.25,1,-6.578111900661515
106,164131_fnca,0.5,0.35,1,-6.6212904097321665
44,164131_fnca,0.2,0.25,1,-6.639954013168609
9,164131_fnca,0.0,0.5,1,-6.647695417652354
7,164131_fnca,0.0,0.4,1,-6.714421000769065
65,164131_fnca,0.3,0.3,1,-6.724113555826841
8,164131_fnca,0.0,0.45,1,-6.74893451206246
6,164131_fnca,0.0,0.35,1,-6.7842508496833664
107,164131_fnca,0.5,0.4,1,-6.801460266789839
16,164131_fnca,0.05,0.35,1,-6.827918659255452
86,164131_fnca,0.4,0.35,1,-6.903976324257957
17,164131_fnca,0.05,0.4,1,-6.914612945719263
75,164131_fnca,0.35,0.3,1,-6.930932889632526
25,164131_fnca,0.1,0.3,1,-6.965837664109897
15,164131_fnca,0.05,0.3,1,-7.088485454764018
108,164131_fnca,0.5,0.45,1,-7.0976355792997285
35,164131_fnca,0.15,0.3,1,-7.129297230074943
45,164131_fnca,0.2,0.3,1,-7.196319247595172
98,164131_fnca,0.45,0.45,1,-7.229821656819913
18,164131_fnca,0.05,0.45,1,-7.277779570656763
36,164131_fnca,0.15,0.35,1,-7.344831262677182
27,164131_fnca,0.1,0.4,1,-7.348419328214621
56,164131_fnca,0.25,0.35,1,-7.362552825933431
97,164131_fnca,0.45,0.4,1,-7.421044033528078
46,164131_fnca,0.2,0.35,1,-7.428667727173482
87,164131_fnca,0.4,0.4,1,-7.460802204237245
26,164131_fnca,0.1,0.35,1,-7.500102122936918
55,164131_fnca,0.25,0.3,1,-7.541506390582089
109,164131_fnca,0.5,0.5,1,-7.581336400178262
67,164131_fnca,0.3,0.4,1,-7.716165330281164
38,164131_fnca,0.15,0.45,1,-7.839680211808545
57,164131_fnca,0.25,0.4,1,-7.845137977032081
66,164131_fnca,0.3,0.35,1,-7.8577615936437315
19,164131_fnca,0.05,0.5,1,-7.860679536726315
78,164131_fnca,0.35,0.45,1,-7.875065287673996
