,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.17,0.3762604235825435
11,Neutral,0.05,0.1,1,0.15666666666666668,0.36409353546046735
12,Neutral,0.05,0.15,1,0.023333333333333334,0.15121212222763153
13,Neutral,0.05,0.2,1,0.01,0.09966499068325334
14,Neutral,0.05,0.25,1,0.0,0.0
15,Neutral,0.05,0.3,1,0.09666666666666666,0.2959970773304744
16,Neutral,0.05,0.35,1,0.023333333333333334,0.15121212222763153
17,Neutral,0.05,0.4,1,0.01,0.09966499068325335
18,Neutral,0.05,0.45,1,0.06333333333333334,0.24396849039011778
19,Neutral,0.05,0.5,1,0.06333333333333334,0.24396849039011784
20,Neutral,0.1,0.05,1,0.21333333333333335,0.4103455867405101
21,Neutral,0.1,0.1,1,0.19,0.3929563789010983
22,Neutral,0.1,0.15,1,0.11333333333333333,0.3175294822993922
23,Neutral,0.1,0.2,1,0.03666666666666667,0.1882560935128119
24,Neutral,0.1,0.25,1,0.06333333333333334,0.24396849039011773
25,Neutral,0.1,0.3,1,0.15,0.35766803240530487
26,Neutral,0.1,0.35,1,0.08333333333333333,0.27684719634237037
27,Neutral,0.1,0.4,1,0.10333333333333333,0.3049023456071545
28,Neutral,0.1,0.45,1,0.10333333333333333,0.3049023456071545
29,Neutral,0.1,0.5,1,0.07,0.2555733275451653
30,Neutral,0.15,0.05,1,0.27666666666666667,0.44809767608554557
31,Neutral,0.15,0.1,1,0.30333333333333334,0.46046605250251216
32,Neutral,0.15,0.15,1,0.16,0.36721859746989827
33,Neutral,0.15,0.2,1,0.13,0.3368653453081294
34,Neutral,0.15,0.25,1,0.08666666666666667,0.28181605677298166
35,Neutral,0.15,0.3,1,0.16,0.36721859746989843
36,Neutral,0.15,0.35,1,0.11666666666666667,0.3215590505108515
37,Neutral,0.15,0.4,1,0.1,0.30050125348238
38,Neutral,0.15,0.45,1,0.12666666666666668,0.33315491323044844
39,Neutral,0.15,0.5,1,0.10333333333333333,0.30490234560715457
40,Neutral,0.2,0.05,1,0.3566666666666667,0.47981555356236305
41,Neutral,0.2,0.1,1,0.34,0.47450026519722915
42,Neutral,0.2,0.15,1,0.24666666666666667,0.43179127043782395
43,Neutral,0.2,0.2,1,0.13666666666666666,0.34406903458087257
44,Neutral,0.2,0.25,1,0.11333333333333333,0.3175294822993922
45,Neutral,0.2,0.3,1,0.19333333333333333,0.3955719227174288
46,Neutral,0.2,0.35,1,0.12333333333333334,0.32936884340443334
47,Neutral,0.2,0.4,1,0.12,0.32550449652428
48,Neutral,0.2,0.45,1,0.14,0.3475667929841462
49,Neutral,0.2,0.5,1,0.12666666666666668,0.33315491323044827
50,Neutral,0.25,0.05,1,0.42333333333333334,0.4949128049504293
51,Neutral,0.25,0.1,1,0.3333333333333333,0.47219216464988567
52,Neutral,0.25,0.15,1,0.26666666666666666,0.4429555141477927
53,Neutral,0.25,0.2,1,0.17,0.3762604235825436
54,Neutral,0.25,0.25,1,0.13333333333333333,0.3405026123034995
55,Neutral,0.25,0.3,1,0.16666666666666666,0.3733006833947206
56,Neutral,0.25,0.35,1,0.18,0.3848293719103959
