,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.14666666666666667,0.35436441131823426
1,Neutral,0.0,0.25,0.1,0.21,0.4079887859958014
2,Neutral,0.0,0.3,0.1,0.15,0.357668032405305
3,Neutral,0.0,0.35,0.1,0.17666666666666667,0.38202359741972397
4,Neutral,0.0,0.4,0.1,0.16666666666666666,0.37330068339472067
5,Neutral,0.0,0.45,0.1,0.13,0.3368653453081294
6,Neutral,0.0,0.5,0.1,0.20333333333333334,0.4031509118779827
7,Neutral,0.0,0.55,0.1,0.12666666666666668,0.33315491323044805
8,Neutral,0.0,0.6,0.1,0.14666666666666667,0.35436441131823415
9,Neutral,0.0,0.65,0.1,0.21,0.4079887859958013
10,Neutral,0.0,0.7,0.1,0.11,0.3134125472108032
11,Neutral,0.0,0.75,0.1,0.11666666666666667,0.3215590505108515
12,Neutral,0.0,0.8,0.1,0.15,0.35766803240530487
13,Neutral,0.05,0.2,0.1,0.13666666666666666,0.34406903458087235
14,Neutral,0.05,0.25,0.1,0.18333333333333332,0.3875860748793184
15,Neutral,0.05,0.3,0.1,0.18333333333333332,0.3875860748793186
16,Neutral,0.05,0.35,0.1,0.15666666666666668,0.36409353546046735
17,Neutral,0.05,0.4,0.1,0.15,0.35766803240530487
18,Neutral,0.05,0.45,0.1,0.15,0.3576680324053048
19,Neutral,0.05,0.5,0.1,0.10333333333333333,0.30490234560715457
20,Neutral,0.05,0.55,0.1,0.2,0.40066833797650675
21,Neutral,0.05,0.6,0.1,0.11666666666666667,0.3215590505108516
22,Neutral,0.05,0.65,0.1,0.18666666666666668,0.39029474612365483
23,Neutral,0.05,0.7,0.1,0.18333333333333332,0.38758607487931873
24,Neutral,0.05,0.75,0.1,0.15,0.3576680324053049
25,Neutral,0.05,0.8,0.1,0.16333333333333333,0.3702871825318563
26,Neutral,0.1,0.2,0.1,0.16666666666666666,0.3733006833947206
27,Neutral,0.1,0.25,0.1,0.13333333333333333,0.34050261230349943
