,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.3,0.5,0.1,0.21,0.4079887859958012,118730_fnca,-1.8802112516271126,0.1666666666666666
1,Punishment,0.3,0.5,0.1,0.2496,0.4329547318598928,118730_fnca,-1.8802112516271126,0.32
2,Reward,0.3,0.5,0.1,0.22,0.4144121015510159,118730_fnca,-1.8802112516271126,0.12
