,HCPID,ans,bll,lf,LL
84,118730_fnca,0.3,0.5,0.1,-1.8802112516271126
74,118730_fnca,0.25,0.65,0.1,-1.881484122171776
80,118730_fnca,0.3,0.3,0.1,-1.8818914117699543
70,118730_fnca,0.25,0.45,0.1,-1.8860981575064528
44,118730_fnca,0.15,0.45,0.1,-1.888003953567221
99,118730_fnca,0.35,0.6,0.1,-1.889090815667228
83,118730_fnca,0.3,0.45,0.1,-1.889347885511365
41,118730_fnca,0.15,0.3,0.1,-1.8899716932324082
57,118730_fnca,0.2,0.45,0.1,-1.8901899940203082
67,118730_fnca,0.25,0.3,0.1,-1.8902653193143617
54,118730_fnca,0.2,0.3,0.1,-1.890333250519581
25,118730_fnca,0.05,0.8,0.1,-1.890350619213744
71,118730_fnca,0.25,0.5,0.1,-1.8907991826767359
75,118730_fnca,0.25,0.7,0.1,-1.8909499057148365
55,118730_fnca,0.2,0.35,0.1,-1.890975296428277
52,118730_fnca,0.2,0.2,0.1,-1.8914017405785513
85,118730_fnca,0.3,0.55,0.1,-1.8918054379471732
79,118730_fnca,0.3,0.25,0.1,-1.8933770605065239
95,118730_fnca,0.35,0.4,0.1,-1.8944435028705486
19,118730_fnca,0.05,0.5,0.1,-1.8962664625113215
89,118730_fnca,0.3,0.75,0.1,-1.896379326657256
76,118730_fnca,0.25,0.75,0.1,-1.8965581636105453
10,118730_fnca,0.0,0.7,0.1,-1.8965590419273637
65,118730_fnca,0.25,0.2,0.1,-1.8966507386766098
62,118730_fnca,0.2,0.7,0.1,-1.8969861404487556
98,118730_fnca,0.35,0.55,0.1,-1.8974241517332215
38,118730_fnca,0.1,0.8,0.1,-1.8975876200566395
64,118730_fnca,0.2,0.8,0.1,-1.8976686860338152
73,118730_fnca,0.25,0.6,0.1,-1.8978036346024478
49,118730_fnca,0.15,0.7,0.1,-1.8979187270878382
87,118730_fnca,0.3,0.65,0.1,-1.8995899615271647
77,118730_fnca,0.25,0.8,0.1,-1.8997683310381364
11,118730_fnca,0.0,0.75,0.1,-1.8998086441333766
72,118730_fnca,0.25,0.55,0.1,-1.8998266050106747
22,118730_fnca,0.05,0.65,0.1,-1.8999486821264797
24,118730_fnca,0.05,0.75,0.1,-1.9000951870131104
4,118730_fnca,0.0,0.4,0.1,-1.901085094156537
88,118730_fnca,0.3,0.7,0.1,-1.9022776646356518
69,118730_fnca,0.25,0.4,0.1,-1.9030024338232867
96,118730_fnca,0.35,0.45,0.1,-1.9030460815576724
78,118730_fnca,0.3,0.2,0.1,-1.9031800504512602
61,118730_fnca,0.2,0.65,0.1,-1.9055277679685407
66,118730_fnca,0.25,0.25,0.1,-1.9058809815088715
60,118730_fnca,0.2,0.6,0.1,-1.9059323454228845
110,118730_fnca,0.4,0.5,0.1,-1.9073926442594367
94,118730_fnca,0.35,0.35,0.1,-1.9080599505962619
50,118730_fnca,0.15,0.75,0.1,-1.908320108371142
68,118730_fnca,0.25,0.35,0.1,-1.9087815643758068
30,118730_fnca,0.1,0.4,0.1,-1.9094254187696738
42,118730_fnca,0.15,0.35,0.1,-1.9097842435931591
113,118730_fnca,0.4,0.65,0.1,-1.9102605684561313
47,118730_fnca,0.15,0.6,0.1,-1.9103369580661151
5,118730_fnca,0.0,0.45,0.1,-1.9112305008813095
93,118730_fnca,0.35,0.3,0.1,-1.911705897109343
90,118730_fnca,0.3,0.8,0.1,-1.9123176072809023
81,118730_fnca,0.3,0.35,0.1,-1.9124088133615889
106,118730_fnca,0.4,0.3,0.1,-1.9146743179516101
102,118730_fnca,0.35,0.75,0.1,-1.9157796167960153
40,118730_fnca,0.15,0.25,0.1,-1.9171383463843972
53,118730_fnca,0.2,0.25,0.1,-1.91854953964111
23,118730_fnca,0.05,0.7,0.1,-1.9205739128338224
59,118730_fnca,0.2,0.55,0.1,-1.9222037809631967
16,118730_fnca,0.05,0.35,0.1,-1.923353155462093
100,118730_fnca,0.35,0.65,0.1,-1.923749571320149
116,118730_fnca,0.4,0.8,0.1,-1.9243893144682882
82,118730_fnca,0.3,0.4,0.1,-1.9251520901506325
109,118730_fnca,0.4,0.45,0.1,-1.927194775632696
48,118730_fnca,0.15,0.65,0.1,-1.9293582083972565
15,118730_fnca,0.05,0.3,0.1,-1.930374920286825
92,118730_fnca,0.35,0.25,0.1,-1.9305821915505403
6,118730_fnca,0.0,0.5,0.1,-1.9319094520770548
8,118730_fnca,0.0,0.6,0.1,-1.9323434104859736
63,118730_fnca,0.2,0.75,0.1,-1.9325916220764952
117,118730_fnca,0.45,0.2,0.1,-1.933073360632009
14,118730_fnca,0.05,0.25,0.1,-1.934182786752175
86,118730_fnca,0.3,0.6,0.1,-1.9356336911446825
27,118730_fnca,0.1,0.25,0.1,-1.936238591561068
97,118730_fnca,0.35,0.5,0.1,-1.9391599664447403
