,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1576,0.3645113644701111,177746_fnca,0.28,-0.33579199973074225,0.37707292819785954,-0.975316666746258
286,Reward,0.0,0.2,0.1,0.1432,0.350416885430591,177746_fnca,0.28,-0.3903921462914114,0.3696711149486932,-0.99514154714768
144,Punishment,0.0,0.25,0.1,0.1536,0.3607092026870433,177746_fnca,0.28,-0.3504207795598344,0.37518505505800537,-0.9803358945783337
287,Reward,0.0,0.25,0.1,0.1448,0.3520399205836574,177746_fnca,0.28,-0.3840473539928311,0.3705804502063343,-0.9926847182591201
145,Punishment,0.0,0.3,0.1,0.1256,0.3315306472349799,177746_fnca,0.28,-0.46571863351916765,0.35794159225836875,-1.0273854560081532
288,Reward,0.0,0.3,0.1,0.1272,0.3333302375089758,177746_fnca,0.28,-0.4584042574171972,0.3591533708711357,-1.0240057648137786
146,Punishment,0.0,0.35,0.1,0.1696,0.375431217241059,177746_fnca,0.28,-0.29406185455567424,0.38206110579388386,-0.9621747203570339
289,Reward,0.0,0.35,0.1,0.1824,0.3863284091440458,177746_fnca,0.28,-0.25263479902045993,0.38641216120441607,-0.9508507040427268
147,Punishment,0.0,0.4,0.1,0.1264,0.3324326234883203,177746_fnca,0.28,-0.4620485149388372,0.35855150963144483,-1.0256829482832652
290,Reward,0.0,0.4,0.1,0.1496,0.3568216604382169,177746_fnca,0.28,-0.3654486665407426,0.37317235170582225,-0.9857148971428761
148,Punishment,0.0,0.45,0.1,0.1912,0.3934035753504011,177746_fnca,0.28,-0.2257224020419912,0.3889074682055045,-0.9444138345964759
291,Reward,0.0,0.45,0.1,0.204,0.4031302658061871,177746_fnca,0.28,-0.18852466918606045,0.39191538830499784,-0.9367093086505295
149,Punishment,0.0,0.5,0.1,0.1656,0.3718699635838484,177746_fnca,0.28,-0.3076344184872715,0.3805042238613771,-0.9662580009236734
292,Reward,0.0,0.5,0.1,0.1632,0.3696959562668546,177746_fnca,0.28,-0.3159352922856728,0.3795207191729941,-0.9688460876604894
150,Punishment,0.0,0.55,0.1,0.1984,0.3989545986919487,177746_fnca,0.28,-0.20453455171977392,0.3906841974004023,-0.939855724628277
293,Reward,0.0,0.55,0.1,0.1984,0.3989545986919488,177746_fnca,0.28,-0.20453455171977386,0.3906841974004023,-0.939855724628277
151,Punishment,0.0,0.6,0.1,0.1816,0.3856688117360244,177746_fnca,0.28,-0.2551411911092024,0.38616634880252276,-0.9514870469049839
294,Reward,0.0,0.6,0.1,0.1872,0.3902281158321488,177746_fnca,0.28,-0.23780962015539817,0.3878195049883281,-0.9472152409239
152,Punishment,0.0,0.65,0.1,0.12,0.3250915988427114,177746_fnca,0.28,-0.4921689781267236,0.3534357073525364,-1.0400536847198243
295,Reward,0.0,0.65,0.1,0.1192,0.324153390135394,177746_fnca,0.28,-0.49606144773878896,0.35275658769534396,-1.0419770131710244
153,Punishment,0.0,0.7,0.1,0.0592,0.2360931001989877,177746_fnca,0.28,-0.9352242814970108,0.2576222893396682,-1.3562607615554725
296,Reward,0.0,0.7,0.1,0.0656,0.2476806746059501,177746_fnca,0.28,-0.8656307172172465,0.2742824669035926,-1.2935968024996949
154,Punishment,0.0,0.75,0.1,0.152,0.3591645853358702,177746_fnca,0.28,-0.35638257563813464,0.37439540653883663,-0.9824428033139081
297,Reward,0.0,0.75,0.1,0.1536,0.3607092026870435,177746_fnca,0.28,-0.35042077955983425,0.3751850550580054,-0.9803358945783336
155,Punishment,0.0,0.8,0.1,0.1576,0.364511364470111,177746_fnca,0.28,-0.3357919997307423,0.37707292819785954,-0.975316666746258
