,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
8129,153025_fnca,1,1,Reward,2,5,2.0,0,361,26,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
8130,153025_fnca,2,1,Reward,3,5,2.0,0,511,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8131,153025_fnca,3,1,Punishment,4,5,2.0,0,355,14,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8132,153025_fnca,4,1,Reward,5,5,2.0,0,369,13,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
8133,153025_fnca,5,1,Reward,6,5,3.0,0,398,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8134,153025_fnca,6,1,Reward,7,5,2.0,0,684,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8135,153025_fnca,7,1,Neutral,8,5,2.0,0,600,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8137,153025_fnca,10,1,Reward,10,5,3.0,0,523,13,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
8138,153025_fnca,11,1,Punishment,11,5,2.0,0,361,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
8139,153025_fnca,12,1,Punishment,12,5,3.0,0,318,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8140,153025_fnca,13,1,Punishment,13,5,3.0,0,590,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8141,153025_fnca,14,1,Neutral,14,5,2.0,0,636,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8142,153025_fnca,15,1,Punishment,15,5,2.0,0,848,13,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8143,153025_fnca,16,1,Punishment,16,5,2.0,0,477,14,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8145,153025_fnca,19,1,Punishment,18,5,3.0,0,884,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
8146,153025_fnca,20,1,Punishment,19,5,3.0,0,439,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8147,153025_fnca,21,1,Punishment,20,5,2.0,0,329,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8148,153025_fnca,22,1,Neutral,21,5,2.0,0,538,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8149,153025_fnca,23,1,Punishment,22,5,2.0,0,399,13,3,0,3,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
8150,153025_fnca,24,1,Neutral,23,5,3.0,0,373,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8151,153025_fnca,25,1,Punishment,24,5,3.0,0,556,13,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8153,153025_fnca,28,1,Reward,26,5,3.0,0,442,13,4,4,0,0,3.0,,0.0,,MostlyReward,MostlyReward
8154,153025_fnca,29,1,Reward,27,5,3.0,0,472,13,5,5,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8155,153025_fnca,30,1,Punishment,28,5,3.0,0,477,13,6,6,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8156,153025_fnca,31,1,Reward,29,5,3.0,0,567,13,7,7,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
8157,153025_fnca,32,1,Punishment,30,5,2.0,0,646,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
