,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
4609,130922_fnca,1,1,Reward,2,5,3.0,0,638,27,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
4610,130922_fnca,2,1,Reward,3,5,3.0,0,328,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
4611,130922_fnca,3,1,Punishment,4,5,2.0,0,363,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
4612,130922_fnca,4,1,Reward,5,5,2.0,0,339,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
4613,130922_fnca,5,1,Reward,6,5,2.0,0,329,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4614,130922_fnca,6,1,Reward,7,5,2.0,0,294,14,4,0,4,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
4615,130922_fnca,7,1,Neutral,8,5,3.0,0,307,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4618,130922_fnca,11,1,Punishment,11,5,2.0,0,340,14,1,0,1,0,2.0,,0.0,Reward,MostlyPunishment,MostlyPunishment
4619,130922_fnca,12,1,Punishment,12,5,2.0,0,335,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
4620,130922_fnca,13,1,Punishment,13,5,2.0,0,334,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
4621,130922_fnca,14,1,Neutral,14,5,2.0,0,275,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
4622,130922_fnca,15,1,Punishment,15,5,2.0,0,371,14,5,0,5,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
4623,130922_fnca,16,1,Punishment,16,5,3.0,0,293,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
4625,130922_fnca,19,1,Punishment,18,5,2.0,0,347,13,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
4626,130922_fnca,20,1,Punishment,19,5,2.0,0,268,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
4627,130922_fnca,21,1,Punishment,20,5,3.0,0,313,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
4628,130922_fnca,22,1,Neutral,21,5,2.0,0,483,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
4629,130922_fnca,23,1,Punishment,22,5,3.0,0,274,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
4630,130922_fnca,24,1,Neutral,23,5,2.0,0,394,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
4631,130922_fnca,25,1,Punishment,24,5,3.0,0,265,14,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
4633,130922_fnca,28,1,Reward,26,5,3.0,0,1399,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
4634,130922_fnca,29,1,Reward,27,5,3.0,0,263,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
4635,130922_fnca,30,1,Punishment,28,5,2.0,0,358,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
4636,130922_fnca,31,1,Reward,29,5,3.0,0,254,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
4637,130922_fnca,32,1,Punishment,30,5,3.0,0,306,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
4638,130922_fnca,33,1,Reward,31,5,2.0,0,575,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
4639,130922_fnca,34,1,Reward,32,5,2.0,0,474,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
