,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.35,0.5,1,0.1766666666666666,0.3820235974197239,107422_fnca,-1.8657528647031074,0.0
1,Punishment,0.35,0.5,1,0.1032,0.3043416814819649,107422_fnca,-1.8657528647031074,0.04
2,Reward,0.35,0.5,1,0.116,0.3203530878276415,107422_fnca,-1.8657528647031074,0.08
