,HCPID,ans,bll,lf,LL
122,130316_fnca,0.45,0.45,0.1,-2.091180360392703
128,130316_fnca,0.45,0.75,0.1,-2.108584844384189
136,130316_fnca,0.5,0.5,0.1,-2.116335687964206
134,130316_fnca,0.5,0.4,0.1,-2.1216995455545486
139,130316_fnca,0.5,0.65,0.1,-2.1311489286737935
131,130316_fnca,0.5,0.25,0.1,-2.1364403756118735
138,130316_fnca,0.5,0.6,0.1,-2.1440035426061357
137,130316_fnca,0.5,0.55,0.1,-2.1446299828773023
142,130316_fnca,0.5,0.8,0.1,-2.1487236834381345
135,130316_fnca,0.5,0.45,0.1,-2.1540901494082547
123,130316_fnca,0.45,0.5,0.1,-2.1652470981487832
132,130316_fnca,0.5,0.3,0.1,-2.1660985204664858
133,130316_fnca,0.5,0.35,0.1,-2.1666433488200783
140,130316_fnca,0.5,0.7,0.1,-2.171451543794152
141,130316_fnca,0.5,0.75,0.1,-2.175800465070771
130,130316_fnca,0.5,0.2,0.1,-2.177117836192065
115,130316_fnca,0.4,0.75,0.1,-2.1896750758269885
127,130316_fnca,0.45,0.7,0.1,-2.1908624283575824
121,130316_fnca,0.45,0.4,0.1,-2.194156539070998
117,130316_fnca,0.45,0.2,0.1,-2.2006191585664805
104,130316_fnca,0.4,0.2,0.1,-2.2008550508831974
111,130316_fnca,0.4,0.55,0.1,-2.201456513605579
120,130316_fnca,0.45,0.35,0.1,-2.207651780303511
118,130316_fnca,0.45,0.25,0.1,-2.211509237846367
109,130316_fnca,0.4,0.45,0.1,-2.2149706617758915
126,130316_fnca,0.45,0.65,0.1,-2.2213454122315484
105,130316_fnca,0.4,0.25,0.1,-2.227185347862509
124,130316_fnca,0.45,0.55,0.1,-2.240267605694087
107,130316_fnca,0.4,0.35,0.1,-2.2623803099589765
125,130316_fnca,0.45,0.6,0.1,-2.269222912144746
96,130316_fnca,0.35,0.45,0.1,-2.270612348450341
113,130316_fnca,0.4,0.65,0.1,-2.276547473113404
99,130316_fnca,0.35,0.6,0.1,-2.2767603605781033
119,130316_fnca,0.45,0.3,0.1,-2.2804633976984676
129,130316_fnca,0.45,0.8,0.1,-2.2838270677818446
114,130316_fnca,0.4,0.7,0.1,-2.2844438847972115
102,130316_fnca,0.35,0.75,0.1,-2.2851063566489707
106,130316_fnca,0.4,0.3,0.1,-2.2961770002545228
112,130316_fnca,0.4,0.6,0.1,-2.298932668285561
110,130316_fnca,0.4,0.5,0.1,-2.3067991361073514
116,130316_fnca,0.4,0.8,0.1,-2.312417786429404
95,130316_fnca,0.35,0.4,0.1,-2.3200334333440806
79,130316_fnca,0.3,0.25,0.1,-2.343822879167489
82,130316_fnca,0.3,0.4,0.1,-2.387913433531657
97,130316_fnca,0.35,0.5,0.1,-2.3953641611002037
108,130316_fnca,0.4,0.4,0.1,-2.4014118091039727
91,130316_fnca,0.35,0.2,0.1,-2.405465112790461
103,130316_fnca,0.35,0.8,0.1,-2.406118234983864
92,130316_fnca,0.35,0.25,0.1,-2.408850083791678
98,130316_fnca,0.35,0.55,0.1,-2.4100368062278
57,130316_fnca,0.2,0.45,0.1,-2.414359263864715
85,130316_fnca,0.3,0.55,0.1,-2.464307621965383
100,130316_fnca,0.35,0.65,0.1,-2.4808401822184485
88,130316_fnca,0.3,0.7,0.1,-2.4844825921915437
80,130316_fnca,0.3,0.3,0.1,-2.504192476395631
101,130316_fnca,0.35,0.7,0.1,-2.5043666404913516
81,130316_fnca,0.3,0.35,0.1,-2.5154487470620137
89,130316_fnca,0.3,0.75,0.1,-2.5219572497223144
83,130316_fnca,0.3,0.45,0.1,-2.5282127899787126
36,130316_fnca,0.1,0.7,0.1,-2.5324471469178365
94,130316_fnca,0.35,0.35,0.1,-2.5373834746828283
86,130316_fnca,0.3,0.6,0.1,-2.541537773386393
74,130316_fnca,0.25,0.65,0.1,-2.5516239018926017
65,130316_fnca,0.25,0.2,0.1,-2.562982144422773
73,130316_fnca,0.25,0.6,0.1,-2.56628264110675
15,130316_fnca,0.05,0.3,0.1,-2.568425928239676
48,130316_fnca,0.15,0.65,0.1,-2.5952999690519274
63,130316_fnca,0.2,0.75,0.1,-2.6275113773725756
68,130316_fnca,0.25,0.35,0.1,-2.642827563089191
78,130316_fnca,0.3,0.2,0.1,-2.6500066487853715
69,130316_fnca,0.25,0.4,0.1,-2.6580062921419065
