,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
9985,163129_fnca,1,1,Reward,2,5,2.0,0,438,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
9986,163129_fnca,2,1,Reward,3,5,3.0,0,625,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
9987,163129_fnca,3,1,Punishment,4,5,3.0,0,270,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9988,163129_fnca,4,1,Reward,5,5,3.0,0,572,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
9989,163129_fnca,5,1,Reward,6,5,3.0,0,395,13,4,4,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9990,163129_fnca,6,1,Reward,7,5,3.0,0,342,13,5,5,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9991,163129_fnca,7,1,Neutral,8,5,2.0,0,323,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9993,163129_fnca,10,1,Reward,10,5,3.0,0,504,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
9994,163129_fnca,11,1,Punishment,11,5,3.0,0,329,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
9995,163129_fnca,12,1,Punishment,12,5,2.0,0,465,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9996,163129_fnca,13,1,Punishment,13,5,2.0,0,328,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9997,163129_fnca,14,1,Neutral,14,5,2.0,0,350,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9998,163129_fnca,15,1,Punishment,15,5,2.0,0,406,14,4,0,4,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
9999,163129_fnca,16,1,Punishment,16,5,2.0,0,366,14,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
