,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
8321,154431_fnca,1,1,Reward,2,5,2.0,0,490,26,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
8322,154431_fnca,2,1,Reward,3,5,3.0,0,347,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8323,154431_fnca,3,1,Punishment,4,5,3.0,0,361,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8324,154431_fnca,4,1,Reward,5,5,3.0,0,465,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
8325,154431_fnca,5,1,Reward,6,5,2.0,0,540,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8326,154431_fnca,6,1,Reward,7,5,2.0,0,463,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8327,154431_fnca,7,1,Neutral,8,5,2.0,0,761,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8329,154431_fnca,10,1,Reward,10,5,3.0,0,786,13,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
8330,154431_fnca,11,1,Punishment,11,5,2.0,0,274,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
8331,154431_fnca,12,1,Punishment,12,5,2.0,0,254,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8332,154431_fnca,13,1,Punishment,13,5,2.0,0,444,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8333,154431_fnca,14,1,Neutral,14,5,2.0,0,360,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8334,154431_fnca,15,1,Punishment,15,5,2.0,0,314,13,5,0,5,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
8335,154431_fnca,16,1,Punishment,16,5,3.0,0,263,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8337,154431_fnca,19,1,Punishment,18,5,3.0,0,1019,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
8338,154431_fnca,20,1,Punishment,19,5,3.0,0,226,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8339,154431_fnca,21,1,Punishment,20,5,2.0,0,362,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8340,154431_fnca,22,1,Neutral,21,5,3.0,0,390,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8341,154431_fnca,23,1,Punishment,22,5,3.0,0,242,13,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8342,154431_fnca,24,1,Neutral,23,5,3.0,0,247,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8343,154431_fnca,25,1,Punishment,24,5,3.0,0,225,13,4,4,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8345,154431_fnca,28,1,Reward,26,5,3.0,0,638,12,6,6,0,0,3.0,,0.0,,MostlyReward,MostlyReward
8346,154431_fnca,29,1,Reward,27,5,3.0,0,387,13,7,7,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8347,154431_fnca,30,1,Punishment,28,5,3.0,0,282,13,8,8,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8348,154431_fnca,31,1,Reward,29,5,3.0,0,334,14,9,9,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
8349,154431_fnca,32,1,Punishment,30,5,3.0,0,246,14,10,10,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8350,154431_fnca,33,1,Reward,31,5,3.0,0,462,13,11,11,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
