,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.2,0.05,1,0.33,0.4709983703612391,146331_fnca,-1.8756413675219816,0.3333333333333333
1,Punishment,0.2,0.05,1,0.5888,0.4922483181539375,146331_fnca,-1.8756413675219816,0.64
2,Reward,0.2,0.05,1,0.5128,0.5000361876416156,146331_fnca,-1.8756413675219816,0.64
