,HCPID,egs,alpha,r,LL
40,146331_fnca,0.2,0.05,1,-1.8756413675219816
50,146331_fnca,0.25,0.05,1,-1.8792941200494204
30,146331_fnca,0.15,0.05,1,-1.8800012720454686
60,146331_fnca,0.3,0.05,1,-1.883901961558021
70,146331_fnca,0.35,0.05,1,-1.886610490589355
100,146331_fnca,0.5,0.05,1,-1.8971485852837855
90,146331_fnca,0.45,0.05,1,-1.901249278654942
20,146331_fnca,0.1,0.05,1,-1.9048504853190718
80,146331_fnca,0.4,0.05,1,-1.90742593225603
10,146331_fnca,0.05,0.05,1,-1.9113099767537998
91,146331_fnca,0.45,0.1,1,-1.9376605195184413
101,146331_fnca,0.5,0.1,1,-1.9448407169981823
81,146331_fnca,0.4,0.1,1,-1.9798616850562543
51,146331_fnca,0.25,0.1,1,-1.9815390038534768
71,146331_fnca,0.35,0.1,1,-2.002411079621721
61,146331_fnca,0.3,0.1,1,-2.021072105419129
31,146331_fnca,0.15,0.1,1,-2.028298769656705
41,146331_fnca,0.2,0.1,1,-2.0381107843941466
102,146331_fnca,0.5,0.15,1,-2.052782150840393
21,146331_fnca,0.1,0.1,1,-2.079306476293452
92,146331_fnca,0.45,0.15,1,-2.118788387502973
72,146331_fnca,0.35,0.15,1,-2.1431956765481335
0,146331_fnca,0.0,0.05,1,-2.148224255092209
82,146331_fnca,0.4,0.15,1,-2.1671424264103374
11,146331_fnca,0.05,0.1,1,-2.223131763160639
52,146331_fnca,0.25,0.15,1,-2.248413431683963
62,146331_fnca,0.3,0.15,1,-2.26220696524015
103,146331_fnca,0.5,0.2,1,-2.2904562749551447
42,146331_fnca,0.2,0.15,1,-2.4019784327668714
93,146331_fnca,0.45,0.2,1,-2.4368303848001247
83,146331_fnca,0.4,0.2,1,-2.5103413591106483
1,146331_fnca,0.0,0.1,1,-2.5574364593632746
32,146331_fnca,0.15,0.15,1,-2.604357901993054
63,146331_fnca,0.3,0.2,1,-2.617584074962414
73,146331_fnca,0.35,0.2,1,-2.6595472074092887
22,146331_fnca,0.1,0.15,1,-2.7692185618002316
53,146331_fnca,0.25,0.2,1,-2.82606254339053
104,146331_fnca,0.5,0.25,1,-2.843098258550566
2,146331_fnca,0.0,0.15,1,-2.8802755626499463
12,146331_fnca,0.05,0.15,1,-2.893483418079434
43,146331_fnca,0.2,0.2,1,-3.2288397228717503
84,146331_fnca,0.4,0.25,1,-3.2802096997811665
94,146331_fnca,0.45,0.25,1,-3.2817116260326937
74,146331_fnca,0.35,0.25,1,-3.3788620247240067
13,146331_fnca,0.05,0.2,1,-3.441232901272156
64,146331_fnca,0.3,0.25,1,-3.4433911979674017
3,146331_fnca,0.0,0.2,1,-3.4715335438090404
23,146331_fnca,0.1,0.2,1,-3.475773080378072
5,146331_fnca,0.0,0.3,1,-3.479768481691737
4,146331_fnca,0.0,0.25,1,-3.48809901009178
14,146331_fnca,0.05,0.25,1,-3.496188920850906
33,146331_fnca,0.15,0.2,1,-3.511589147719039
24,146331_fnca,0.1,0.25,1,-3.567661660181165
106,146331_fnca,0.5,0.35,1,-3.56877910703417
34,146331_fnca,0.15,0.25,1,-3.5863299930650516
96,146331_fnca,0.45,0.35,1,-3.591281966951045
105,146331_fnca,0.5,0.3,1,-3.6110746372977673
95,146331_fnca,0.45,0.3,1,-3.6256421603028732
54,146331_fnca,0.25,0.25,1,-3.641040106965148
75,146331_fnca,0.35,0.3,1,-3.65465029446126
6,146331_fnca,0.0,0.35,1,-3.6836784903367263
8,146331_fnca,0.0,0.45,1,-3.7072851483910867
7,146331_fnca,0.0,0.4,1,-3.7072851483910876
9,146331_fnca,0.0,0.5,1,-3.7153337216953384
44,146331_fnca,0.2,0.25,1,-3.743526573387774
86,146331_fnca,0.4,0.35,1,-3.7599929708773616
107,146331_fnca,0.5,0.4,1,-3.773872494113888
85,146331_fnca,0.4,0.3,1,-3.7762518273483563
16,146331_fnca,0.05,0.35,1,-3.8099002552484484
15,146331_fnca,0.05,0.3,1,-3.817948828552699
17,146331_fnca,0.05,0.4,1,-3.830633251737389
25,146331_fnca,0.1,0.3,1,-3.839260636908591
97,146331_fnca,0.45,0.4,1,-3.8551176489171413
65,146331_fnca,0.3,0.3,1,-3.8816948278718817
76,146331_fnca,0.35,0.35,1,-3.8858010565132517
55,146331_fnca,0.25,0.3,1,-3.8970039956120255
18,146331_fnca,0.05,0.45,1,-3.9043929590914335
27,146331_fnca,0.1,0.4,1,-3.939679745923352
35,146331_fnca,0.15,0.3,1,-3.9447958145212056
109,146331_fnca,0.5,0.5,1,-3.99498111675919
46,146331_fnca,0.2,0.35,1,-4.003029690063441
108,146331_fnca,0.5,0.45,1,-4.006956837113393
45,146331_fnca,0.2,0.3,1,-4.012648265475813
