,HCPID,egs,alpha,r,LL
20,165032_fnca,0.1,0.05,1,-1.8553184364098259
10,165032_fnca,0.05,0.05,1,-1.8606609868001915
31,165032_fnca,0.15,0.1,1,-1.8691264069679947
41,165032_fnca,0.2,0.1,1,-1.874846415767955
30,165032_fnca,0.15,0.05,1,-1.8773903842712636
21,165032_fnca,0.1,0.1,1,-1.8777965308494058
51,165032_fnca,0.25,0.1,1,-1.8815990635844202
40,165032_fnca,0.2,0.05,1,-1.883253736930857
81,165032_fnca,0.4,0.1,1,-1.8922143458682905
71,165032_fnca,0.35,0.1,1,-1.8946095220185173
70,165032_fnca,0.35,0.05,1,-1.9077901279014897
61,165032_fnca,0.3,0.1,1,-1.9085341228790211
11,165032_fnca,0.05,0.1,1,-1.9088130831783945
91,165032_fnca,0.45,0.1,1,-1.9101489534980076
50,165032_fnca,0.25,0.05,1,-1.912819577568602
90,165032_fnca,0.45,0.05,1,-1.9172691121499785
100,165032_fnca,0.5,0.05,1,-1.9177032723808498
60,165032_fnca,0.3,0.05,1,-1.9177443180587437
101,165032_fnca,0.5,0.1,1,-1.9210201993737954
80,165032_fnca,0.4,0.05,1,-1.9288473000070672
102,165032_fnca,0.5,0.15,1,-1.9436534899340452
82,165032_fnca,0.4,0.15,1,-1.9547914780226092
92,165032_fnca,0.45,0.15,1,-1.9756706013712093
1,165032_fnca,0.0,0.1,1,-1.9866594445526835
72,165032_fnca,0.35,0.15,1,-2.0017246608606594
52,165032_fnca,0.25,0.15,1,-2.0300563570628434
62,165032_fnca,0.3,0.15,1,-2.04104344247454
0,165032_fnca,0.0,0.05,1,-2.0565398881405463
103,165032_fnca,0.5,0.2,1,-2.1030137398582704
42,165032_fnca,0.2,0.15,1,-2.1427326535387614
93,165032_fnca,0.45,0.2,1,-2.1604165349897984
32,165032_fnca,0.15,0.15,1,-2.165849526736642
83,165032_fnca,0.4,0.2,1,-2.1720746497297947
12,165032_fnca,0.05,0.15,1,-2.2799351074458567
73,165032_fnca,0.35,0.2,1,-2.3134601930584884
22,165032_fnca,0.1,0.15,1,-2.3571315814172022
2,165032_fnca,0.0,0.15,1,-2.363732152213935
63,165032_fnca,0.3,0.2,1,-2.3659218407147415
53,165032_fnca,0.25,0.2,1,-2.4827018535049223
104,165032_fnca,0.5,0.25,1,-2.5381293942379424
94,165032_fnca,0.45,0.25,1,-2.6360090419381423
84,165032_fnca,0.4,0.25,1,-2.668882820020099
105,165032_fnca,0.5,0.3,1,-2.699658277383837
33,165032_fnca,0.15,0.2,1,-2.7290874986292404
43,165032_fnca,0.2,0.2,1,-2.7295091438224954
74,165032_fnca,0.35,0.25,1,-2.762340025163625
13,165032_fnca,0.05,0.2,1,-2.7732037315718303
23,165032_fnca,0.1,0.2,1,-2.7840950385159595
5,165032_fnca,0.0,0.3,1,-2.7892777813137544
4,165032_fnca,0.0,0.25,1,-2.8000391357193397
3,165032_fnca,0.0,0.2,1,-2.8056269334228405
24,165032_fnca,0.1,0.25,1,-2.8200962991308822
14,165032_fnca,0.05,0.25,1,-2.830310354047951
85,165032_fnca,0.4,0.3,1,-2.855250298361577
64,165032_fnca,0.3,0.25,1,-2.871420742519941
44,165032_fnca,0.2,0.25,1,-2.9135057218276996
54,165032_fnca,0.25,0.25,1,-2.964986929765538
34,165032_fnca,0.15,0.25,1,-2.970793501961069
95,165032_fnca,0.45,0.3,1,-3.0133517295760077
15,165032_fnca,0.05,0.3,1,-3.071399446229459
8,165032_fnca,0.0,0.45,1,-3.07658218902725
9,165032_fnca,0.0,0.5,1,-3.079222207490953
7,165032_fnca,0.0,0.4,1,-3.0873435434328353
6,165032_fnca,0.0,0.35,1,-3.095779136819628
17,165032_fnca,0.05,0.4,1,-3.1112908661513154
75,165032_fnca,0.35,0.3,1,-3.1147817430222684
55,165032_fnca,0.25,0.3,1,-3.1205973694753073
45,165032_fnca,0.2,0.3,1,-3.126392890988761
96,165032_fnca,0.45,0.35,1,-3.1414803169217205
16,165032_fnca,0.05,0.35,1,-3.1608290214965646
35,165032_fnca,0.15,0.3,1,-3.1930683924072865
25,165032_fnca,0.1,0.3,1,-3.2212299940104705
86,165032_fnca,0.4,0.35,1,-3.2271498801068876
107,165032_fnca,0.5,0.4,1,-3.241431136415449
18,165032_fnca,0.05,0.45,1,-3.2430906825965566
106,165032_fnca,0.5,0.35,1,-3.2447629819169808
108,165032_fnca,0.5,0.45,1,-3.2547546613820257
65,165032_fnca,0.3,0.3,1,-3.2618881559616852
26,165032_fnca,0.1,0.35,1,-3.3166343796210427
56,165032_fnca,0.25,0.35,1,-3.356371210080063
76,165032_fnca,0.35,0.35,1,-3.368149382094948
66,165032_fnca,0.3,0.35,1,-3.396087249386791
97,165032_fnca,0.45,0.4,1,-3.4043936332537297
98,165032_fnca,0.45,0.45,1,-3.410513371777702
77,165032_fnca,0.35,0.4,1,-3.436584786944521
27,165032_fnca,0.1,0.4,1,-3.4536155247678986
19,165032_fnca,0.05,0.5,1,-3.4583322623563006
36,165032_fnca,0.15,0.35,1,-3.4764772560480486
109,165032_fnca,0.5,0.5,1,-3.47821970002613
87,165032_fnca,0.4,0.4,1,-3.506294136060194
37,165032_fnca,0.15,0.4,1,-3.5088579777436557
88,165032_fnca,0.4,0.45,1,-3.511087791458346
78,165032_fnca,0.35,0.45,1,-3.5297459684429344
46,165032_fnca,0.2,0.35,1,-3.544721864448361
99,165032_fnca,0.45,0.5,1,-3.5607441364371537
28,165032_fnca,0.1,0.45,1,-3.6147163785460315
38,165032_fnca,0.15,0.45,1,-3.620833304947748
57,165032_fnca,0.25,0.4,1,-3.6239528070437688
68,165032_fnca,0.3,0.45,1,-3.6338885259469693
67,165032_fnca,0.3,0.4,1,-3.640191476739484
39,165032_fnca,0.15,0.5,1,-3.667293708633199
48,165032_fnca,0.2,0.45,1,-3.6772444190772977
29,165032_fnca,0.1,0.5,1,-3.694472548877659
89,165032_fnca,0.4,0.5,1,-3.754726560667607
58,165032_fnca,0.25,0.45,1,-3.7552504105674873
59,165032_fnca,0.25,0.5,1,-3.797467176654769
47,165032_fnca,0.2,0.4,1,-3.8059795246825514
49,165032_fnca,0.2,0.5,1,-3.926069809546755
69,165032_fnca,0.3,0.5,1,-4.128469619200942
79,165032_fnca,0.35,0.5,1,-4.344130949823041
