,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
12610,994273_fnca,2,1,Reward,3,5,2.0,0,522,14,1,0,1,0,3.0,,1.0,Reward,MostlyReward,MostlyReward
12611,994273_fnca,3,1,Punishment,4,5,3.0,0,767,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12612,994273_fnca,4,1,Reward,5,5,2.0,0,411,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
12613,994273_fnca,5,1,Reward,6,5,3.0,0,520,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12614,994273_fnca,6,1,Reward,7,5,2.0,0,430,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12615,994273_fnca,7,1,Neutral,8,5,3.0,0,487,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12617,994273_fnca,10,1,Reward,10,5,2.0,0,966,13,2,0,2,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
12618,994273_fnca,11,1,Punishment,11,5,3.0,0,489,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
12619,994273_fnca,12,1,Punishment,12,5,2.0,0,418,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12620,994273_fnca,13,1,Punishment,13,5,2.0,0,448,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12621,994273_fnca,14,1,Neutral,14,5,2.0,0,535,14,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12625,994273_fnca,19,1,Punishment,18,5,2.0,0,500,13,6,0,6,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
12626,994273_fnca,20,1,Punishment,19,5,2.0,0,369,14,7,0,7,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12627,994273_fnca,21,1,Punishment,20,5,2.0,0,393,13,8,0,8,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12628,994273_fnca,22,1,Neutral,21,5,2.0,0,945,13,9,0,9,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12629,994273_fnca,23,1,Punishment,22,5,2.0,0,476,14,10,0,10,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12630,994273_fnca,24,1,Neutral,23,5,2.0,0,421,13,11,0,11,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12631,994273_fnca,25,1,Punishment,24,5,2.0,0,638,13,12,0,12,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12633,994273_fnca,28,1,Reward,26,5,2.0,0,812,13,14,0,14,0,3.0,,1.0,,MostlyReward,MostlyReward
12634,994273_fnca,29,1,Reward,27,5,3.0,0,861,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12635,994273_fnca,30,1,Punishment,28,5,2.0,0,834,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12636,994273_fnca,31,1,Reward,29,5,2.0,0,522,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
