,HCPID,egs,alpha,r,LL
20,178748_fnca,0.1,0.05,1,-1.8898473660266086
10,178748_fnca,0.05,0.05,1,-1.8933516397870367
50,178748_fnca,0.25,0.05,1,-1.9066795829850656
80,178748_fnca,0.4,0.05,1,-1.9078953815669053
30,178748_fnca,0.15,0.05,1,-1.9099101307248312
40,178748_fnca,0.2,0.05,1,-1.915136035461862
90,178748_fnca,0.45,0.05,1,-1.924630113877087
70,178748_fnca,0.35,0.05,1,-1.9272905111674992
60,178748_fnca,0.3,0.05,1,-1.9298354687395418
100,178748_fnca,0.5,0.05,1,-1.9490461534105927
0,178748_fnca,0.0,0.05,1,-1.981572191484169
81,178748_fnca,0.4,0.1,1,-1.9858456817070351
71,178748_fnca,0.35,0.1,1,-1.9953122856149945
51,178748_fnca,0.25,0.1,1,-1.9979790180446728
91,178748_fnca,0.45,0.1,1,-2.0012146647617874
101,178748_fnca,0.5,0.1,1,-2.00150681995388
61,178748_fnca,0.3,0.1,1,-2.0143946689349956
31,178748_fnca,0.15,0.1,1,-2.0185178824927905
41,178748_fnca,0.2,0.1,1,-2.0235540309809448
21,178748_fnca,0.1,0.1,1,-2.0961067553508896
102,178748_fnca,0.5,0.15,1,-2.0971228891822467
92,178748_fnca,0.45,0.15,1,-2.1120928149813225
72,178748_fnca,0.35,0.15,1,-2.139254881810894
82,178748_fnca,0.4,0.15,1,-2.1533079632346235
11,178748_fnca,0.05,0.1,1,-2.24263184765213
103,178748_fnca,0.5,0.2,1,-2.2811763593904506
62,178748_fnca,0.3,0.15,1,-2.3102765769340596
52,178748_fnca,0.25,0.15,1,-2.362727849836171
1,178748_fnca,0.0,0.1,1,-2.472318519443688
93,178748_fnca,0.45,0.2,1,-2.479114250741345
42,178748_fnca,0.2,0.15,1,-2.4920052826954526
83,178748_fnca,0.4,0.2,1,-2.5518051507402193
32,178748_fnca,0.15,0.15,1,-2.632432295692995
73,178748_fnca,0.35,0.2,1,-2.6524153108544075
63,178748_fnca,0.3,0.2,1,-2.882288321727473
22,178748_fnca,0.1,0.15,1,-2.905003520425481
2,178748_fnca,0.0,0.15,1,-2.9533391410822807
12,178748_fnca,0.05,0.15,1,-2.9957759436808673
104,178748_fnca,0.5,0.25,1,-3.0828725001757245
53,178748_fnca,0.25,0.2,1,-3.246749893237925
94,178748_fnca,0.45,0.25,1,-3.2851623555606784
84,178748_fnca,0.4,0.25,1,-3.3433834757823337
43,178748_fnca,0.2,0.2,1,-3.390342745440703
74,178748_fnca,0.35,0.25,1,-3.4228023775300134
105,178748_fnca,0.5,0.3,1,-3.484910902122329
13,178748_fnca,0.05,0.2,1,-3.5367839463884887
5,178748_fnca,0.0,0.3,1,-3.593745393133748
