,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,178748_fnca,0.72,0.4921689781267236,0.3534357073525364,-1.0400536847198243
220,Reward,0.0,0.05,1,0.5024,0.5001943577414816,178748_fnca,0.6086956521739131,-0.21250869892628924,0.3900351144874083,-0.9415185067643448
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,178748_fnca,0.72,-0.24485097508484635,0.38716104591282735,-0.9489145332046727
221,Reward,0.0,0.1,1,0.1832,0.3869852271764935,178748_fnca,0.6086956521739131,-1.0995139408250745,0.2179686603828822,-1.5234039862390154
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,178748_fnca,0.72,-0.9795658254294122,0.24691450487560096,-1.3987131363792755
222,Reward,0.0,0.15,1,0.1776,0.3823286284652447,178748_fnca,0.6086956521739131,-1.1275526342466964,0.2112683812484872,-1.554626004703005
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,178748_fnca,0.72,-1.2994798959583798,0.171484476380523,-1.7632625332046734
223,Reward,0.0,0.2,1,0.1368,0.343773623542288,178748_fnca,0.6086956521739131,-1.3726930161524291,0.15550434719720432,-1.861081591501499
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,178748_fnca,0.72,-1.2994798959583798,0.171484476380523,-1.7632625332046734
224,Reward,0.0,0.25,1,0.1392,0.34629365491783,178748_fnca,0.6086956521739131,-1.3557731870233574,0.15913553785690077,-1.8379990005304085
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,178748_fnca,0.72,-1.2994798959583798,0.171484476380523,-1.7632625332046734
225,Reward,0.0,0.3,1,0.14,0.3471259096029773,178748_fnca,0.6086956521739131,-1.3502180021940173,0.16033612918871407,-1.8304828599290743
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,178748_fnca,0.72,-1.5269140993083603,0.12434791618437359,-2.0846718665380033
226,Reward,0.0,0.35,1,0.1432,0.3504168854305911,178748_fnca,0.6086956521739131,-1.3284053124378228,0.16508927839007886,-1.8012688702611874
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,178748_fnca,0.72,-1.5269140993083603,0.12434791618437359,-2.0846718665380033
227,Reward,0.0,0.4,1,0.1408,0.3479543328861121,178748_fnca,0.6086956521739131,-1.3447041980852659,0.16153180457118355,-1.8230532233787415
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,178748_fnca,0.72,-1.5269140993083603,0.12434791618437359,-2.0846718665380033
228,Reward,0.0,0.45,1,0.1392,0.3462936549178297,178748_fnca,0.6086956521739131,-1.3557731870233585,0.15913553785690054,-1.8379990005304099
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,178748_fnca,0.72,-1.5269140993083603,0.12434791618437359,-2.0846718665380033
229,Reward,0.0,0.5,1,0.1352,0.3420739271814293,178748_fnca,0.6086956521739131,-1.3841910024401838,0.15305913961810372,-1.876930898822853
120,Punishment,0.05,0.05,1,0.7168,0.4507330565097089,178748_fnca,0.72,-0.007099545848222143,0.39893222647428345,-0.9189637349802982
230,Reward,0.05,0.05,1,0.4432,0.4969621082835748,178748_fnca,0.6086956521739131,-0.3330146291142957,0.3774233018636696,-0.9743879048067385
121,Punishment,0.05,0.1,1,0.5568,0.4969621082835756,178748_fnca,0.72,-0.3283952584708433,0.3780003127062278,-0.9728602560977386
