,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.15,0.1,1,0.2266666666666666,0.4193747004212347,142828_fnca,-1.8423831636386792,0.3333333333333333
1,Punishment,0.15,0.1,1,0.5384,0.4987227882658145,142828_fnca,-1.8423831636386792,0.5714285714285714
2,Reward,0.15,0.1,1,0.3672,0.4822345903812043,142828_fnca,-1.8423831636386792,0.4
