,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.4,0.1,0.4233333333333333,0.4949128049504295,127933_fnca,-1.887384786911937,0.3333333333333333
1,Punishment,0.5,0.4,0.1,0.3664,0.4820133914401367,127933_fnca,-1.887384786911937,0.28
2,Reward,0.5,0.4,0.1,0.3936,0.4887434256426239,127933_fnca,-1.887384786911937,0.52
