,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.25,0.05,1,0.3866666666666666,0.4877998748961688,159441_fnca,-2.0639077936373416,0.1666666666666666
1,Punishment,0.25,0.05,1,0.5704,0.4952171564330346,159441_fnca,-2.0639077936373416,0.64
2,Reward,0.25,0.05,1,0.5112,0.5000746141284886,159441_fnca,-2.0639077936373416,0.84
