,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,159441_fnca,0.64,0.7382534671900852,0.30378118464056914,-1.1914476241137637
220,Reward,0.0,0.05,1,0.4992,0.5001994798234923,159441_fnca,0.84,-0.6813281775508037,0.31630682351972134,-1.1510425759670222
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,159441_fnca,0.64,-0.08161699169494886,0.3976157469927859,-0.9222691998713393
221,Reward,0.0,0.1,1,0.18,0.3843412214941714,159441_fnca,0.84,-1.7172240787344455,0.09132161234400704,-2.393367801497355
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,159441_fnca,0.64,-0.8014629480786101,0.28935239848596433,-1.2401099617761009
222,Reward,0.0,0.15,1,0.1792,0.383673199610397,159441_fnca,0.84,-1.7222990833631666,0.09052804385009959,-2.4020955994814743
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,159441_fnca,0.64,-1.0995599119647828,0.2179576430069412,-1.523454533204673
223,Reward,0.0,0.2,1,0.1384,0.3454575411395507,159441_fnca,0.84,-2.030929756767366,0.05072804468723597,-2.981276371666249
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,159441_fnca,0.64,-1.0995599119647828,0.2179576430069412,-1.523454533204673
224,Reward,0.0,0.25,1,0.1416,0.3487789520683909,159441_fnca,0.84,-2.0024144113577504,0.05373072555494575,-2.923770270611276
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,159441_fnca,0.64,-1.0995599119647828,0.2179576430069412,-1.523454533204673
225,Reward,0.0,0.3,1,0.1424,0.3495997940686039,159441_fnca,0.84,-1.9954245163631477,0.05448673325519177,-2.9097980334562235
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,159441_fnca,0.64,-1.3087835136928803,0.16941640222100587,-1.7753956760618135
226,Reward,0.0,0.35,1,0.14,0.3471259096029771,159441_fnca,0.84,-2.0165593539261306,0.05222498038331958,-2.9521943471581595
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,159441_fnca,0.64,-1.3087835136928803,0.16941640222100587,-1.7753956760618135
