,HCPID,egs,alpha,r,LL
40,172938_fnca,0.2,0.05,1,-1.8465547710333494
30,172938_fnca,0.15,0.05,1,-1.8465845256688262
50,172938_fnca,0.25,0.05,1,-1.847264895297067
90,172938_fnca,0.45,0.05,1,-1.8480323252570168
100,172938_fnca,0.5,0.05,1,-1.8484759990305963
60,172938_fnca,0.3,0.05,1,-1.8570224776776052
20,172938_fnca,0.1,0.05,1,-1.8572746506454525
70,172938_fnca,0.35,0.05,1,-1.8591073546523804
80,172938_fnca,0.4,0.05,1,-1.8604648803816208
81,172938_fnca,0.4,0.1,1,-1.8662712388407159
91,172938_fnca,0.45,0.1,1,-1.8691603140532733
101,172938_fnca,0.5,0.1,1,-1.8805067620533764
61,172938_fnca,0.3,0.1,1,-1.8825910612008911
71,172938_fnca,0.35,0.1,1,-1.8857813185257166
51,172938_fnca,0.25,0.1,1,-1.8889782028592643
10,172938_fnca,0.05,0.05,1,-1.9051184253638624
41,172938_fnca,0.2,0.1,1,-1.9290762090364149
31,172938_fnca,0.15,0.1,1,-1.9457521794681982
102,172938_fnca,0.5,0.15,1,-1.9500399855071113
21,172938_fnca,0.1,0.1,1,-1.989714080400386
82,172938_fnca,0.4,0.15,1,-1.9922824150375666
92,172938_fnca,0.45,0.15,1,-2.017512223992453
72,172938_fnca,0.35,0.15,1,-2.0251823785726035
62,172938_fnca,0.3,0.15,1,-2.0363915790339555
11,172938_fnca,0.05,0.1,1,-2.084004166615247
52,172938_fnca,0.25,0.15,1,-2.129204722822956
103,172938_fnca,0.5,0.2,1,-2.1474708954539743
42,172938_fnca,0.2,0.15,1,-2.1708775235481825
93,172938_fnca,0.45,0.2,1,-2.1831524770493442
0,172938_fnca,0.0,0.05,1,-2.2404628541178355
83,172938_fnca,0.4,0.2,1,-2.2841874710134054
1,172938_fnca,0.0,0.1,1,-2.3268176686624757
32,172938_fnca,0.15,0.15,1,-2.3793866484847963
73,172938_fnca,0.35,0.2,1,-2.46953160175483
22,172938_fnca,0.1,0.15,1,-2.4948182302482405
2,172938_fnca,0.0,0.15,1,-2.581492630151871
12,172938_fnca,0.05,0.15,1,-2.6118400459704105
104,172938_fnca,0.5,0.25,1,-2.614400246292047
63,172938_fnca,0.3,0.2,1,-2.6402437504418357
53,172938_fnca,0.25,0.2,1,-2.6530640152521343
94,172938_fnca,0.45,0.25,1,-2.6998063180544136
84,172938_fnca,0.4,0.25,1,-2.8794718299919695
