,HCPID,egs,alpha,r,LL
90,141826_fnca,0.45,0.05,1,-1.855142821579109
71,141826_fnca,0.35,0.1,1,-1.863399798309527
101,141826_fnca,0.5,0.1,1,-1.864364089259868
91,141826_fnca,0.45,0.1,1,-1.864935810281322
81,141826_fnca,0.4,0.1,1,-1.8663661737732147
60,141826_fnca,0.3,0.05,1,-1.8688974601062047
80,141826_fnca,0.4,0.05,1,-1.8696996214863333
61,141826_fnca,0.3,0.1,1,-1.873346231560919
70,141826_fnca,0.35,0.05,1,-1.8756572632434012
100,141826_fnca,0.5,0.05,1,-1.87697957413722
92,141826_fnca,0.45,0.15,1,-1.8832165890810002
102,141826_fnca,0.5,0.15,1,-1.8847478460232308
51,141826_fnca,0.25,0.1,1,-1.8861728823219677
40,141826_fnca,0.2,0.05,1,-1.8868825095652262
82,141826_fnca,0.4,0.15,1,-1.889011648234801
50,141826_fnca,0.25,0.05,1,-1.8894811307521606
72,141826_fnca,0.35,0.15,1,-1.901613295570272
41,141826_fnca,0.2,0.1,1,-1.9021204825787126
62,141826_fnca,0.3,0.15,1,-1.9080574216982402
30,141826_fnca,0.15,0.05,1,-1.9096786974654876
31,141826_fnca,0.15,0.1,1,-1.911460653861465
52,141826_fnca,0.25,0.15,1,-1.934552062305104
20,141826_fnca,0.1,0.05,1,-1.9429594544994329
21,141826_fnca,0.1,0.1,1,-1.9473047122853349
103,141826_fnca,0.5,0.2,1,-1.957020063909186
42,141826_fnca,0.2,0.15,1,-1.9807470058750658
11,141826_fnca,0.05,0.1,1,-2.0265697196202113
10,141826_fnca,0.05,0.05,1,-2.028409251566038
93,141826_fnca,0.45,0.2,1,-2.036897472416398
73,141826_fnca,0.35,0.2,1,-2.0848900796324124
83,141826_fnca,0.4,0.2,1,-2.094081361648252
32,141826_fnca,0.15,0.15,1,-2.110360697316216
22,141826_fnca,0.1,0.15,1,-2.149507491050314
104,141826_fnca,0.5,0.25,1,-2.2291191916458124
1,141826_fnca,0.0,0.1,1,-2.2457671558357273
2,141826_fnca,0.0,0.15,1,-2.2458006217539763
94,141826_fnca,0.45,0.25,1,-2.252186154195953
63,141826_fnca,0.3,0.2,1,-2.2572037191631313
12,141826_fnca,0.05,0.15,1,-2.271058497733283
