,HCPID,egs,alpha,r,LL
11,160830_fnca,0.05,0.1,1,-1.8555337548046988
72,160830_fnca,0.35,0.15,1,-1.8704864834884631
1,160830_fnca,0.0,0.1,1,-1.8728300557008146
52,160830_fnca,0.25,0.15,1,-1.874049406849505
32,160830_fnca,0.15,0.15,1,-1.8779423438445826
21,160830_fnca,0.1,0.1,1,-1.8779734690180623
82,160830_fnca,0.4,0.15,1,-1.8812532675208862
62,160830_fnca,0.3,0.15,1,-1.8816588001202978
92,160830_fnca,0.45,0.15,1,-1.8851232017911759
103,160830_fnca,0.5,0.2,1,-1.8851629927306255
31,160830_fnca,0.15,0.1,1,-1.8860690706817587
41,160830_fnca,0.2,0.1,1,-1.8867726454107983
93,160830_fnca,0.45,0.2,1,-1.8916326604152123
83,160830_fnca,0.4,0.2,1,-1.8925125751134473
42,160830_fnca,0.2,0.15,1,-1.895460894633697
102,160830_fnca,0.5,0.15,1,-1.8989961586928206
51,160830_fnca,0.25,0.1,1,-1.9097390854070304
91,160830_fnca,0.45,0.1,1,-1.9139474096863354
61,160830_fnca,0.3,0.1,1,-1.91552821408881
73,160830_fnca,0.35,0.2,1,-1.925462546432775
22,160830_fnca,0.1,0.15,1,-1.9260976556287592
12,160830_fnca,0.05,0.15,1,-1.9292721560746042
71,160830_fnca,0.35,0.1,1,-1.9306712721759545
2,160830_fnca,0.0,0.15,1,-1.9402418272007376
81,160830_fnca,0.4,0.1,1,-1.9429122248916784
101,160830_fnca,0.5,0.1,1,-1.9513865457618897
63,160830_fnca,0.3,0.2,1,-1.9760485230856764
104,160830_fnca,0.5,0.25,1,-1.9825823814758787
60,160830_fnca,0.3,0.05,1,-1.9902687127222491
100,160830_fnca,0.5,0.05,1,-2.0008054229667787
30,160830_fnca,0.15,0.05,1,-2.008820401473434
70,160830_fnca,0.35,0.05,1,-2.0115291401342232
80,160830_fnca,0.4,0.05,1,-2.0179033131518667
20,160830_fnca,0.1,0.05,1,-2.0188347185036633
90,160830_fnca,0.45,0.05,1,-2.020055650385808
94,160830_fnca,0.45,0.25,1,-2.0227933631543373
53,160830_fnca,0.25,0.2,1,-2.0275030054971057
