,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1712,0.3768343977540594,160830_fnca,0.4782608695652174,-0.8148429957437706,0.2862404500156366,-1.2509230870610137
286,Reward,0.0,0.2,0.1,0.1776,0.3823286284652452,160830_fnca,0.217391304347826,-0.10407618311910728,0.3967874789435806,-0.9243544591509936
144,Punishment,0.0,0.25,0.1,0.1688,0.3747250927227755,160830_fnca,0.4782608695652174,-0.8258343931991737,0.2836711155527939,-1.2599397556999965
287,Reward,0.0,0.25,0.1,0.1848,0.3882905814728556,160830_fnca,0.217391304347826,-0.0839353461116707,0.3975394500640449,-0.9224611043681157
145,Punishment,0.0,0.3,0.1,0.1632,0.3696959562668546,160830_fnca,0.4782608695652174,-0.852216163646106,0.27746104667405486,-1.282074727994516
288,Reward,0.0,0.3,0.1,0.168,0.3740159225598056,160830_fnca,0.217391304347826,-0.13205668894999587,0.3954788310420679,-0.9276580177528906
146,Punishment,0.0,0.35,0.1,0.212,0.4088884344187802,160830_fnca,0.4782608695652174,-0.6511821982534122,0.3227240481961833,-1.1309576608657457
289,Reward,0.0,0.35,0.1,0.1952,0.3965132257448069,160830_fnca,0.217391304347826,-0.05596611388218397,0.3983179847018718,-0.9205046361562094
147,Punishment,0.0,0.4,0.1,0.196,0.3971273953462637,160830_fnca,0.4782608695652174,-0.7107564798422135,0.3098937072855966,-1.17152592002352
290,Reward,0.0,0.4,0.1,0.1592,0.3660089206891267,160830_fnca,0.217391304347826,-0.15898875972274826,0.39393189259370454,-0.9315772460637616
148,Punishment,0.0,0.45,0.1,0.1656,0.3718699635838485,160830_fnca,0.4782608695652174,-0.8407801118218554,0.2801600781709088,-1.2723941314222584
291,Reward,0.0,0.45,0.1,0.1648,0.3711484351694659,160830_fnca,0.217391304347826,-0.14169884435539348,0.39495722367044156,-0.9289778144504998
149,Punishment,0.0,0.5,0.1,0.068,0.2518466624617338,160830_fnca,0.4782608695652174,-1.6290105477476933,0.10584534967343266,-2.2457762155412926
292,Reward,0.0,0.5,0.1,0.0584,0.2345921285410461,160830_fnca,0.217391304347826,-0.6777350345751588,0.3170800790363896,-1.1486009217499684
150,Punishment,0.0,0.55,0.1,0.1016,0.3022424861205537,160830_fnca,0.4782608695652174,-1.2462207891414077,0.1835126528784127,-1.695471660848789
293,Reward,0.0,0.55,0.1,0.0992,0.2990500037180727,160830_fnca,0.217391304347826,-0.3952225476621295,0.36897035965913005,-0.9970389642949448
151,Punishment,0.0,0.6,0.1,0.1344,0.3412180883644095,160830_fnca,0.4782608695652174,-1.0077451380537177,0.24009666525380266,-1.426713664840126
294,Reward,0.0,0.6,0.1,0.136,0.3429257623200249,160830_fnca,0.217391304347826,-0.23734380233547475,0.3878624263650492,-0.9471045734582031
152,Punishment,0.0,0.65,0.1,0.1496,0.356821660438217,160830_fnca,0.4782608695652174,-0.9210788077203189,0.2610269505389305,-1.343131618220415
295,Reward,0.0,0.65,0.1,0.144,0.3512302523304643,160830_fnca,0.217391304347826,-0.2089549629078473,0.3903273154491048,-0.9407696214665825
153,Punishment,0.0,0.7,0.1,0.1296,0.3359972549356012,160830_fnca,0.4782608695652174,-1.037689637172909,0.23285521235926462,-1.4573384247526942
296,Reward,0.0,0.7,0.1,0.1216,0.3269540627784487,160830_fnca,0.217391304347826,-0.2929809268427299,0.3821823436180419,-0.9618574449514852
154,Punishment,0.0,0.75,0.1,0.1744,0.3796049524649918,160830_fnca,0.4782608695652174,-0.8004660307829895,0.28958353730079917,-1.2393114664234095
297,Reward,0.0,0.75,0.1,0.1744,0.3796049524649916,160830_fnca,0.217391304347826,-0.11325274886077993,0.39639201292148135,-0.9253516257669341
155,Punishment,0.0,0.8,0.1,0.1776,0.3823286284652447,160830_fnca,0.4782608695652174,-0.7863938172041668,0.29283494654195447,-1.2281461510731428
298,Reward,0.0,0.8,0.1,0.1664,0.3725883756615906,160830_fnca,0.217391304347826,-0.1368569383231099,0.3952236609845629,-0.9283034439882603
156,Punishment,0.05,0.2,0.1,0.204,0.403130265806187,160830_fnca,0.4782608695652174,-0.6803281540192616,0.31652225251020116,-1.1503617317803008
299,Reward,0.05,0.2,0.1,0.1952,0.3965132257448072,160830_fnca,0.217391304347826,-0.055966113882183935,0.3983179847018718,-0.9205046361562094
157,Punishment,0.05,0.25,0.1,0.1312,0.3377540854790749,160830_fnca,0.4782608695652174,-1.0275549119500411,0.23530491817618834,-1.446873081741001
300,Reward,0.05,0.25,0.1,0.144,0.3512302523304643,160830_fnca,0.217391304347826,-0.2089549629078473,0.3903273154491048,-0.9407696214665825
158,Punishment,0.05,0.3,0.1,0.1808,0.3850064206674533,160830_fnca,0.4782608695652174,-0.772612750326435,0.29599764990842414,-1.2174037641881617
301,Reward,0.05,0.3,0.1,0.1688,0.3747250927227757,160830_fnca,0.217391304347826,-0.12967187223774787,0.39560227423343347,-0.927345930429494
159,Punishment,0.05,0.35,0.1,0.2032,0.4025411674763349,160830_fnca,0.4782608695652174,-0.6833111537129629,0.31587914230919917,-1.152395599598943
302,Reward,0.05,0.35,0.1,0.1984,0.3989545986919484,160830_fnca,0.217391304347826,-0.047602670604857684,0.39849053192097994,-0.9200715403290299
160,Punishment,0.05,0.4,0.1,0.1648,0.3711484351694659,160830_fnca,0.4782608695652174,-0.8445700961182595,0.27926675109012006,-1.2755878568332757
303,Reward,0.05,0.4,0.1,0.1816,0.3856688117360238,160830_fnca,0.217391304347826,-0.09280321161236088,0.39722804154767954,-0.923244751247457
161,Punishment,0.05,0.45,0.1,0.1048,0.3064181353296946,160830_fnca,0.4782608695652174,-1.2187949292341569,0.18982188896738034,-1.6616690729681194
304,Reward,0.05,0.45,0.1,0.0984,0.2979739431168793,160830_fnca,0.217391304347826,-0.3993345965192401,0.3683680910925765,-0.9986725931932647
162,Punishment,0.05,0.5,0.1,0.1328,0.339494278437905,160830_fnca,0.4782608695652174,-1.0175749386845814,0.2377185397759946,-1.4366679111241374
305,Reward,0.05,0.5,0.1,0.1408,0.3479543328861122,160830_fnca,0.217391304347826,-0.22011884063215512,0.38939357527960794,-0.9431646852052947
163,Punishment,0.05,0.55,0.1,0.144,0.3512302523304643,160830_fnca,0.4782608695652174,-0.9516858737177321,0.2536521257602281,-1.3717915343216143
306,Reward,0.05,0.55,0.1,0.1576,0.3645113644701115,160830_fnca,0.217391304347826,-0.16403138605772785,0.3936111913065644,-0.9323916810106823
164,Punishment,0.05,0.6,0.1,0.2112,0.4083233306509475,160830_fnca,0.4782608695652174,-0.6540426410106667,0.32212216166438484,-1.1328244213347765
307,Reward,0.05,0.6,0.1,0.2272,0.4191905731159416,160830_fnca,0.217391304347826,0.02339913223540235,0.3988330810324281,-0.9192122928993575
165,Punishment,0.05,0.65,0.1,0.164,0.3704237722080125,160830_fnca,0.4782608695652174,-0.8483820238965206,0.2783670917470913,-1.2788145624400509
308,Reward,0.05,0.65,0.1,0.1736,0.3789167485370073,160830_fnca,0.217391304347826,-0.11556972479285663,0.39628694804935943,-0.9256167138490209
166,Punishment,0.05,0.7,0.1,0.2136,0.4100116188867065,160830_fnca,0.4782608695652174,-0.6454960234635397,0.32391598856714676,-1.127271091358294
309,Reward,0.05,0.7,0.1,0.2,0.4001600960640445,160830_fnca,0.217391304347826,-0.043460866085564306,0.3985656878198557,-0.9198829566451263
167,Punishment,0.05,0.75,0.1,0.1896,0.3921413774238959,160830_fnca,0.4782608695652174,-0.7361142847549638,0.3042606166237763,-1.1898706533148284
310,Reward,0.05,0.75,0.1,0.1736,0.3789167485370073,160830_fnca,0.217391304347826,-0.11556972479285663,0.39628694804935943,-0.9256167138490209
168,Punishment,0.05,0.8,0.1,0.1416,0.3487789520683908,160830_fnca,0.4782608695652174,-0.9652556943837677,0.2503744176337696,-1.3847978109748174
311,Reward,0.05,0.8,0.1,0.136,0.3429257623200249,160830_fnca,0.217391304347826,-0.23734380233547475,0.3878624263650492,-0.9471045734582031
169,Punishment,0.1,0.2,0.1,0.1088,0.3115127479794736,160830_fnca,0.4782608695652174,-1.186021669936802,0.19745151193275612,-1.622262233984513
312,Reward,0.1,0.2,0.1,0.1144,0.3184238606072151,160830_fnca,0.217391304347826,-0.3234409134774881,0.378611166875769,-0.9712455454602487
170,Punishment,0.1,0.25,0.1,0.1552,0.3622401611465489,160830_fnca,0.4782608695652174,-0.8918416680874847,0.26803725051445154,-1.3166293136732061
313,Reward,0.1,0.25,0.1,0.1496,0.356821660438217,160830_fnca,0.217391304347826,-0.18998651669456015,0.3918069748873123,-0.9369859714675389
171,Punishment,0.1,0.3,0.1,0.1984,0.398954598691949,160830_fnca,0.4782608695652174,-0.701485508583674,0.31192905882692573,-1.1649794925811205
314,Reward,0.1,0.3,0.1,0.176,0.3809725870580082,160830_fnca,0.217391304347826,-0.10864641119578408,0.39659464925123783,-0.9248405545375343
172,Punishment,0.1,0.35,0.1,0.1832,0.386985227176493,160830_fnca,0.4782608695652174,-0.7624602926525887,0.2983131867386622,-1.2096113821406085
315,Reward,0.1,0.35,0.1,0.1784,0.3830023402462541,160830_fnca,0.217391304347826,-0.10180435013205469,0.3968802837422207,-0.9241205960575777
173,Punishment,0.1,0.4,0.1,0.1856,0.3889391455319734,160830_fnca,0.4782608695652174,-0.7524592803970119,0.30058159907293736,-1.2020360175324671
316,Reward,0.1,0.4,0.1,0.1872,0.3902281158321488,160830_fnca,0.217391304347826,-0.07736834718698835,0.39775005886157305,-0.9219314637778959
174,Punishment,0.1,0.45,0.1,0.1208,0.3260251430720212,160830_fnca,0.4782608695652174,-1.0964211722966772,0.21871008767490624,-1.5200082267348825
317,Reward,0.1,0.45,0.1,0.1104,0.3135131135660876,160830_fnca,0.217391304347826,-0.3412658026672067,0.3763748437820207,-0.977169707239719
175,Punishment,0.1,0.5,0.1,0.1968,0.3977390062008538,160830_fnca,0.4782608695652174,-0.7076521668158511,0.3105767184404972,-1.169324327804257
318,Reward,0.1,0.5,0.1,0.1864,0.3895849858104583,160830_fnca,0.217391304347826,-0.0795495347012781,0.39768199626135864,-0.9221025974402676
176,Punishment,0.1,0.55,0.1,0.188,0.3908685489753074,160830_fnca,0.4782608695652174,-0.7426048228391849,0.30280401599101414,-1.1946694946566814
319,Reward,0.1,0.55,0.1,0.1872,0.390228115832149,160830_fnca,0.217391304347826,-0.0773683471869883,0.39775005886157305,-0.9219314637778959
177,Punishment,0.1,0.6,0.1,0.14,0.3471259096029767,160830_fnca,0.4782608695652174,-0.974461600841324,0.24814891756880916,-1.3937262389617908
320,Reward,0.1,0.6,0.1,0.1264,0.3324326234883203,160830_fnca,0.217391304347826,-0.27371352243659347,0.38427452253251637,-0.9563980793869964
178,Punishment,0.1,0.65,0.1,0.1704,0.3761343132676063,160830_fnca,0.4782608695652174,-0.8184865318208425,0.28538999386552305,-1.2538986345907281
321,Reward,0.1,0.65,0.1,0.1792,0.3836731996103971,160830_fnca,0.217391304347826,-0.09954123557915319,0.3969707168911133,-0.9238927619949849
179,Punishment,0.1,0.7,0.1,0.148,0.3552421111946791,160830_fnca,0.4782608695652174,-0.9296782649290936,0.25895800550260095,-1.3510893713454575
322,Reward,0.1,0.7,0.1,0.1632,0.3696959562668547,160830_fnca,0.217391304347826,-0.14658343817185143,0.3946792436420342,-0.9296818853778132
180,Punishment,0.1,0.75,0.1,0.1936,0.3952771625431737,160830_fnca,0.4782608695652174,-0.7201551127662875,0.30781687749097153,-1.1782502264263848
323,Reward,0.1,0.75,0.1,0.1872,0.3902281158321488,160830_fnca,0.217391304347826,-0.07736834718698835,0.39775005886157305,-0.9219314637778959
181,Punishment,0.1,0.8,0.1,0.1992,0.3995586035391177,160830_fnca,0.4782608695652174,-0.698422877378729,0.3125984588755133,-1.1628357910276643
324,Reward,0.1,0.8,0.1,0.196,0.3971273953462639,160830_fnca,0.217391304347826,-0.05386509366641516,0.3983639448018116,-0.9203892573625184
182,Punishment,0.15,0.2,0.1,0.1696,0.3754312172410595,160830_fnca,0.4782608695652174,-0.8221502512057497,0.28453356570588095,-1.2569040509835112
325,Reward,0.15,0.2,0.1,0.1808,0.3850064206674535,160830_fnca,0.217391304347826,-0.0950407639550289,0.39714457071532794,-0.9234549066112504
183,Punishment,0.15,0.25,0.1,0.1784,0.3830023402462544,160830_fnca,0.4782608695652174,-0.7829217684999509,0.2936338250328271,-1.225421781000218
326,Reward,0.15,0.25,0.1,0.1832,0.3869852271764934,160830_fnca,0.217391304347826,-0.08835299630761428,0.397388193294812,-0.9228416591829394
184,Punishment,0.15,0.3,0.1,0.1872,0.3902281158321485,160830_fnca,0.4782608695652174,-0.7458736512220288,0.3020682526473647,-1.197102284998313
327,Reward,0.15,0.3,0.1,0.1968,0.397739006200854,160830_fnca,0.217391304347826,-0.05177089505128296,0.3984080108208162,-0.9202786459918781
185,Punishment,0.15,0.35,0.1,0.1496,0.3568216604382173,160830_fnca,0.4782608695652174,-0.9210788077203181,0.2610269505389307,-1.343131618220414
328,Reward,0.15,0.35,0.1,0.1648,0.3711484351694655,160830_fnca,0.217391304347826,-0.14169884435539362,0.39495722367044156,-0.9289778144504998
186,Punishment,0.15,0.4,0.1,0.1368,0.3437736235422876,160830_fnca,0.4782608695652174,-0.9932724507679231,0.24359856988084147,-1.4122336139319307
329,Reward,0.15,0.4,0.1,0.14,0.347125909602977,160830_fnca,0.217391304347826,-0.22294879813593224,0.3891495287695761,-0.9437916164998009
187,Punishment,0.15,0.45,0.1,0.144,0.3512302523304643,160830_fnca,0.4782608695652174,-0.9516858737177321,0.2536521257602281,-1.3717915343216143
330,Reward,0.15,0.45,0.1,0.1552,0.3622401611465491,160830_fnca,0.217391304347826,-0.17168528235792627,0.39310581605992334,-0.933676451293833
188,Punishment,0.15,0.5,0.1,0.228,0.4197105258871076,160830_fnca,0.4782608695652174,-0.5962701770136968,0.33396883618209033,-1.0967075952026453
331,Reward,0.15,0.5,0.1,0.2264,0.4186684447307808,160830_fnca,0.217391304347826,0.021517493772349894,0.39884993544661307,-0.9191700344737942
189,Punishment,0.15,0.55,0.1,0.1184,0.32321047633022,160830_fnca,0.4782608695652174,-1.1133948182965214,0.21464655283499579,-1.5387625439094446
332,Reward,0.15,0.55,0.1,0.12,0.3250915988427116,160830_fnca,0.217391304347826,-0.29958111712061386,0.3814357120560109,-0.9638129560722901
190,Punishment,0.15,0.6,0.1,0.1216,0.3269540627784488,160830_fnca,0.4782608695652174,-1.0908592679177032,0.22004449470819967,-1.5139255044056463
333,Reward,0.15,0.6,0.1,0.1296,0.3359972549356013,160830_fnca,0.217391304347826,-0.2612857785539125,0.385554137151525,-0.9530736622419348
191,Punishment,0.15,0.65,0.1,0.2048,0.403716918000601,160830_fnca,0.4782608695652174,-0.6773579638909517,0.3171610979305362,-1.1483454388279206
334,Reward,0.15,0.65,0.1,0.2072,0.4054623037272329,160830_fnca,0.217391304347826,-0.02513502304441601,0.3988162805439342,-0.9192544178963942
192,Punishment,0.15,0.7,0.1,0.204,0.4031302658061871,160830_fnca,0.4782608695652174,-0.6803281540192614,0.3165222525102012,-1.1503617317803005
335,Reward,0.15,0.7,0.1,0.1928,0.3946552447513753,160830_fnca,0.217391304347826,-0.06231085149601398,0.3981685565981545,-0.9208798543117518
193,Punishment,0.15,0.75,0.1,0.1872,0.3902281158321482,160830_fnca,0.4782608695652174,-0.7458736512220293,0.3020682526473646,-1.1971022849983133
